timestamp,"market_cap-weighted (max_weight=0.05, min_volume=1000000)","market_cap-weighted (max_weight=0.05, min_volume=10000000)","market_cap-weighted (max_weight=0.1, min_volume=1000000)","market_cap-weighted (max_weight=0.1, min_volume=10000000)","market_cap-weighted (max_weight=0.2, min_volume=1000000)","market_cap-weighted (max_weight=0.2, min_volume=10000000)"
1399377600000,236.816108027,32.5969610655,236.816108027,32.5969610655,170.003518853,32.5969610655
1399464000000,241.890524021,33.6952519991,241.890524021,33.6952519991,173.646297135,33.6952519991
1399550400000,245.946133223,34.4797639822,245.946133223,34.4797639822,176.557703125,34.4797639822
1399636800000,247.014240967,34.4797639822,247.014240967,34.4797639822,177.324467161,34.4797639822
1399723200000,252.046942674,35.5577010232,252.046942674,35.5577010232,180.937299949,35.5577010232
1399809600000,247.434019486,35.5577010232,247.434019486,35.5577010232,177.625814169,35.5577010232
1399896000000,240.598242768,34.2109784653,240.598242768,34.2109784653,172.71860534,34.2109784653
1399982400000,239.819144151,34.2109784653,239.819144151,34.2109784653,172.159312699,34.2109784653
1400068800000,244.297217802,34.2109784653,244.297217802,34.2109784653,175.373993848,34.2109784653
1400155200000,283.681146778,34.2109784653,283.681146778,34.2109784653,203.646591384,34.2109784653
1400241600000,309.932330853,34.2109784653,309.932330853,34.2109784653,222.491566516,34.2109784653
1400328000000,298.372693963,34.2109784653,298.372693963,34.2109784653,214.193233416,34.2109784653
1400414400000,275.425259829,34.2109784653,275.425259829,34.2109784653,197.719925988,34.2109784653
1400500800000,305.327806532,34.2109784653,305.327806532,34.2109784653,219.186110044,34.2109784653
1400587200000,304.923966431,36.15071181,304.923966431,36.15071181,218.896204771,36.15071181
1400673600000,331.231629696,41.5922671193,331.231629696,41.5922671193,237.781724701,41.5922671193
1400760000000,336.063583418,44.2428329398,336.063583418,44.2428329398,241.250446244,44.2428329398
1400846400000,344.168553607,48.9252557502,344.168553607,48.9252557502,247.068772809,48.9252557502
1400932800000,366.110106848,45.836377982,366.110106848,45.836377982,262.819987079,45.836377982
1401019200000,403.615992803,53.712107684,403.615992803,53.712107684,289.744391179,53.712107684
1401105600000,404.230368091,56.4582269814,404.230368091,56.4582269814,290.185433648,56.4582269814
1401192000000,400.932449875,53.1249098886,400.932449875,53.1249098886,287.817952372,53.1249098886
1401278400000,475.465005649,55.0513608984,475.465005649,55.0513608984,341.322744999,55.0513608984
1401364800000,420.217889304,53.246543356,420.217889304,53.246543356,301.662418413,53.246543356
1401451200000,447.227489065,58.1993232083,447.227489065,58.1993232083,321.051838501,58.1993232083
1401537600000,472.295004518,63.3823060507,472.295004518,63.3823060507,339.047091744,63.3823060507
1401624000000,486.003926482,68.6259151379,486.003926482,68.6259151379,348.8883352,68.6259151379
1401710400000,502.404458797,64.676052381,502.404458797,64.676052381,360.152375974,64.676052381
1401796800000,514.194206368,71.0887677885,514.194206368,71.0887677885,368.603944278,71.0887677885
1401883200000,470.842986363,66.4631988276,470.842986363,66.4631988276,339.547581087,66.4631988276
1401969600000,461.959843025,69.6126189883,461.959843025,69.6126189883,333.141518089,69.6126189883
1402056000000,449.513085549,70.8710537901,449.513085549,70.8710537901,324.165561101,70.8710537901
1402142400000,444.913590632,70.3464897372,444.913590632,70.3464897372,320.848643533,70.3464897372
1402228800000,527.141578234,70.3464897372,527.141578234,70.3464897372,380.147210352,70.3464897372
1402315200000,448.163498816,68.7795362641,448.163498816,68.7795362641,323.192309033,68.7795362641
1402401600000,498.938247584,70.0780775827,498.938247584,70.0780775827,359.808428681,70.0780775827
1402488000000,494.881326797,67.0502349864,494.881326797,67.0502349864,356.882787481,67.0502349864
1402574400000,500.659717413,65.7789552923,500.659717413,65.7789552923,361.049863583,65.7789552923
1402660800000,470.323195777,60.9208013455,470.323195777,60.9208013455,339.172735032,60.9208013455
1402747200000,438.946212735,54.6600997978,438.946212735,54.6600997978,316.54527959,54.6600997978
1402833600000,420.225184777,51.6251669223,420.225184777,51.6251669223,303.044643619,51.6251669223
1402920000000,450.045366827,58.3743775522,450.045366827,58.3743775522,324.549414797,58.3743775522
1403006400000,443.454282891,57.7398954004,443.454282891,57.7398954004,319.796266355,57.7398954004
1403092800000,593.983638029,59.9027064351,593.983638029,59.9027064351,428.350242733,59.9027064351
1403179200000,587.518688101,58.7690126791,587.518688101,58.7690126791,423.688055606,58.7690126791
1403265600000,580.52165746,56.1002125603,580.52165746,56.1002125603,418.64215942,56.1002125603
1403352000000,437.563727996,56.9657699153,437.563727996,56.9657699153,315.548303182,56.9657699153
1403438400000,445.165301156,58.3688683834,445.165301156,58.3688683834,321.030164129,58.3688683834
1403524800000,430.26791029,55.5452857646,430.26791029,55.5452857646,310.286937237,55.5452857646
1403611200000,435.308712395,56.6164913822,435.308712395,56.6164913822,313.922102698,56.6164913822
1403697600000,454.580721588,50.8196159103,454.580721588,50.8196159103,327.820077806,50.8196159103
1403784000000,469.035781358,52.3548523405,469.035781358,52.3548523405,338.244318416,52.3548523405
1403870400000,477.236720165,54.2719889954,477.236720165,54.2719889954,344.158410831,54.2719889954
1403956800000,560.265719894,57.4599526591,560.265719894,57.4599526591,404.034626118,57.4599526591
1404043200000,550.554434352,56.5550599474,550.554434352,56.5550599474,397.031349845,56.5550599474
1404129600000,573.499296484,61.9015234749,573.499296484,61.9015234749,413.577996309,61.9015234749
1404216000000,584.164635103,66.5908506557,584.164635103,66.5908506557,421.26928626,66.5908506557
1404302400000,536.50619179,65.4209480421,536.50619179,65.4209480421,386.90048474,65.4209480421
1404388800000,525.326634807,66.3097067848,525.326634807,66.3097067848,378.838367131,66.3097067848
1404475200000,503.810184995,62.554514435,503.810184995,62.554514435,363.321817669,62.554514435
1404561600000,485.551097286,62.5829948793,485.551097286,62.5829948793,350.154309085,62.5829948793
1404648000000,476.280815345,62.8252259708,476.280815345,62.8252259708,343.469061773,62.8252259708
1404734400000,488.165016286,61.5713402476,488.165016286,61.5713402476,352.039332117,61.5713402476
1404820800000,452.770471883,60.7572923594,452.770471883,60.7572923594,326.514619455,60.7572923594
1404907200000,459.707956916,60.7572923594,459.707956916,60.7572923594,331.517574431,60.7572923594
1404993600000,713.976442196,59.0323829612,713.976442196,59.0323829612,514.882839762,59.0323829612
1405080000000,457.056237809,60.7653709784,457.056237809,60.7653709784,329.60529192,60.7653709784
1405166400000,463.507451313,62.127972193,463.507451313,62.127972193,334.257573049,62.127972193
1405252800000,490.905492404,62.2517447104,490.905492404,62.2517447104,354.015621589,62.2517447104
1405339200000,472.602118388,60.1464468635,472.602118388,60.1464468635,340.816176014,60.1464468635
1405425600000,473.760892833,60.4537468884,473.760892833,60.4537468884,341.651824141,60.4537468884
1405512000000,464.312013264,59.5063523191,464.312013264,59.5063523191,334.837781467,59.5063523191
1405598400000,458.826085897,59.5063523191,458.826085897,59.5063523191,330.881614716,59.5063523191
1405684800000,476.273238458,61.2048868299,476.273238458,61.2048868299,343.463597714,61.2048868299
1405771200000,477.439562486,62.3393675913,477.439562486,62.3393675913,344.30469021,62.3393675913
1405857600000,472.883057211,62.3393675913,472.883057211,62.3393675913,341.018774545,62.3393675913
1405944000000,469.571329067,62.3393675913,469.571329067,62.3393675913,338.630527692,62.3393675913
1406030400000,475.140282663,62.938604893,475.140282663,62.938604893,342.64656866,62.938604893
1406116800000,472.19315442,62.938604893,472.19315442,62.938604893,340.521252376,62.938604893
1406203200000,455.307451415,59.9902297131,455.307451415,59.9902297131,328.344157726,59.9902297131
1406289600000,433.138269473,58.2096267448,433.138269473,58.2096267448,312.35689165,58.2096267448
1406376000000,426.328749045,57.5616725333,426.328749045,57.5616725333,307.446218121,57.5616725333
1406462400000,430.178382819,57.5616725333,430.178382819,57.5616725333,310.222374661,57.5616725333
1406548800000,413.187598972,54.4520754402,413.187598972,54.4520754402,297.969501149,54.4520754402
1406635200000,418.193927186,55.218602474,418.193927186,55.218602474,301.579805825,55.218602474
1406721600000,404.592342388,53.5156142711,404.592342388,53.5156142711,291.771047171,53.5156142711
1406808000000,397.097021448,52.6273035928,397.097021448,52.6273035928,286.365809823,52.6273035928
1406894400000,421.81503469,56.0726341572,421.81503469,56.0726341572,304.191161052,56.0726341572
1406980800000,419.658695473,55.9493210405,419.658695473,55.9493210405,302.636120866,55.9493210405
1407067200000,412.036049904,55.9493210405,412.036049904,55.9493210405,297.139063589,55.9493210405
1407153600000,410.57962542,55.9493210405,410.57962542,55.9493210405,296.088765666,55.9493210405
1407240000000,407.110746726,56.1048504401,407.110746726,56.1048504401,293.587189974,56.1048504401
1407326400000,400.834814737,56.1048504401,400.834814737,56.1048504401,289.061312797,56.1048504401
1407412800000,396.509551096,56.1048504401,396.509551096,56.1048504401,285.942156625,56.1048504401
1407499200000,403.168177826,57.1666024246,403.168177826,57.1666024246,290.744013433,57.1666024246
1407585600000,398.176211584,56.6096365615,398.176211584,56.6096365615,287.144065868,56.6096365615
1407672000000,405.093072278,56.6096365615,405.093072278,56.6096365615,292.132147639,56.6096365615
1407758400000,393.753210459,56.6096365615,393.753210459,56.6096365615,283.954426483,56.6096365615
1407844800000,345.257540837,52.8757090826,345.257540837,52.8757090826,248.981860702,52.8757090826
1407931200000,319.225151592,49.2914871959,319.225151592,49.2914871959,230.208649559,49.2914871959
1408017600000,299.392783558,42.6320622757,299.392783558,42.6320622757,215.906572671,42.6320622757
1408104000000,290.473828258,41.4698081244,290.473828258,41.4698081244,209.474683941,41.4698081244
1408190400000,283.369993932,40.0596164561,283.369993932,40.0596164561,204.351766468,40.0596164561
1408276800000,277.711690611,39.6491773423,277.711690611,39.6491773423,200.271291105,39.6491773423
1408363200000,221.874678933,33.5336453044,221.874678933,33.5336453044,160.004529574,33.5336453044
1408449600000,238.524673016,35.8902134024,238.524673016,35.8902134024,172.011643154,35.8902134024
1408536000000,261.041409136,36.5480718507,261.041409136,36.5480718507,188.249547307,36.5480718507
1408622400000,304.214028085,42.5926146862,304.214028085,42.5926146862,219.383404576,42.5926146862
1408708800000,353.443526819,40.9267643868,353.443526819,40.9267643868,254.885169915,40.9267643868
1408795200000,333.750805306,40.7119056399,333.750805306,40.7119056399,240.683798867,40.7119056399
1408881600000,347.32479611,39.9519788811,347.32479611,39.9519788811,250.472658161,39.9519788811
1408968000000,368.330151602,40.0580609126,368.330151602,40.0580609126,265.620632865,40.0580609126
1409054400000,431.185328566,41.3549783175,431.185328566,41.3549783175,310.948531793,41.3549783175
1409140800000,407.588358799,42.3580872114,407.588358799,42.3580872114,293.93161907,42.3580872114
1409227200000,384.527671663,41.0610713596,384.527671663,41.0610713596,277.301445611,41.0610713596
1409313600000,339.802090403,40.6991221021,339.802090403,40.6991221021,245.047672337,40.6991221021
1409400000000,362.381262264,40.4645093124,362.381262264,40.4645093124,261.330601913,40.4645093124
1409486400000,351.214997781,38.3213840344,351.214997781,38.3213840344,253.278070168,38.3213840344
1409572800000,340.805811752,36.7522383761,340.805811752,36.7522383761,245.7715042,36.7522383761
1409659200000,329.018458181,36.1261501684,329.018458181,36.1261501684,237.271075165,36.1261501684
1409745600000,333.889936183,36.2684384478,333.889936183,36.2684384478,240.78413285,36.2684384478
1409832000000,353.573418575,36.6363392689,353.573418575,36.6363392689,254.978841123,36.6363392689
1409918400000,357.381151276,37.7575073853,357.381151276,37.7575073853,257.724780779,37.7575073853
1410004800000,383.030438844,37.3270814322,383.030438844,37.3270814322,276.22171883,37.3270814322
1410091200000,383.183954695,37.3270814322,383.183954695,37.3270814322,276.332426512,37.3270814322
1410177600000,362.343595315,34.5747847357,362.343595315,34.5747847357,261.30343846,34.5747847357
1410264000000,381.288738576,34.7789693033,381.288738576,34.7789693033,274.965694783,34.7789693033
1410350400000,398.016419838,36.3893623956,398.016419838,36.3893623956,287.028832335,36.3893623956
1410436800000,397.077597198,35.7127469518,397.077597198,35.7127469518,286.35180206,35.7127469518
1410523200000,394.232650201,35.4081156164,394.232650201,35.4081156164,284.300173599,35.4081156164
1410609600000,401.255794628,35.8913209549,401.255794628,35.8913209549,289.364901695,35.8913209549
1410696000000,431.969754194,35.5785031722,431.969754194,35.5785031722,311.514218938,35.5785031722
1410782400000,452.991521366,35.3534605381,452.991521366,35.3534605381,326.674028896,35.3534605381
1410868800000,445.698711636,35.0953734846,445.698711636,35.0953734846,321.414832147,35.0953734846
1410955200000,437.810779991,33.53054193,437.810779991,33.53054193,315.726464289,33.53054193
1411041600000,503.502815673,31.1930988831,503.502815673,31.1930988831,363.100158829,31.1930988831
1411128000000,395.990494957,23.3332843254,395.990494957,23.3332843254,285.567840215,23.3332843254
1411214400000,432.049262153,26.3102351919,432.049262153,26.3102351919,311.571555961,26.3102351919
1411300800000,421.991109796,23.3160708713,421.991109796,23.3160708713,304.318137301,23.3160708713
1411387200000,433.87570494,24.0845583988,433.87570494,24.0845583988,312.888691924,24.0845583988
1411473600000,422.773163963,23.4179579666,422.773163963,23.4179579666,304.882114271,23.4179579666
1411560000000,427.799157941,26.6537294899,427.799157941,26.6537294899,308.506600877,26.6537294899
1411646400000,426.066576912,24.7161052779,426.066576912,24.7161052779,307.257153154,24.7161052779
1411732800000,439.553028057,23.4672054953,439.553028057,23.4672054953,316.982883379,23.4672054953
1411819200000,442.331061474,24.017720961,442.331061474,24.017720961,318.98625723,24.017720961
1411905600000,420.329365413,22.9223283318,420.329365413,22.9223283318,303.119773299,22.9223283318
1411992000000,401.789485631,20.6307007521,401.789485631,20.6307007521,289.749772012,20.6307007521
1412078400000,408.360076721,21.0357972781,408.360076721,21.0357972781,294.488142075,21.0357972781
1412164800000,415.862532045,21.250814905,415.862532045,21.250814905,299.89852437,21.250814905
1412251200000,392.243011657,21.1501142261,392.243011657,21.1501142261,282.865349307,21.1501142261
1412337600000,383.146206762,20.3194993909,383.146206762,20.3194993909,276.305204657,20.3194993909
1412424000000,339.241706952,17.3332702683,339.241706952,17.3332702683,244.643552809,17.3332702683
1412510400000,288.061458342,13.6266530115,288.061458342,13.6266530115,207.735007672,13.6266530115
1412596800000,301.696191205,14.9725929154,301.696191205,14.9725929154,217.567670994,14.9725929154
1412683200000,304.398387055,14.6165048342,304.398387055,14.6165048342,219.516354719,14.6165048342
1412769600000,321.714367018,15.8393724703,321.714367018,15.8393724703,232.00374283,15.8393724703
1412856000000,356.596723619,18.5963475351,356.596723619,18.5963475351,257.159092171,18.5963475351
1412942400000,343.650432121,18.0257008713,343.650432121,18.0257008713,247.822897113,18.0257008713
1413028800000,330.354523826,17.3821638085,330.354523826,17.3821638085,238.234576526,17.3821638085
1413115200000,332.201699691,17.4123359079,332.201699691,17.4123359079,239.566664111,17.4123359079
1413201600000,358.611631037,19.5737899057,358.611631037,19.5737899057,258.612139067,19.5737899057
1413288000000,396.630752608,21.946296786,396.630752608,21.946296786,286.029560879,21.946296786
1413374400000,379.971277734,20.9839408644,379.971277734,20.9839408644,274.015610243,20.9839408644
1413460800000,367.977221258,19.9491661407,367.977221258,19.9491661407,265.366117776,19.9491661407
1413547200000,356.853600477,18.8855606515,356.853600477,18.8855606515,257.34433846,18.8855606515
1413633600000,368.587150726,19.7150309709,368.587150726,19.7150309709,265.805967325,19.7150309709
1413720000000,368.018847998,20.0002139641,368.018847998,20.0002139641,265.396136825,20.0002139641
1413806400000,358.99005212,19.4596796479,358.99005212,19.4596796479,258.885036757,19.4596796479
1413892800000,366.742110203,20.0729559109,366.742110203,20.0729559109,264.475419638,20.0729559109
1413979200000,360.643106008,19.831539969,360.643106008,19.831539969,260.077133624,19.831539969
1414065600000,348.035526864,18.3412212504,348.035526864,18.3412212504,250.985200378,18.3412212504
1414152000000,334.633774246,16.9882917433,334.633774246,16.9882917433,241.320550345,16.9882917433
1414238400000,320.073513732,15.934357724,320.073513732,15.934357724,230.820444405,15.934357724
1414324800000,331.86831871,16.74399677,331.86831871,16.74399677,239.32624701,16.74399677
1414411200000,336.45032496,16.6874535466,336.45032496,16.6874535466,242.630552657,16.6874535466
1414497600000,340.223189273,17.0635678031,340.223189273,17.0635678031,245.351347037,17.0635678031
1414584000000,326.275617653,16.0504457559,326.275617653,16.0504457559,235.293080603,16.0504457559
1414670400000,314.09585191,14.9371538961,314.09585191,14.9371538961,226.509664228,14.9371538961
1414756800000,316.891448775,15.2270390583,316.891448775,15.2270390583,228.525703929,15.2270390583
1414843200000,301.180755586,14.3482771778,301.180755586,14.3482771778,217.195965515,14.3482771778
1414929600000,288.665002605,13.5052820316,288.665002605,13.5052820316,208.170252543,13.5052820316
1415016000000,295.51427847,14.0782162096,295.51427847,14.0782162096,213.109595634,14.0782162096
1415102400000,292.805653777,13.8700202957,292.805653777,13.8700202957,211.156275761,13.8700202957
1415188800000,304.598704689,14.8236818361,304.598704689,14.8236818361,219.660813424,14.8236818361
1415275200000,309.545533317,15.2317075655,309.545533317,15.2317075655,223.228210079,15.2317075655
1415361600000,307.886764651,15.2816704439,307.886764651,15.2816704439,222.03199201,15.2816704439
1415448000000,307.017642026,15.3438892305,307.017642026,15.3438892305,221.405225776,15.3438892305
1415534400000,313.704818411,15.8928480908,313.704818411,15.8928480908,226.227671117,15.8928480908
1415620800000,335.295622143,17.6279492026,335.295622143,17.6279492026,241.797840777,17.6279492026
1415707200000,336.753163967,17.5498336389,336.753163967,17.5498336389,242.848944468,17.5498336389
1415793600000,355.552446457,19.4709979711,355.552446457,19.4709979711,256.406013555,19.4709979711
1415880000000,402.057197619,22.5170560477,402.057197619,22.5170560477,289.942832035,22.5170560477
1415966400000,355.076286467,19.8859084999,355.076286467,19.8859084999,256.062631627,19.8859084999
1416052800000,353.205101612,19.688042122,353.205101612,19.688042122,254.713230001,19.688042122
1416139200000,346.864777895,19.2723850672,346.864777895,19.2723850672,250.140916844,19.2723850672
1416225600000,368.913520125,21.1672960941,368.913520125,21.1672960941,266.041328036,21.1672960941
1416312000000,328.245856872,17.7314350387,328.245856872,17.7314350387,236.713915107,17.7314350387
1416398400000,333.110108106,18.0714230941,333.110108106,18.0714230941,240.221761222,18.0714230941
1416484800000,306.400291634,16.1469862828,306.400291634,16.1469862828,220.960024641,16.1469862828
1416571200000,297.136516939,15.5264104228,297.136516939,15.5264104228,214.279470017,15.5264104228
1416657600000,308.597858404,16.3783519763,308.597858404,16.3783519763,222.544796003,16.3783519763
1416744000000,321.841347721,15.8122048098,321.841347721,15.8122048098,232.095314738,15.8122048098
1416830400000,344.19559007,17.0766640484,344.19559007,17.0766640484,248.216036798,17.0766640484
1416916800000,373.578701402,18.9341907613,373.578701402,18.9341907613,269.405615206,18.9341907613
1417003200000,361.323444975,16.7894058706,361.323444975,16.7894058706,260.567758859,16.7894058706
1417089600000,395.074291532,16.9806656583,395.074291532,16.9806656583,284.907121747,16.9806656583
1417176000000,398.709284393,16.0417833982,398.709284393,16.0417833982,287.528490375,16.0417833982
1417262400000,421.142582826,17.9077629786,421.142582826,17.9077629786,303.706223588,17.9077629786
1417348800000,400.148661717,17.4155504732,400.148661717,17.4155504732,288.566494769,17.4155504732
1417435200000,377.567651625,17.4155504732,377.567651625,17.4155504732,272.282239555,17.4155504732
1417521600000,401.764591242,17.5915502005,401.764591242,17.5915502005,289.731819468,17.5915502005
1417608000000,394.917801239,17.0181153653,394.917801239,17.0181153653,284.79426905,17.0181153653
1417694400000,392.227019688,16.4616154423,392.227019688,16.4616154423,282.853816727,16.4616154423
1417780800000,398.730089917,16.7768139543,398.730089917,16.7768139543,287.543494241,16.7768139543
1417867200000,401.262466256,16.9715741418,401.262466256,16.9715741418,289.369712928,16.9715741418
1417953600000,412.28265901,16.9715741418,412.28265901,16.9715741418,297.316905307,16.9715741418
1418040000000,392.704037242,16.1705029317,392.704037242,16.1705029317,283.197817087,16.1705029317
1418126400000,388.994551317,14.7206279625,388.994551317,14.7206279625,280.522727918,14.7206279625
1418212800000,395.750826294,14.6642430773,395.750826294,14.6642430773,285.395003585,14.6642430773
1418299200000,406.514969103,15.2300990974,406.514969103,15.2300990974,293.157546002,15.2300990974
1418385600000,399.35415453,14.6417358076,399.35415453,14.6417358076,287.993537326,14.6417358076
1418472000000,400.734272078,14.4454787682,400.734272078,14.4454787682,288.988806638,14.4454787682
1418558400000,404.343754081,14.4454787682,404.343754081,14.4454787682,291.591778156,14.4454787682
1418644800000,406.681268209,14.3533119907,406.681268209,14.3533119907,293.277472306,14.3533119907
1418731200000,393.640457931,13.203863584,393.640457931,13.203863584,283.873115199,13.203863584
1418817600000,401.918361239,11.9207890698,401.918361239,11.9207890698,289.842710427,11.9207890698
1418904000000,409.145206915,11.6135519325,409.145206915,11.6135519325,295.054337316,11.6135519325
1418990400000,421.603536074,11.3896991395,421.603536074,11.3896991395,304.038639202,11.3896991395
1419076800000,431.33370565,12.6646659093,431.33370565,12.6646659093,311.055533663,12.6646659093
1419163200000,435.882439057,12.285481801,435.882439057,12.285481801,314.335844659,12.285481801
1419249600000,444.236611659,12.6646075725,444.236611659,12.6646075725,320.360441352,12.6646075725
1419336000000,450.610317235,12.824423322,450.610317235,12.824423322,324.956827778,12.824423322
1419422400000,438.512843905,12.8280818277,438.512843905,12.8280818277,316.23275643,12.8280818277
1419508800000,422.454497416,11.8768355746,422.454497416,11.8768355746,304.652308458,11.8768355746
1419595200000,436.907311382,11.8768355746,436.907311382,11.8768355746,315.074929511,11.8768355746
1419681600000,429.715312546,11.6363781503,429.715312546,11.6363781503,309.888432358,11.6363781503
1419768000000,414.251473383,11.0749677372,414.251473383,11.0749677372,298.736712286,11.0749677372
1419854400000,420.212263122,11.1937068325,420.212263122,11.1937068325,303.03532519,11.1937068325
1419940800000,411.869921211,10.9165156182,411.869921211,10.9165156182,297.019260178,10.9165156182
1420027200000,411.363339581,11.0131555121,411.363339581,11.0131555121,296.653939738,11.0131555121
1420113600000,416.419610291,11.2790335415,416.419610291,11.2790335415,300.300260355,11.2790335415
1420200000000,413.008560542,11.2790335415,413.008560542,11.2790335415,297.840387904,11.2790335415
1420286400000,387.41713476,10.5584998005,387.41713476,10.5584998005,279.385176777,10.5584998005
1420372800000,348.725407999,8.9758363457,348.725407999,8.9758363457,251.48270693,8.9758363457
1420459200000,335.71979082,8.31182149172,335.71979082,8.31182149172,242.103729263,8.31182149172
1420545600000,344.268720907,8.45791161134,344.268720907,8.45791161134,248.26877497,8.45791161134
1420632000000,354.70850981,9.10963381438,354.70850981,9.10963381438,255.797410145,9.10963381438
1420718400000,352.378943917,9.22039206784,352.378943917,9.22039206784,254.11744785,9.22039206784
1420804800000,347.878265523,8.95197375475,347.878265523,8.95197375475,250.871791642,8.95197375475
1420891200000,333.36591,8.66986970058,333.36591,8.66986970058,240.406232302,8.66986970058
1420977600000,327.596290903,8.50072419883,327.596290903,8.50072419883,236.245481765,8.50072419883
1421064000000,309.181460775,8.05804688369,309.181460775,8.05804688369,222.965659814,8.05804688369
1421150400000,252.172705071,5.51533738495,252.172705071,5.51533738495,181.853897165,5.51533738495
1421236800000,209.077977545,3.62501971948,209.077977545,3.62501971948,150.776211157,3.62501971948
1421323200000,227.187637668,4.259182149,227.187637668,4.259182149,163.835960304,4.259182149
1421409600000,235.631386562,4.36061387308,235.631386562,4.36061387308,169.925154781,4.36061387308
1421496000000,210.742763914,3.71247586793,210.742763914,3.71247586793,151.976768883,3.71247586793
1421582400000,227.330461124,4.20674730065,227.330461124,4.20674730065,163.938957184,4.20674730065
1421668800000,226.603740067,4.15803291663,226.603740067,4.15803291663,163.414883589,4.15803291663
1421755200000,223.285539775,4.09714607498,223.285539775,4.09714607498,161.021969357,4.09714607498
1421841600000,229.902508045,4.2185631878,229.902508045,4.2185631878,165.793784241,4.2185631878
1421928000000,250.625428155,4.95797695085,250.625428155,4.95797695085,180.738081173,4.95797695085
1422014400000,245.511745156,4.72855659518,245.511745156,4.72855659518,177.050357785,4.72855659518
1422100800000,260.065135876,5.09181267858,260.065135876,5.09181267858,187.545509584,5.09181267858
1422187200000,292.805551759,5.50629322133,292.805551759,5.50629322133,211.156202191,5.50629322133
1422273600000,334.234176831,7.69543175726,334.234176831,7.69543175726,241.03238138,7.69543175726
1422360000000,283.388319803,5.18166575688,283.388319803,5.18166575688,204.364982137,5.18166575688
1422446400000,293.845742196,5.39319720059,293.845742196,5.39319720059,211.906333672,5.39319720059
1422532800000,261.308281098,3.82847718555,261.308281098,3.82847718555,188.442001548,3.82847718555
1422619200000,268.364315513,4.09564532054,268.364315513,4.09564532054,193.5304482,4.09564532054
1422705600000,263.239433206,3.96816299412,263.239433206,3.96816299412,189.834648451,3.96816299412
1422792000000,230.660146851,3.45745628575,230.660146851,3.45745628575,166.340154116,3.45745628575
1422878400000,247.227888185,3.79574969377,247.227888185,3.79574969377,178.287951274,3.79574969377
1422964800000,260.9919455,4.35578390684,260.9919455,4.35578390684,188.213876694,4.35578390684
1423051200000,237.977744726,3.80686219409,237.977744726,3.80686219409,171.617226792,3.80686219409
1423137600000,234.485265872,3.73780191608,234.485265872,3.73780191608,169.098631886,3.73780191608
1423224000000,234.930244515,3.44627422624,234.930244515,3.44627422624,169.419527442,3.44627422624
1423310400000,247.675787028,3.82115877717,247.675787028,3.82115877717,178.610952727,3.82115877717
1423396800000,244.579979099,3.77339644326,244.579979099,3.77339644326,176.378416352,3.77339644326
1423483200000,227.143905148,3.50439151623,227.143905148,3.50439151623,163.804422674,3.50439151623
1423569600000,236.83347743,3.39948252852,236.83347743,3.39948252852,170.79204047,3.39948252852
1423656000000,244.493303346,3.51382530653,244.493303346,3.51382530653,176.315910287,3.51382530653
1423742400000,242.060357044,3.47428224781,242.060357044,3.47428224781,174.561395395,3.47428224781
1423828800000,264.111466611,3.96517400784,264.111466611,3.96517400784,190.463513788,3.96517400784
1423915200000,277.773786353,4.3447221817,277.773786353,4.3447221817,200.316071338,4.3447221817
1424001600000,292.115654323,4.61402114424,292.115654323,4.61402114424,210.658683883,4.61402114424
1424088000000,256.067724454,3.81676214365,256.067724454,3.81676214365,184.662783456,3.81676214365
1424174400000,263.526219729,4.00597569518,263.526219729,4.00597569518,190.041464041,4.00597569518
1424260800000,268.469383373,4.10897739363,268.469383373,4.10897739363,193.6062177,4.10897739363
1424347200000,263.266468985,3.9662579782,263.266468985,3.9662579782,189.854145255,3.9662579782
1424433600000,269.416904172,4.14009145802,269.416904172,4.14009145802,194.289520637,4.14009145802
1424520000000,271.396918254,4.18528079631,271.396918254,4.18528079631,195.717404265,4.18528079631
1424606400000,271.623992238,4.18878256189,271.623992238,4.18878256189,195.881158264,4.18878256189
1424692800000,254.264394518,3.78754280854,254.264394518,3.78754280854,183.362315285,3.78754280854
1424779200000,260.653311153,3.93780838637,260.653311153,3.93780838637,187.969671138,3.93780838637
1424865600000,259.584657986,3.92166375583,259.584657986,3.92166375583,187.199013809,3.92166375583
1424952000000,258.001367114,3.89774425892,258.001367114,3.89774425892,186.057226417,3.89774425892
1425038400000,271.782676024,4.40461339074,271.782676024,4.40461339074,195.995592794,4.40461339074
1425124800000,272.091378511,4.42913275973,272.091378511,4.42913275973,196.218213043,4.42913275973
1425211200000,267.590657561,4.35586953945,267.590657561,4.35586953945,192.972526145,4.35586953945
1425297600000,269.613805557,4.63032832978,269.613805557,4.63032832978,194.431515719,4.63032832978
1425384000000,275.633882721,5.13094019053,275.633882721,5.13094019053,198.772883645,5.13094019053
1425470400000,268.533553243,5.34942221673,268.533553243,5.34942221673,193.652493687,5.34942221673
1425556800000,271.652839687,4.9637261765,271.652839687,4.9637261765,195.901961551,4.9637261765
1425643200000,271.248443102,5.02186152285,271.248443102,5.02186152285,195.610331674,5.02186152285
1425729600000,272.442572435,5.05883570089,272.442572435,5.05883570089,196.471475916,5.05883570089
1425816000000,269.25803318,5.1244321373,269.25803318,5.1244321373,194.174951104,5.1244321373
1425902400000,276.988071743,5.35098236976,276.988071743,5.35098236976,199.749454647,5.35098236976
