timestamp,"volume-weighted (max_weight=0.05, min_volume=10000000)","volume-weighted (max_weight=0.1, min_volume=1000000)","volume-weighted (max_weight=0.1, min_volume=10000000)","volume-weighted (max_weight=0.2, min_volume=100000)","volume-weighted (max_weight=0.2, min_volume=10000000)"
1404993600000,59.0323829612,713.976442196,59.0323829612,1541.2340637,59.0323829612
1405080000000,60.7653709784,457.056237809,60.7653709784,1196.42153018,60.7653709784
1405166400000,62.127972193,463.507451313,62.127972193,1204.16385864,62.127972193
1405252800000,62.2517447104,490.905492404,62.2517447104,1261.44598136,62.2517447104
1405339200000,60.1464468635,472.602118388,60.1464468635,1298.66458328,60.1464468635
1405425600000,60.4537468884,473.760892833,60.4537468884,1255.45527206,60.4537468884
1405512000000,59.5063523191,464.312013264,59.5063523191,1339.94132242,59.5063523191
1405598400000,59.5063523191,458.826085897,59.5063523191,1431.31110709,59.5063523191
1405684800000,61.2048868299,476.273238458,61.2048868299,1473.18994035,61.2048868299
1405771200000,62.3393675913,477.439562486,62.3393675913,1465.11917324,62.3393675913
1405857600000,62.3393675913,472.883057211,62.3393675913,1364.07507847,62.3393675913
1405944000000,62.3393675913,469.571329067,62.3393675913,1303.2242228,62.3393675913
1406030400000,62.938604893,475.140282663,62.938604893,1461.44149067,62.938604893
1406116800000,62.938604893,472.19315442,62.938604893,1457.6593379,62.938604893
1406203200000,59.9902297131,455.307451415,59.9902297131,1337.4446244,59.9902297131
1406289600000,58.2096267448,433.138269473,58.2096267448,1327.64337248,58.2096267448
1406376000000,57.5616725333,426.328749045,57.5616725333,1344.60763454,57.5616725333
1406462400000,57.5616725333,430.178382819,57.5616725333,1410.24900993,57.5616725333
1406548800000,54.4520754402,413.187598972,54.4520754402,1367.95709614,54.4520754402
1406635200000,55.218602474,418.193927186,55.218602474,1361.24099773,55.218602474
1406721600000,53.5156142711,404.592342388,53.5156142711,1476.204803,53.5156142711
1406808000000,52.6273035928,397.097021448,52.6273035928,1498.67966129,52.6273035928
1406894400000,56.0726341572,421.81503469,56.0726341572,1567.79601067,56.0726341572
1406980800000,55.9493210405,419.658695473,55.9493210405,1567.72050205,55.9493210405
1407067200000,55.9493210405,412.036049904,55.9493210405,1542.95014073,55.9493210405
1407153600000,55.9493210405,410.57962542,55.9493210405,2074.69077826,55.9493210405
1407240000000,56.1048504401,407.110746726,56.1048504401,1351.29430747,56.1048504401
1407326400000,56.1048504401,400.834814737,56.1048504401,1328.38941336,56.1048504401
1407412800000,56.1048504401,396.509551096,56.1048504401,1258.17825485,56.1048504401
1407499200000,57.1666024246,403.168177826,57.1666024246,1177.62328288,57.1666024246
1407585600000,56.6096365615,398.176211584,56.6096365615,1281.89716622,56.6096365615
1407672000000,56.6096365615,405.093072278,56.6096365615,1230.04524394,56.6096365615
1407758400000,56.6096365615,393.753210459,56.6096365615,1249.81595105,56.6096365615
1407844800000,52.8757090826,345.257540837,52.8757090826,1121.10179808,52.8757090826
1407931200000,49.2914871959,319.225151592,49.2914871959,1010.37065351,49.2914871959
1408017600000,42.6320622757,299.392783558,42.6320622757,974.378662177,42.6320622757
1408104000000,41.4698081244,290.473828258,41.4698081244,913.852463492,41.4698081244
1408190400000,40.0596164561,283.369993932,40.0596164561,879.562650366,40.0596164561
1408276800000,39.6491773423,277.711690611,39.6491773423,870.874971774,39.6491773423
1408363200000,33.5336453044,221.874678933,33.5336453044,629.567732517,33.5336453044
1408449600000,35.8902134024,238.524673016,35.8902134024,706.751599893,35.8902134024
1408536000000,36.5480718507,261.041409136,36.5480718507,845.723879846,36.5480718507
1408622400000,42.5926146862,304.214028085,42.5926146862,945.254103513,42.5926146862
1408708800000,40.9267643868,353.443526819,40.9267643868,1005.6363034,40.9267643868
1408795200000,40.7119056399,333.750805306,40.7119056399,925.410336491,40.7119056399
1408881600000,39.9519788811,347.32479611,39.9519788811,985.852912353,39.9519788811
1408968000000,40.0580609126,368.330151602,40.0580609126,1023.97063149,40.0580609126
1409054400000,41.3549783175,431.185328566,41.3549783175,1192.10962633,41.3549783175
1409140800000,42.3580872114,407.588358799,42.3580872114,1105.32771249,42.3580872114
1409227200000,41.0610713596,384.527671663,41.0610713596,1054.30436308,41.0610713596
1409313600000,40.6991221021,339.802090403,40.6991221021,979.924139044,40.6991221021
1409400000000,40.4645093124,362.381262264,40.4645093124,1041.00252877,40.4645093124
1409486400000,38.3213840344,351.214997781,38.3213840344,1022.69309001,38.3213840344
1409572800000,36.7522383761,340.805811752,36.7522383761,998.826568658,36.7522383761
1409659200000,36.1261501684,329.018458181,36.1261501684,942.691314536,36.1261501684
1409745600000,36.2684384478,333.889936183,36.2684384478,1001.98198196,36.2684384478
1409832000000,36.6363392689,353.573418575,36.6363392689,1152.02494098,36.6363392689
1409918400000,37.7575073853,357.381151276,37.7575073853,1192.20264736,37.7575073853
1410004800000,37.3270814322,383.030438844,37.3270814322,1277.02363056,37.3270814322
1410091200000,37.3270814322,383.183954695,37.3270814322,1293.59750292,37.3270814322
1410177600000,34.5747847357,362.343595315,34.5747847357,1246.06839993,34.5747847357
1410264000000,34.7789693033,381.288738576,34.7789693033,1283.62601681,34.7789693033
1410350400000,36.3893623956,398.016419838,36.3893623956,1322.04922093,36.3893623956
1410436800000,35.7127469518,397.077597198,35.7127469518,1338.25664041,35.7127469518
1410523200000,35.4081156164,394.232650201,35.4081156164,1349.75850608,35.4081156164
1410609600000,35.8913209549,401.255794628,35.8913209549,1422.17568459,35.8913209549
1410696000000,35.5785031722,431.969754194,35.5785031722,1477.24877506,35.5785031722
1410782400000,35.3534605381,452.991521366,35.3534605381,1531.89640758,35.3534605381
1410868800000,35.0953734846,445.698711636,35.0953734846,1519.86050543,35.0953734846
1410955200000,33.53054193,437.810779991,33.53054193,1520.50038329,33.53054193
1411041600000,31.1930988831,503.502815673,31.1930988831,1708.18416667,31.1930988831
1411128000000,23.3332843254,395.990494957,23.3332843254,1377.53894426,23.3332843254
1411214400000,26.3102351919,432.049262153,26.3102351919,1475.99355432,26.3102351919
1411300800000,23.3160708713,421.991109796,23.3160708713,1418.37330267,23.3160708713
1411387200000,24.0845583988,433.87570494,24.0845583988,1450.34521603,24.0845583988
1411473600000,23.4179579666,422.773163963,23.4179579666,1428.05603984,23.4179579666
1411560000000,26.6537294899,427.799157941,26.6537294899,1450.76025418,26.6537294899
1411646400000,24.7161052779,426.066576912,24.7161052779,1431.4192032,24.7161052779
1411732800000,23.4672054953,439.553028057,23.4672054953,1459.58049644,23.4672054953
1411819200000,24.017720961,442.331061474,24.017720961,1484.79730133,24.017720961
1411905600000,22.9223283318,420.329365413,22.9223283318,1448.81507308,22.9223283318
1411992000000,20.6307007521,401.789485631,20.6307007521,1381.73213235,20.6307007521
1412078400000,21.0357972781,408.360076721,21.0357972781,1411.41320477,21.0357972781
1412164800000,21.250814905,415.862532045,21.250814905,1408.96800535,21.250814905
1412251200000,21.1501142261,392.243011657,21.1501142261,1345.53737108,21.1501142261
1412337600000,20.3194993909,383.146206762,20.3194993909,1317.1909134,20.3194993909
1412424000000,17.3332702683,339.241706952,17.3332702683,1219.60842811,17.3332702683
1412510400000,13.6266530115,288.061458342,13.6266530115,1111.72930774,13.6266530115
1412596800000,14.9725929154,301.696191205,14.9725929154,1164.42267144,14.9725929154
1412683200000,14.6165048342,304.398387055,14.6165048342,1181.08998395,14.6165048342
1412769600000,15.8393724703,321.714367018,15.8393724703,1226.41651817,15.8393724703
1412856000000,18.5963475351,356.596723619,18.5963475351,1294.85219377,18.5963475351
1412942400000,18.0257008713,343.650432121,18.0257008713,1267.49226228,18.0257008713
1413028800000,17.3821638085,330.354523826,17.3821638085,1217.07613179,17.3821638085
1413115200000,17.4123359079,332.201699691,17.4123359079,1225.94420563,17.4123359079
1413201600000,19.5737899057,358.611631037,19.5737899057,1286.88860748,19.5737899057
1413288000000,21.946296786,396.630752608,21.946296786,1417.79972815,21.946296786
1413374400000,20.9839408644,379.971277734,20.9839408644,1357.90920387,20.9839408644
1413460800000,19.9491661407,367.977221258,19.9491661407,1326.59089368,19.9491661407
1413547200000,18.8855606515,356.853600477,18.8855606515,1317.91443123,18.8855606515
1413633600000,19.7150309709,368.587150726,19.7150309709,1365.17957985,19.7150309709
1413720000000,20.0002139641,368.018847998,20.0002139641,1348.16297784,20.0002139641
1413806400000,19.4596796479,358.99005212,19.4596796479,1291.27141263,19.4596796479
1413892800000,20.0729559109,366.742110203,20.0729559109,982.291733832,20.0729559109
1413979200000,19.831539969,360.643106008,19.831539969,1026.37685661,19.831539969
1414065600000,18.3412212504,348.035526864,18.3412212504,973.678925209,18.3412212504
1414152000000,16.9882917433,334.633774246,16.9882917433,957.336929758,16.9882917433
1414238400000,15.934357724,320.073513732,15.934357724,937.538135166,15.934357724
1414324800000,16.74399677,331.86831871,16.74399677,938.308282749,16.74399677
1414411200000,16.6874535466,336.45032496,16.6874535466,950.177897113,16.6874535466
1414497600000,17.0635678031,340.223189273,17.0635678031,957.357208452,17.0635678031
1414584000000,16.0504457559,326.275617653,16.0504457559,925.674595326,16.0504457559
1414670400000,14.9371538961,314.09585191,14.9371538961,880.990511281,14.9371538961
1414756800000,15.2270390583,316.891448775,15.2270390583,868.755873365,15.2270390583
1414843200000,14.3482771778,301.180755586,14.3482771778,810.684494858,14.3482771778
1414929600000,13.5052820316,288.665002605,13.5052820316,806.059675082,13.5052820316
1415016000000,14.0782162096,295.51427847,14.0782162096,827.637656628,14.0782162096
1415102400000,13.8700202957,292.805653777,13.8700202957,808.151840965,13.8700202957
1415188800000,14.8236818361,304.598704689,14.8236818361,855.26518326,14.8236818361
1415275200000,15.2317075655,309.545533317,15.2317075655,856.800984827,15.2317075655
1415361600000,15.2816704439,307.886764651,15.2816704439,877.383002484,15.2816704439
1415448000000,15.3438892305,307.017642026,15.3438892305,886.955102359,15.3438892305
1415534400000,15.8928480908,313.704818411,15.8928480908,920.031524404,15.8928480908
1415620800000,17.6279492026,335.295622143,17.6279492026,952.03586031,17.6279492026
1415707200000,17.5498336389,336.753163967,17.5498336389,934.76184466,17.5498336389
1415793600000,19.4709979711,355.552446457,19.4709979711,974.220173614,19.4709979711
1415880000000,22.5170560477,402.057197619,22.5170560477,1075.78500751,22.5170560477
1415966400000,19.8859084999,355.076286467,19.8859084999,994.778352738,19.8859084999
1416052800000,19.688042122,353.205101612,19.688042122,996.220314289,19.688042122
1416139200000,19.2723850672,346.864777895,19.2723850672,984.559051397,19.2723850672
1416225600000,21.1672960941,368.913520125,21.1672960941,1006.65443476,21.1672960941
1416312000000,17.7314350387,328.245856872,17.7314350387,937.39980894,17.7314350387
1416398400000,18.0714230941,333.110108106,18.0714230941,946.656438592,18.0714230941
1416484800000,16.1469862828,306.400291634,16.1469862828,925.676669554,16.1469862828
1416571200000,15.5264104228,297.136516939,15.5264104228,923.132206058,15.5264104228
1416657600000,16.3783519763,308.597858404,16.3783519763,987.453736851,16.3783519763
1416744000000,15.8122048098,321.841347721,15.8122048098,1003.62886679,15.8122048098
1416830400000,17.0766640484,344.19559007,17.0766640484,1041.60571849,17.0766640484
1416916800000,18.9341907613,373.578701402,18.9341907613,1100.0418543,18.9341907613
1417003200000,16.7894058706,361.323444975,16.7894058706,1067.38643053,16.7894058706
1417089600000,16.9806656583,395.074291532,16.9806656583,1159.99472693,16.9806656583
1417176000000,16.0417833982,398.709284393,16.0417833982,1150.09373732,16.0417833982
1417262400000,17.9077629786,421.142582826,17.9077629786,1238.07111779,17.9077629786
1417348800000,17.4155504732,400.148661717,17.4155504732,1170.86174477,17.4155504732
1417435200000,17.4155504732,377.567651625,17.4155504732,1145.12617393,17.4155504732
1417521600000,17.5915502005,401.764591242,17.5915502005,1190.32619708,17.5915502005
1417608000000,17.0181153653,394.917801239,17.0181153653,1167.38169748,17.0181153653
1417694400000,16.4616154423,392.227019688,16.4616154423,1151.00250608,16.4616154423
1417780800000,16.7768139543,398.730089917,16.7768139543,1156.88266708,16.7768139543
1417867200000,16.9715741418,401.262466256,16.9715741418,1175.10722675,16.9715741418
1417953600000,16.9715741418,412.28265901,16.9715741418,1194.95610926,16.9715741418
1418040000000,16.1705029317,392.704037242,16.1705029317,1146.86348279,16.1705029317
1418126400000,14.7206279625,388.994551317,14.7206279625,1116.61292392,14.7206279625
1418212800000,14.6642430773,395.750826294,14.6642430773,1119.66826991,14.6642430773
1418299200000,15.2300990974,406.514969103,15.2300990974,1142.81440819,15.2300990974
1418385600000,14.6417358076,399.35415453,14.6417358076,1160.08009951,14.6417358076
1418472000000,14.4454787682,400.734272078,14.4454787682,1145.75890126,14.4454787682
1418558400000,14.4454787682,404.343754081,14.4454787682,1144.81982161,14.4454787682
1418644800000,14.3533119907,406.681268209,14.3533119907,1121.05917175,14.3533119907
1418731200000,13.203863584,393.640457931,13.203863584,1090.68608053,13.203863584
1418817600000,11.9207890698,401.918361239,11.9207890698,1150.5146099,11.9207890698
1418904000000,11.6135519325,409.145206915,11.6135519325,1178.17903529,11.6135519325
1418990400000,11.3896991395,421.603536074,11.3896991395,1217.67929184,11.3896991395
1419076800000,12.6646659093,431.33370565,12.6646659093,1282.81003544,12.6646659093
1419163200000,12.285481801,435.882439057,12.285481801,1278.71774961,12.285481801
1419249600000,12.6646075725,444.236611659,12.6646075725,1362.12327439,12.6646075725
1419336000000,12.824423322,450.610317235,12.824423322,1375.65803354,12.824423322
1419422400000,12.8280818277,438.512843905,12.8280818277,1312.76727867,12.8280818277
1419508800000,11.8768355746,422.454497416,11.8768355746,1272.78396539,11.8768355746
1419595200000,11.8768355746,436.907311382,11.8768355746,1303.23220521,11.8768355746
1419681600000,11.6363781503,429.715312546,11.6363781503,1296.43165653,11.6363781503
1419768000000,11.0749677372,414.251473383,11.0749677372,1283.70155383,11.0749677372
1419854400000,11.1937068325,420.212263122,11.1937068325,1321.42761606,11.1937068325
1419940800000,10.9165156182,411.869921211,10.9165156182,1292.99844637,10.9165156182
1420027200000,11.0131555121,411.363339581,11.0131555121,1299.65015984,11.0131555121
1420113600000,11.2790335415,416.419610291,11.2790335415,1229.72269331,11.2790335415
1420200000000,11.2790335415,413.008560542,11.2790335415,1169.43049745,11.2790335415
1420286400000,10.5584998005,387.41713476,10.5584998005,1027.23212501,10.5584998005
1420372800000,8.9758363457,348.725407999,8.9758363457,932.684406547,8.9758363457
1420459200000,8.31182149172,335.71979082,8.31182149172,921.590179166,8.31182149172
1420545600000,8.45791161134,344.268720907,8.45791161134,933.362030182,8.45791161134
1420632000000,9.10963381438,354.70850981,9.10963381438,946.349815508,9.10963381438
1420718400000,9.22039206784,352.378943917,9.22039206784,951.954911951,9.22039206784
1420804800000,8.95197375475,347.878265523,8.95197375475,942.279194363,8.95197375475
1420891200000,8.66986970058,333.36591,8.66986970058,905.207429214,8.66986970058
1420977600000,8.50072419883,327.596290903,8.50072419883,873.465658661,8.50072419883
1421064000000,8.05804688369,309.181460775,8.05804688369,878.632590256,8.05804688369
1421150400000,5.51533738495,252.172705071,5.51533738495,755.645287985,5.51533738495
1421236800000,3.62501971948,209.077977545,3.62501971948,634.907733242,3.62501971948
1421323200000,4.259182149,227.187637668,4.259182149,695.313647246,4.259182149
1421409600000,4.36061387308,235.631386562,4.36061387308,717.634250383,4.36061387308
1421496000000,3.71247586793,210.742763914,3.71247586793,667.546373498,3.71247586793
1421582400000,4.20674730065,227.330461124,4.20674730065,669.904254882,4.20674730065
1421668800000,4.15803291663,226.603740067,4.15803291663,653.471785474,4.15803291663
1421755200000,4.09714607498,223.285539775,4.09714607498,639.590227585,4.09714607498
1421841600000,4.2185631878,229.902508045,4.2185631878,656.021673195,4.2185631878
1421928000000,4.95797695085,250.625428155,4.95797695085,701.606012927,4.95797695085
1422014400000,4.72855659518,245.511745156,4.72855659518,691.520404753,4.72855659518
1422100800000,5.09181267858,260.065135876,5.09181267858,711.137024814,5.09181267858
1422187200000,5.50629322133,292.805551759,5.50629322133,775.500923417,5.50629322133
1422273600000,7.69543175726,334.234176831,7.69543175726,880.846275466,7.69543175726
1422360000000,5.18166575688,283.388319803,5.18166575688,744.732565189,5.18166575688
1422446400000,5.39319720059,293.845742196,5.39319720059,757.492792784,5.39319720059
1422532800000,3.82847718555,261.308281098,3.82847718555,674.670971539,3.82847718555
1422619200000,4.09564532054,268.364315513,4.09564532054,692.215927706,4.09564532054
1422705600000,3.96816299412,263.239433206,3.96816299412,686.243938967,3.96816299412
1422792000000,3.45745628575,230.660146851,3.45745628575,644.871224162,3.45745628575
1422878400000,3.79574969377,247.227888185,3.79574969377,633.000258724,3.79574969377
1422964800000,4.35578390684,260.9919455,4.35578390684,676.630028593,4.35578390684
1423051200000,3.80686219409,237.977744726,3.80686219409,646.616889369,3.80686219409
1423137600000,3.73780191608,234.485265872,3.73780191608,645.297388843,3.73780191608
1423224000000,3.44627422624,234.930244515,3.44627422624,666.926838251,3.44627422624
1423310400000,3.82115877717,247.675787028,3.82115877717,684.305303353,3.82115877717
1423396800000,3.77339644326,244.579979099,3.77339644326,705.353323535,3.77339644326
1423483200000,3.50439151623,227.143905148,3.50439151623,688.874121735,3.50439151623
1423569600000,3.39948252852,236.83347743,3.39948252852,708.235606153,3.39948252852
1423656000000,3.51382530653,244.493303346,3.51382530653,772.695206019,3.51382530653
1423742400000,3.47428224781,242.060357044,3.47428224781,772.150612562,3.47428224781
1423828800000,3.96517400784,264.111466611,3.96517400784,809.18930718,3.96517400784
1423915200000,4.3447221817,277.773786353,4.3447221817,867.528187842,4.3447221817
1424001600000,4.61402114424,292.115654323,4.61402114424,864.360901855,4.61402114424
1424088000000,3.81676214365,256.067724454,3.81676214365,804.4090584,3.81676214365
1424174400000,4.00597569518,263.526219729,4.00597569518,822.627471449,4.00597569518
1424260800000,4.10897739363,268.469383373,4.10897739363,834.32761504,4.10897739363
1424347200000,3.9662579782,263.266468985,3.9662579782,829.400156636,3.9662579782
1424433600000,4.14009145802,269.416904172,4.14009145802,838.117709131,4.14009145802
1424520000000,4.18528079631,271.396918254,4.18528079631,835.699959021,4.18528079631
1424606400000,4.18878256189,271.623992238,4.18878256189,838.385666781,4.18878256189
1424692800000,3.78754280854,254.264394518,3.78754280854,817.063950932,3.78754280854
1424779200000,3.93780838637,260.653311153,3.93780838637,852.799004542,3.93780838637
1424865600000,3.92166375583,259.584657986,3.92166375583,856.537407415,3.92166375583
1424952000000,3.89774425892,258.001367114,3.89774425892,872.606088528,3.89774425892
1425038400000,4.40461339074,271.782676024,4.40461339074,906.753083173,4.40461339074
1425124800000,4.42913275973,272.091378511,4.42913275973,901.257117483,4.42913275973
1425211200000,4.35586953945,267.590657561,4.35586953945,880.581284316,4.35586953945
1425297600000,4.63032832978,269.613805557,4.63032832978,887.239013985,4.63032832978
1425384000000,5.13094019053,275.633882721,5.13094019053,885.771241932,5.13094019053
1425470400000,5.34942221673,268.533553243,5.34942221673,870.737484273,5.34942221673
1425556800000,4.9637261765,271.652839687,4.9637261765,859.924993112,4.9637261765
1425643200000,5.02186152285,271.248443102,5.02186152285,858.040683168,5.02186152285
1425729600000,5.05883570089,272.442572435,5.05883570089,851.274116897,5.05883570089
1425816000000,5.1244321373,269.25803318,5.1244321373,841.323704899,5.1244321373
1425902400000,5.35098236976,276.988071743,5.35098236976,858.552478807,5.35098236976
1425988800000,5.89254208323,288.851761645,5.89254208323,895.778697199,5.89254208323
1426075200000,5.82551041347,286.080658725,5.82551041347,905.084997529,5.82551041347
1426161600000,5.82310067927,285.052861451,5.82310067927,893.467126618,5.82310067927
1426248000000,5.7332541187,284.332660321,5.7332541187,892.279565547,5.7332541187
1426334400000,5.44774083179,275.913390645,5.44774083179,886.341962068,5.44774083179
1426420800000,5.49288876406,277.768394448,5.49288876406,892.174097106,5.49288876406
1426507200000,5.76922027231,286.39358661,5.76922027231,924.647804045,5.76922027231
1426593600000,5.72965420101,285.919829497,5.72965420101,925.566920358,5.72965420101
1426680000000,4.8682659553,261.137757626,4.8682659553,866.020382157,4.8682659553
1426766400000,4.45099580874,246.923031838,4.45099580874,896.300673873,4.45099580874
1426852800000,4.5106357029,248.024813428,4.5106357029,881.370220374,4.5106357029
1426939200000,4.49640990252,246.472317375,4.49640990252,908.697087961,4.49640990252
1427025600000,4.52973471479,248.299028881,4.52973471479,928.998394222,4.52973471479
1427112000000,4.78690446573,258.119016866,4.78690446573,941.197622916,4.78690446573
1427198400000,4.30252404994,238.810006185,4.30252404994,898.007719655,4.30252404994
1427284800000,3.9888951223,234.350947732,3.9888951223,894.251968226,3.9888951223
1427371200000,4.15492093787,228.978929167,4.15492093787,885.985292178,4.15492093787
1427457600000,4.02764454963,223.528831145,4.02764454963,866.840739966,4.02764454963
1427544000000,4.2059334571,233.42362464,4.2059334571,876.724565803,4.2059334571
1427630400000,3.97383508992,224.260088793,3.97383508992,850.612307921,3.97383508992
1427716800000,3.90253168633,222.148328038,3.90253168633,818.911212728,3.90253168633
1427803200000,3.92428157678,222.837478609,3.92428157678,853.595569214,3.92428157678
1427889600000,3.87143320136,215.501117046,3.87143320136,827.833899341,3.87143320136
1427976000000,3.98251849246,220.568659923,3.98251849246,860.992926314,3.98251849246
1428062400000,4.2179347306,228.525629788,4.2179347306,913.130720793,4.2179347306
1428148800000,4.16555804401,225.687886661,4.16555804401,892.827739215,4.16555804401
1428235200000,4.29877278571,232.905395867,4.29877278571,851.617431512,4.29877278571
1428321600000,4.3507224478,232.891094533,4.3507224478,874.534391756,4.3507224478
1428408000000,4.21194420609,229.134613741,4.21194420609,869.328867123,4.21194420609
1428494400000,3.92917794014,223.201621133,3.92917794014,826.777614691,3.92917794014
1428580800000,3.82600770355,216.688447176,3.82600770355,916.189000434,3.82600770355
1428667200000,3.70445509378,211.641980638,3.70445509378,952.265827074,3.70445509378
1428753600000,3.6010522625,205.645866549,3.6010522625,773.506107019,3.6010522625
1428840000000,3.63097452147,203.753258156,3.63097452147,641.543839159,3.63097452147
1428926400000,3.57619163,200.67909926,3.57619163,644.453580251,3.57619163
1429012800000,3.18364036612,182.072853146,3.18364036612,596.57890045,3.18364036612
1429099200000,3.19012081162,181.567521081,3.19012081162,588.564144325,3.19012081162
1429185600000,3.30299007771,188.005785602,3.30299007771,618.440618829,3.30299007771
1429272000000,3.22165563712,186.278109269,3.22165563712,616.247584399,3.22165563712
1429358400000,3.17983852008,183.860217857,3.17983852008,607.606954286,3.17983852008
1429444800000,3.30119461042,190.877101597,3.30119461042,617.475490651,3.30119461042
1429531200000,3.29115064877,190.296353561,3.29115064877,615.489111429,3.29115064877
1429617600000,3.27704984451,189.481036391,3.27704984451,614.701836365,3.27704984451
1429704000000,3.57253666907,201.771124906,3.57253666907,655.396639241,3.57253666907
1429790400000,3.56734688401,201.478014193,3.56734688401,674.551011334,3.56734688401
1429876800000,3.46049291202,196.566486102,3.46049291202,658.370431615,3.46049291202
1429963200000,3.3622489014,190.985928523,3.3622489014,648.466680089,3.3622489014
1430049600000,3.07342621991,177.673280824,3.07342621991,610.950003719,3.07342621991
1430136000000,3.05901123197,176.839957354,3.05901123197,603.094084079,3.05901123197
1430222400000,3.2398610499,184.217221311,3.2398610499,618.793539101,3.2398610499
1430308800000,3.22879989764,183.604536829,3.22879989764,619.803230963,3.22879989764
1430395200000,3.4676674635,194.93337797,3.4676674635,652.427410828,3.4676674635
1430481600000,3.50227255248,195.670655166,3.50227255248,638.189512905,3.50227255248
1430568000000,3.52484596231,196.244696207,3.52484596231,638.328116068,3.52484596231
1430654400000,3.74620962311,203.710096892,3.74620962311,657.23564513,3.74620962311
1430740800000,3.71925875512,202.690482863,3.71925875512,654.696594299,3.71925875512
1430827200000,3.47563658682,192.751761334,3.47563658682,629.960052822,3.47563658682
1430913600000,3.51652846726,194.620199198,3.51652846726,632.549295273,3.51652846726
1431000000000,3.39788672472,190.465622768,3.39788672472,619.046203592,3.39788672472
1431086400000,3.59401359568,194.458925317,3.59401359568,632.025127276,3.59401359568
1431172800000,3.66124335275,195.801020128,3.66124335275,636.94414084,3.66124335275
1431259200000,3.7441579081,198.131008384,3.7441579081,641.907586023,3.7441579081
1431345600000,3.67341324036,194.387386266,3.67341324036,633.655625161,3.67341324036
1431432000000,3.681386959,194.809334526,3.681386959,672.889105668,3.681386959
1431518400000,3.73203148973,197.489310155,3.73203148973,667.860217248,3.73203148973
1431604800000,3.5524645074,189.455849507,3.5524645074,651.044166481,3.5524645074
1431691200000,3.56886939484,190.330735626,3.56886939484,659.602662192,3.56886939484
1431777600000,3.55052811541,189.352580132,3.55052811541,654.114670226,3.55052811541
1431864000000,3.54842454938,189.240395228,3.54842454938,653.958315701,3.54842454938
1431950400000,3.55814401946,189.758742549,3.55814401946,643.816978111,3.55814401946
1432036800000,3.41914586738,184.243080883,3.41914586738,736.509111726,3.41914586738
1432123200000,3.44841368433,185.820197794,3.44841368433,765.869679184,3.44841368433
1432209600000,3.50031778952,188.617087023,3.50031778952,788.622308977,3.50031778952
1432296000000,3.51067604802,196.010836815,3.51067604802,841.017556447,3.51067604802
1432382400000,3.66523644859,217.830189889,3.66523644859,906.139904863,3.66523644859
1432468800000,3.62761839552,212.969143915,3.62761839552,858.518264416,3.62761839552
1432555200000,3.56578974349,210.367738994,3.56578974349,880.742090406,3.56578974349
1432641600000,3.57978312173,210.742511006,3.57978312173,917.355679215,3.57978312173
1432728000000,3.57702137414,213.75296293,3.57702137414,938.667468778,3.57702137414
1432814400000,3.56514182626,226.865002595,3.56514182626,997.150433437,3.56514182626
1432900800000,3.54548175203,241.694740366,3.54548175203,1060.29617013,3.54548175203
1432987200000,3.43376065376,237.67888854,3.43376065376,957.07309214,3.43376065376
1433073600000,3.39062239833,226.982789565,3.39062239833,915.572146633,3.39062239833
1433160000000,3.27722347462,221.379423151,3.27722347462,884.612596492,3.27722347462
1433246400000,3.15156429128,214.546669601,3.15156429128,843.049296372,3.15156429128
1433332800000,3.21495901855,221.09405169,3.21495901855,895.88618583,3.21495901855
1433419200000,3.20981810876,220.083423082,3.20981810876,882.777887507,3.20981810876
1433505600000,3.18363180452,220.062601759,3.18363180452,882.022148268,3.18363180452
1433592000000,3.20579634513,226.725766113,3.20579634513,899.045733392,3.20579634513
1433678400000,3.2003565465,225.897287207,3.2003565465,896.170935786,3.2003565465
1433764800000,3.20351340171,225.996285677,3.20351340171,960.644948134,3.20351340171
1433851200000,3.34186051613,232.782546761,3.34186051613,977.759146697,3.34186051613
1433937600000,3.32740756892,231.362974312,3.32740756892,993.172675294,3.32740756892
1434024000000,3.33063981453,232.313890326,3.33063981453,940.885668747,3.33063981453
1434110400000,3.34709086711,233.461359953,3.34709086711,960.901987374,3.34709086711
1434196800000,3.33944912596,232.928344462,3.33944912596,1122.67928584,3.33944912596
1434283200000,3.44829323647,249.228758905,3.44829323647,1167.16996687,3.44829323647
1434369600000,3.49317823734,250.84303031,3.49317823734,1181.3133508,3.49317823734
1434456000000,3.65581591604,273.473414187,3.65581591604,1295.33891799,3.65581591604
1434542400000,4.43764557172,315.268830198,4.43764557172,1578.68373249,4.43764557172
1434628800000,4.27487719687,313.360700972,4.27487719687,1548.73571177,4.27487719687
1434715200000,4.15743551984,313.722245803,4.15743551984,1568.62692855,4.15743551984
1434801600000,4.0106889977,307.899922983,4.0106889977,1536.72993711,4.0106889977
1434888000000,4.07858576592,319.380476918,4.07858576592,1580.66961661,4.07858576592
1434974400000,4.13396337272,320.862342962,4.13396337272,1554.8542292,4.13396337272
1435060800000,4.04212840116,315.678658585,4.04212840116,1529.52457696,4.04212840116
1435147200000,4.05086266393,314.300699067,4.05086266393,1479.494266,4.05086266393
1435233600000,3.99963116459,307.456632579,3.99963116459,1453.31966422,3.99963116459
1435320000000,3.99208970647,308.108369168,3.99208970647,1512.91330161,3.99208970647
1435406400000,4.10286035165,313.998598781,4.10286035165,1555.45644244,4.10286035165
