timestamp,"market_cap-weighted (max_weight=0.1, min_volume=1000000, min_liquidity=0)","market_cap-weighted (max_weight=0.1, min_volume=1000000, min_liquidity=0.1)","market_cap-weighted (max_weight=0.2, min_volume=1000000, min_liquidity=0)","market_cap-weighted (max_weight=0.2, min_volume=1000000, min_liquidity=0.1)","volume-weighted (max_weight=0.1, min_volume=1000000, min_liquidity=0)","volume-weighted (max_weight=0.1, min_volume=1000000, min_liquidity=0.1)","volume-weighted (max_weight=0.2, min_volume=1000000, min_liquidity=0)","volume-weighted (max_weight=0.2, min_volume=1000000, min_liquidity=0.1)"
1367236800000,100,100,100,100,100,100,100,100
1367323200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1367409600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1367496000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1367582400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1367668800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1367755200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1367841600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1367928000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1368014400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1368100800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1368187200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1368273600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1368360000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1368446400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1368532800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1368619200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1368705600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1368792000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1368878400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1368964800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1369051200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1369137600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1369224000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1369310400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1369396800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1369483200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1369569600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1369656000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1369742400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1369828800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1369915200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1370001600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1370088000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1370174400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1370260800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1370347200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1370433600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1370520000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1370606400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1370692800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1370779200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1370865600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1370952000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1371038400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1371124800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1371211200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1371297600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1371384000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1371470400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1371556800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1371643200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1371729600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1371816000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1371902400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1371988800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1372075200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1372161600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1372248000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1372334400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1372420800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1372507200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1372593600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1372680000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1372766400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1372852800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1372939200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1373025600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1373112000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1373198400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1373284800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1373371200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1373457600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1373544000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1373630400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1373716800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1373803200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1373889600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1373976000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1374062400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1374148800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1374235200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1374321600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1374408000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1374494400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1374580800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1374667200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1374753600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1374840000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1374926400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1375012800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1375099200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1375185600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1375272000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1375358400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1375444800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1375531200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1375617600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1375704000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1375790400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1375876800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1375963200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1376049600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1376136000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1376222400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1376308800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1376395200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1376481600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1376568000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1376654400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1376740800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1376827200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1376913600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1377000000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1377086400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1377172800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1377259200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1377345600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1377432000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1377518400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1377604800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1377691200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1377777600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1377864000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1377950400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1378036800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1378123200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1378209600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1378296000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1378382400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1378468800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1378555200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1378641600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1378728000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1378814400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1378900800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1378987200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1379073600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1379160000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1379246400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1379332800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1379419200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1379505600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1379592000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1379678400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1379764800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1379851200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1379937600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1380024000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1380110400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1380196800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1380283200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1380369600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1380456000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1380542400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1380628800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1380715200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1380801600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1380888000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1380974400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1381060800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1381147200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1381233600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1381320000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1381406400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1381492800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1381579200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1381665600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1381752000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1381838400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1381924800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1382011200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1382097600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1382184000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1382270400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1382356800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1382443200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1382529600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1382616000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1382702400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1382788800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1382875200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1382961600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1383048000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1383134400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1383220800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1383307200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1383393600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1383480000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1383566400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1383652800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1383739200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1383825600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1383912000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1383998400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1384084800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1384171200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1384257600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1384344000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1384430400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1384516800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1384603200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1384689600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1384776000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1384862400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1384948800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1385035200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1385121600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1385208000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1385294400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1385380800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1385467200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1385553600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1385640000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1385726400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1385812800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1385899200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1385985600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1386072000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1386158400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1386244800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1386331200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1386417600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1386504000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1386590400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1386676800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1386763200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1386849600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1386936000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1387022400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1387108800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1387195200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1387281600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1387368000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1387454400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1387540800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1387627200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1387713600000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1387800000000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1387886400000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1387972800000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1388059200000,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1388145600000,107.80438468,100.0,107.80438468,100.0,107.80438468,100.0,107.80438468,100.0
1388232000000,109.572612076,100.0,109.572612076,100.0,109.572612076,100.0,109.572612076,100.0
1388318400000,105.93782891,100.0,105.93782891,100.0,105.93782891,100.0,105.93782891,100.0
1388404800000,113.023348281,100.0,113.023348281,100.0,113.023348281,100.0,113.023348281,100.0
1388491200000,114.462920098,100.0,114.462920098,100.0,114.462920098,100.0,114.462920098,100.0
1388577600000,121.326211319,100.0,121.326211319,100.0,121.326211319,100.0,121.326211319,100.0
1388664000000,133.512129213,100.0,133.512129213,100.0,133.512129213,100.0,133.512129213,100.0
1388750400000,150.873106579,116.569598707,152.456601334,116.569598707,150.873106579,116.569598707,152.400897608,116.569598707
1388836800000,144.233962994,108.339079964,145.74777635,108.339079964,144.233962994,108.339079964,145.694523857,108.339079964
1388923200000,153.092870985,108.339079964,154.699663366,108.339079964,153.092870985,108.339079964,154.643140083,108.339079964
1389009600000,174.842817074,115.984481985,176.677886889,115.984481985,174.842817074,115.984481985,176.613333327,115.984481985
1389096000000,158.535645366,115.984481985,160.199562604,115.984481985,158.535645366,115.984481985,160.1410298,115.984481985
1389182400000,138.335491918,99.9750647555,139.787397634,99.9750647555,138.335491918,99.9750647555,139.73632291,99.9750647555
1389268800000,133.707322356,99.9750647555,135.110652933,99.9750647555,133.707322356,99.9750647555,135.061286971,99.9750647555
1389355200000,132.84611231,99.9750647555,134.240404022,99.9750647555,132.84611231,99.9750647555,134.191356027,99.9750647555
1389441600000,152.596214504,133.220283739,154.197794208,133.220283739,152.596214504,133.220283739,154.141454295,133.220283739
1389528000000,141.273064621,133.220283739,142.75580175,133.220283739,141.273064621,133.220283739,142.703642447,133.220283739
1389614400000,133.547179372,133.220283739,134.948829161,133.220283739,133.547179372,133.220283739,134.899522326,133.220283739
1389700800000,133.744089922,133.220283739,135.147806394,133.220283739,133.744089922,133.220283739,135.098426858,133.220283739
1389787200000,153.816533562,133.220283739,155.430921173,133.220283739,153.816533562,133.220283739,155.374130707,133.220283739
1389873600000,151.05412883,133.220283739,152.639523511,133.220283739,151.05412883,133.220283739,152.58375295,133.220283739
1389960000000,144.516033831,133.220283739,146.032807673,133.220283739,144.516033831,133.220283739,145.979451037,133.220283739
1390046400000,152.360586634,133.220283739,153.959693296,133.220283739,152.360586634,133.220283739,153.903440379,133.220283739
1390132800000,165.640855297,169.685850607,167.379345552,169.685850607,165.640855297,169.685850607,167.318189439,169.685850607
1390219200000,190.777409088,254.381067131,192.779721054,254.381067131,190.777409088,254.381067131,192.709284296,254.381067131
1390305600000,227.238459217,400.254458202,229.6234496,400.254458202,227.238459217,400.254458202,229.53955109,400.254458202
1390392000000,227.762427957,459.710934797,209.165119688,459.710934797,227.762427957,459.710934797,232.29563958,459.710934797
1390478400000,220.262206156,459.710934797,202.277307661,459.710934797,220.262206156,459.710934797,224.64613902,459.710934797
1390564800000,200.943437249,459.710934797,184.535959156,459.710934797,200.943437249,459.710934797,204.942863904,459.710934797
1390651200000,218.683779621,459.710934797,200.827763159,459.710934797,218.683779621,459.710934797,223.036296673,459.710934797
1390737600000,236.116101646,538.82957566,213.61386005,538.82957566,236.116101646,538.82957566,238.654864831,538.82957566
1390824000000,232.740663623,538.82957566,210.560106661,538.82957566,232.740663623,538.82957566,235.243133485,538.82957566
1390910400000,207.964912909,538.82957566,188.145524561,538.82957566,207.964912909,538.82957566,210.200989402,538.82957566
1390996800000,209.053632336,538.82957566,189.130487288,538.82957566,209.053632336,538.82957566,211.301414939,538.82957566
1391083200000,209.998070415,538.82957566,189.98491891,538.82957566,209.998070415,538.82957566,212.256007787,538.82957566
1391169600000,218.900836935,538.82957566,198.039237561,538.82957566,218.900836935,538.82957566,221.254498469,538.82957566
1391256000000,232.716518318,538.82957566,210.538262443,538.82957566,232.716518318,538.82957566,235.218728565,538.82957566
1391342400000,227.345856418,538.82957566,205.679433199,538.82957566,227.345856418,538.82957566,229.790320334,538.82957566
1391428800000,213.720534153,538.82957566,193.352625908,538.82957566,213.720534153,538.82957566,216.018496131,538.82957566
1391515200000,231.4235107,814.715543355,209.368480516,814.715543355,231.4235107,814.715543355,233.911818295,814.715543355
1391601600000,289.879577498,1780.76644151,262.253590785,1780.76644151,289.879577498,1780.76644151,292.996415334,1780.76644151
1391688000000,269.231113135,1441.78436168,243.572958055,1441.78436168,269.231113135,1441.78436168,272.125934934,1441.78436168
1391774400000,232.090456243,1441.78436168,209.971865083,1441.78436168,232.090456243,1441.78436168,234.585934958,1441.78436168
1391860800000,233.058392939,1441.78436168,210.847555866,1441.78436168,233.058392939,1441.78436168,235.564279085,1441.78436168
1391947200000,232.097923977,1441.78436168,209.97862113,1441.78436168,232.097923977,1441.78436168,234.593482986,1441.78436168
1392033600000,207.62757004,1441.78436168,187.840331006,1441.78436168,207.62757004,1441.78436168,209.860019362,1441.78436168
1392120000000,256.960922925,2168.35835966,225.330113732,2168.35835966,256.960922925,2168.35835966,256.674745015,2168.35835966
1392206400000,241.634110904,2528.71141252,211.889967827,2528.71141252,241.634110904,2528.71141252,241.365002496,2528.71141252
1392292800000,234.860804795,2528.71141252,205.950427222,2528.71141252,234.860804795,2528.71141252,234.599239832,2528.71141252
1392379200000,262.594847651,5332.77728015,196.591120622,5332.77728015,262.594847651,5332.77728015,271.246610858,5332.77728015
1392465600000,271.91321139,6327.68350513,198.619682088,6327.68350513,271.91321139,6327.68350513,280.060399943,6327.68350513
1392552000000,252.985718605,4294.73784305,184.794047871,4294.73784305,252.985718605,4294.73784305,260.565792925,4294.73784305
1392638400000,243.646083473,3531.70721275,177.971888141,3531.70721275,243.646083473,3531.70721275,250.946319354,3531.70721275
1392724800000,225.750797932,3091.62302352,164.900232273,3091.62302352,225.750797932,3091.62302352,232.514847047,3091.62302352
1392811200000,226.959553817,3138.76024984,165.783171018,3138.76024984,226.959553817,3138.76024984,233.759820231,3138.76024984
1392897600000,196.825799357,2163.15643827,143.771895066,2163.15643827,196.825799357,2163.15643827,202.723184377,2163.15643827
1392984000000,186.881402798,2163.15643827,136.507985847,2163.15643827,186.881402798,2163.15643827,192.480829239,2163.15643827
1393070400000,183.216714261,2163.15643827,133.831104983,2163.15643827,183.216714261,2163.15643827,188.706337621,2163.15643827
1393156800000,203.867487868,2163.15643827,148.915513967,2163.15643827,203.867487868,2163.15643827,209.975859194,2163.15643827
1393243200000,234.852286763,3991.52802816,171.548437445,3991.52802816,234.852286763,3991.52802816,241.889038867,3991.52802816
1393329600000,193.634657733,3991.52802816,141.440917724,3991.52802816,193.634657733,3991.52802816,199.436428302,3991.52802816
1393416000000,217.87740238,3991.52802816,159.149090895,3991.52802816,217.87740238,3991.52802816,224.405545201,3991.52802816
1393502400000,220.388233745,3991.52802816,160.983133915,3991.52802816,220.388233745,3991.52802816,226.991607248,3991.52802816
1393588800000,213.517945876,3991.52802816,155.96471504,3991.52802816,213.517945876,3991.52802816,219.915468658,3991.52802816
1393675200000,207.118862273,3991.52802816,151.290488494,3991.52802816,207.118862273,3991.52802816,213.324652773,3991.52802816
1393761600000,209.067271052,3991.52802816,152.713708536,3991.52802816,209.067271052,3991.52802816,215.33144067,3991.52802816
1393848000000,246.52043878,3991.52802816,180.07146813,3991.52802816,246.52043878,3991.52802816,253.906797416,3991.52802816
1393934400000,321.650786467,3991.52802816,234.950617607,3991.52802816,321.650786467,3991.52802816,331.288235094,3991.52802816
1394020800000,301.214732035,6027.25820215,195.420398115,6027.25820215,301.214732035,6027.25820215,298.505504948,6027.25820215
1394107200000,306.868821802,6027.25820215,199.088626644,6027.25820215,306.868821802,6027.25820215,304.108739921,6027.25820215
1394193600000,287.273102163,6027.25820215,186.375425974,6027.25820215,287.273102163,6027.25820215,284.689270807,6027.25820215
1394280000000,272.31941151,6027.25820215,176.673854736,6027.25820215,272.31941151,6027.25820215,269.870078701,6027.25820215
1394366400000,268.339135012,6027.25820215,174.091553357,6027.25820215,268.339135012,6027.25820215,265.925602155,6027.25820215
1394452800000,274.170579293,6027.25820215,177.874844949,6027.25820215,274.170579293,6027.25820215,271.704596455,6027.25820215
1394539200000,258.8329843,6027.25820215,167.924206414,6027.25820215,258.8329843,6027.25820215,256.504952974,6027.25820215
1394625600000,282.189029988,6027.25820215,183.077010249,6027.25820215,282.189029988,6027.25820215,279.650926495,6027.25820215
1394712000000,282.744989055,6027.25820215,183.437702244,6027.25820215,282.744989055,6027.25820215,280.201885079,6027.25820215
1394798400000,278.170738766,6027.25820215,180.470045892,6027.25820215,278.170738766,6027.25820215,275.668777142,6027.25820215
1394884800000,278.402326576,6027.25820215,180.620294128,6027.25820215,278.402326576,6027.25820215,275.898281973,6027.25820215
1394971200000,284.912349657,6027.25820215,184.843830253,6027.25820215,284.912349657,6027.25820215,282.349751707,6027.25820215
1395057600000,271.178278149,6027.25820215,175.933516658,6027.25820215,271.178278149,6027.25820215,268.739209079,6027.25820215
