timestamp,"market_cap-weighted (max_weight=0.1, min_volume=10000)","market_cap-weighted (max_weight=0.1, min_volume=100000)","market_cap-weighted (max_weight=0.1, min_volume=1000000)","market_cap-weighted (max_weight=0.2, min_volume=10000)","market_cap-weighted (max_weight=0.2, min_volume=100000)","market_cap-weighted (max_weight=0.2, min_volume=1000000)","market_cap-weighted (max_weight=0.3, min_volume=10000)","market_cap-weighted (max_weight=0.3, min_volume=100000)","market_cap-weighted (max_weight=0.3, min_volume=1000000)"
1409140800000,51.0132480789,167.78481585,407.588358799,62.8854424503,111.027838598,293.93161907,52.9852466352,87.0134427513,153.477389118
1409227200000,49.119003962,160.904054168,384.527671663,60.3755411852,106.367184628,277.301445611,50.8386271405,83.3165225059,144.793887795
1409313600000,46.8459784501,151.462412644,339.802090403,57.5736831477,98.8836570527,245.047672337,49.4799658872,81.0336023364,127.952470982
1409400000000,48.479038845,159.710381951,362.381262264,59.4372924494,103.857542671,261.330601913,50.442123853,82.7067958206,136.454657737
1409486400000,47.8621395524,160.263812753,351.214997781,58.1918395252,103.237117699,253.278070168,49.0593405223,80.7352892845,132.250001048
1409572800000,46.6233837739,155.950146516,340.805811752,56.9300833073,100.720018304,245.7715042,48.0026687545,79.0406435553,128.330422238
1409659200000,45.4485132983,146.845201766,329.018458181,54.975711391,95.9768205837,237.271075165,46.2663998374,75.4734589917,123.891894464
1409745600000,46.5400885479,156.631736634,333.889936183,56.3237077724,98.9668825489,240.78413285,47.2629703158,77.2019287398,125.726249417
1409832000000,48.4142110218,192.526227168,353.573418575,58.3860841825,104.226820168,254.978841123,48.775896157,80.0513283609,133.138064355
1409918400000,50.256048067,199.445559227,357.381151276,59.7502698169,106.707636332,257.724780779,49.8140579652,80.8332407882,134.571866035
1410004800000,52.546639254,213.494534721,383.030438844,60.729098437,109.266984482,276.22171883,50.2290597819,81.5912266531,144.230104804
1410091200000,52.61126147,218.660374708,383.183954695,61.2381860874,110.592525805,276.332426512,50.7280141745,83.0291447138,144.287911195
1410177600000,50.3324034239,209.630727619,362.343595315,59.1466242256,105.465287882,261.30343846,48.7106403195,80.3648235494,136.440474248
1410264000000,51.3427592784,214.481155642,381.288738576,60.7320910592,108.783435982,274.965694783,49.7416381193,82.3933760234,143.5742676
1410350400000,53.0994652151,217.167935169,398.016419838,62.6234554269,112.332956785,287.028832335,51.4055769676,85.0569171439,149.873075676
1410436800000,53.7659534326,222.090498275,397.077597198,62.9273057837,113.096193199,286.35180206,51.4986591223,85.2550349158,149.519562027
1410523200000,54.0570844286,224.077959036,394.232650201,62.9342653326,113.381495528,284.300173599,51.3757853157,85.0432362719,148.448297287
1410609600000,55.7940094309,236.013181377,401.255794628,64.0193759029,115.061123045,289.364901695,52.239376516,86.3308862061,151.092862194
1410696000000,56.5746431045,239.937588136,431.969754194,64.0241974786,116.515326973,311.514218938,52.1323097349,86.3426659298,162.658203112
1410782400000,57.5883754818,246.214616073,452.991521366,64.7814909327,117.960027176,326.674028896,52.6332209011,87.3047312278,167.45620974
1410868800000,58.4953475777,249.358495529,445.698711636,64.7896235893,118.060944617,321.414832147,52.4561967252,86.9391040608,166.357703068
1410955200000,58.6342194384,251.312600492,437.810779991,64.9170383693,117.958971919,315.726464289,52.4643927074,86.9694214534,166.973653686
1411041600000,62.0523527304,268.174310661,503.502815673,65.6391168256,119.829507942,363.100158829,52.1889728748,86.5809787107,187.251390475
1411128000000,52.8148162586,225.614351972,395.990494957,55.8377615433,101.263862212,285.567840215,43.8199431567,72.5860388284,147.608679203
1411214400000,56.1884641216,239.185231221,432.049262153,59.444598542,107.710879827,311.571555961,46.9001171866,77.5690754529,161.049878088
1411300800000,53.566965016,226.985139172,421.991109796,55.7622889811,101.107712823,304.318137301,43.6134939292,72.112230699,157.300619953
1411387200000,54.4213552399,232.847840567,433.87570494,56.7462019815,102.884287775,312.888691924,44.4526528214,73.4492374125,161.730699499
1411473600000,54.4941535639,232.583491789,422.773163963,56.312272636,101.826016186,304.882114271,43.9680709996,72.4138739869,157.592137007
1411560000000,55.909516701,238.586613581,427.799157941,59.0158477035,106.053348734,308.506600877,46.7056616584,76.8588185452,159.46561716
1411646400000,54.5202296572,230.430229641,426.066576912,57.829587836,104.028833016,307.257153154,45.5109758454,75.1050409075,158.819783483
1411732800000,54.5483178945,227.078761789,439.553028057,57.331707206,104.115066547,316.982883379,44.781320559,74.0172208266,163.846967888
1411819200000,55.5581453908,234.587964355,442.331061474,58.3154003489,105.877469256,318.98625723,45.5764635562,75.2871275559,164.882502449
1411905600000,54.0903706874,228.903014853,420.329365413,57.0710899772,103.311659592,303.119773299,44.5475936129,73.8440291217,156.681191213
1411992000000,51.693212301,219.440194487,401.789485631,54.4414512704,98.6560726842,289.749772012,42.227268463,70.1350870109,149.770300163
1412078400000,52.1349365689,224.154002723,408.360076721,55.1514514081,100.775309814,294.488142075,42.7955270732,71.316238823,152.219541457
1412164800000,52.453334125,223.765667659,415.862532045,55.789757208,100.60072187,299.89852437,43.3218541357,72.0590113097,155.016142727
1412251200000,50.9729880006,214.518842576,392.243011657,54.8723704391,97.5412139852,282.865349307,42.7992865558,71.169819168,146.211774309
1412337600000,49.4449240604,209.449333852,383.146206762,53.8085536467,95.5115574829,276.305204657,41.9669751059,70.2123807884,142.820866263
1412424000000,46.1293279528,195.873890023,339.241706952,50.275032931,89.5237454099,244.643552809,38.8675904816,65.2658394148,126.455106704
1412510400000,41.9107548623,181.789139077,288.061458342,45.1074465304,80.47849773,207.735007672,34.4182573649,57.9607145041,107.377252577
1412596800000,44.53933869,189.869205597,301.696191205,47.5170021223,84.4131790305,217.567670994,36.3479817608,60.833534435,113.530724123
1412683200000,45.2663778969,198.514226707,304.398387055,47.3044813173,84.2594017676,219.516354719,36.0933018403,60.4473754338,113.464492967
1412769600000,47.389181186,205.918778614,321.714367018,49.1251334721,87.2497353532,232.00374283,37.6243918722,62.8167547927,119.919024168
1412856000000,50.1162957862,211.709066188,356.596723619,52.2779862806,92.6167701699,257.159092171,40.523091321,67.5016665793,132.921421925
1412942400000,48.9290640277,210.276879897,343.650432121,50.9706766836,90.5280008627,247.822897113,39.4980784496,65.9081491078,128.095692016
1413028800000,46.6601692231,202.450135307,330.354523826,48.8700130769,86.4211386155,238.234576526,38.0301612934,63.559736254,123.139642453
1413115200000,46.7716061062,202.857471706,332.201699691,49.1610927338,87.3591625155,239.566664111,38.1750099248,63.8700946107,123.828177221
1413201600000,49.0968426035,212.700927265,358.611631037,51.5932778481,91.4708584598,258.612139067,40.3758586782,67.4105116757,133.672478627
1413288000000,51.8676439717,238.7100697,396.630752608,54.8298454551,97.1771787008,286.029560879,43.2049848438,72.1362872546,147.844105467
1413374400000,49.9590631795,229.113560232,379.971277734,52.9228609814,93.108056123,274.015610243,41.7112316188,69.4694094396,141.634286525
1413460800000,48.8540949785,224.451872119,367.977221258,51.8632066808,91.7817884911,265.366117776,40.7418770661,68.1212193881,137.163502203
1413547200000,48.2150653239,228.624456734,356.853600477,50.9990761197,90.2816740201,257.34433846,39.9409337369,66.8935615287,133.017172769
1413633600000,49.5641796249,236.600466988,368.587150726,52.1744953022,91.6792437554,265.805967325,40.9562506556,68.040724049,137.3908534
1413720000000,49.3387119084,234.011917013,368.018847998,51.9402654371,90.5113810197,265.396136825,40.8880115853,67.1299223485,137.179018569
1413806400000,47.9229202997,226.777317417,358.99005212,50.7069498886,87.7651709643,258.885036757,40.0282159478,65.7354667614,133.813535078
1413892800000,48.3822801369,191.457749472,366.742110203,51.7361759245,89.4322003113,264.475419638,40.9531770526,67.3616397445,136.703114581
1413979200000,48.9687810498,200.923175391,360.643106008,52.2000693973,92.2245517203,260.077133624,41.1089537137,67.9124306591,134.429710883
1414065600000,47.0483664779,191.19639301,348.035526864,50.0281556588,87.3829534074,250.985200378,39.4002823361,65.0775762696,129.730235998
1414152000000,45.7933985709,188.11171754,334.633774246,48.7424951406,85.8754625457,241.320550345,38.1505475044,63.2823827307,124.734732965
1414238400000,44.3638043446,187.526324711,320.073513732,47.0380469673,83.2456596734,230.820444405,36.6302090969,60.7452354443,119.307396136
1414324800000,44.6643618642,187.680369587,331.86831871,47.1643629641,83.3140424316,239.32624701,36.7890705426,60.7107650053,123.703909467
1414411200000,44.8091532146,189.515884814,336.45032496,47.8037394073,84.8071976158,242.630552657,37.334874619,61.9635985809,125.411852209
1414497600000,44.680917121,190.488866903,340.223189273,48.0862930307,85.4440258472,245.351347037,37.736271908,62.8424951419,126.81818731
1414584000000,43.0889087896,184.184861437,326.275617653,46.4106405678,82.6163561008,235.293080603,36.3597904644,60.691624038,121.619230255
1414670400000,40.9671678135,175.301787294,314.09585191,44.4404198626,78.5636106101,226.509664228,34.946767453,58.4526722499,117.079222806
1414756800000,40.8549308892,173.512891621,316.891448775,44.482086167,77.8836836546,228.525703929,35.158550909,58.7665554244,118.121281485
1414843200000,38.7443722529,164.249645675,301.180755586,41.931935514,72.4030940585,217.195965515,33.3628255778,55.6935668691,112.265120898
1414929600000,38.5256748211,163.312628853,288.665002605,41.4977237025,71.9900464879,208.170252543,32.7447034574,54.6947478809,107.599874213
1415016000000,39.7381168203,167.541566378,295.51427847,42.6940978155,73.8702907502,213.109595634,33.6891629364,56.1465917699,110.152941661
1415102400000,39.3858045171,163.349669739,292.805653777,42.2594278671,72.2359413228,211.156275761,33.4116887954,55.5377694614,109.143301859
1415188800000,41.5228492641,171.161517161,304.598704689,44.3793423184,76.6656922903,219.660813424,34.940605283,57.9657196476,113.539161361
1415275200000,42.2678022754,171.694091692,309.545533317,44.8014640986,76.5375316784,223.228210079,35.3409091216,58.320259804,115.383091638
1415361600000,42.6551704871,176.849300372,307.886764651,44.9684000237,77.6667654384,222.03199201,35.4072825947,58.5302260154,114.764785649
1415448000000,43.1828072394,179.042621097,307.017642026,45.624890048,79.2085107289,221.405225776,35.7357108664,59.0905748262,114.440820207
1415534400000,44.5498762993,185.719497169,313.704818411,46.5549140342,82.1623627598,226.227671117,36.445485638,60.3396808782,116.933465077
1415620800000,46.1059713641,190.224478962,335.295622143,48.3087468187,84.5316560788,241.797840777,38.1320596213,62.8843166292,124.981436756
1415707200000,45.7457677731,185.991379489,336.753163967,48.0965886482,83.5793567955,242.848944468,37.9836644855,62.5517988345,125.524735443
1415793600000,47.2020825751,193.621307918,355.552446457,49.8895208823,86.875699794,256.406013555,39.710489095,65.3562560934,132.532167633
1415880000000,51.0675299624,209.276464074,402.057197619,54.4939787103,95.2441677106,289.942832035,43.8935173394,72.3760969092,149.866812741
1415966400000,47.825107964,194.119565833,355.076286467,50.6364912755,87.7525807681,256.062631627,40.3544748138,66.4975748806,132.354679006
1416052800000,47.2302528398,194.400948062,353.205101612,50.3837311419,87.8797808093,254.713230001,40.2194220736,66.5039457536,131.657194887
1416139200000,47.1746214037,193.833410338,346.864777895,50.065298231,87.4711833426,250.140916844,39.8950289748,65.610196967,129.293839342
1416225600000,48.6193763325,194.46379348,368.913520125,52.0372454458,89.8006002889,266.041328036,41.8255032561,68.5729535699,137.512507588
1416312000000,44.5854129184,180.840096669,328.245856872,47.8738449255,82.4708146397,236.713915107,38.4304152258,63.3838622392,122.353636886
1416398400000,44.5994870662,182.205823769,333.110108106,48.3061371247,83.3265294135,240.221761222,38.9750213164,64.4750254475,124.166786441
1416484800000,43.0992808807,178.645398456,306.400291634,46.8113507456,81.0373129783,220.960024641,37.8652107043,62.8507656084,114.210702861
1416571200000,45.4913184147,178.366562428,297.136516939,47.9288437407,80.8370788124,214.279470017,38.259139642,62.4003979587,110.75763102
1416657600000,47.206480398,190.606801266,308.597858404,50.9591525828,87.452856667,222.544796003,41.1478508957,67.5284803215,115.029845832
1416744000000,47.1068806358,193.729063771,321.841347721,51.7156760539,88.8853909393,232.095314738,42.5931321024,69.8381280459,119.966356222
1416830400000,49.2159137765,200.399692806,344.19559007,53.4744133595,92.2982421889,248.216036798,43.7879937047,71.6502586481,128.298899631
1416916800000,51.2881160756,210.51184996,373.578701402,56.7596899634,97.7776357722,269.405615206,47.3018582038,77.3600157684,139.25145382
1417003200000,49.1044624922,205.179580827,361.323444975,54.7317678005,94.9707821801,260.567758859,45.6906091905,75.0052804256,134.683307221
1417089600000,51.2363778377,224.817375496,395.074291532,58.0922132296,106.568649485,284.907121747,49.6305780361,82.2682635818,147.263934631
1417176000000,50.8785672861,222.898474962,398.709284393,58.1656769254,105.659046133,287.528490375,50.0427448862,82.8211486525,148.61887815
1417262400000,53.6762432293,233.907546992,421.142582826,62.0123504464,113.610439028,303.706223588,53.3367270519,88.6197552324,156.980889713
1417348800000,52.2189097237,221.20974688,400.148661717,59.3461919361,107.443033726,288.566494769,50.5828844821,83.6851258485,149.15540602
1417435200000,52.0258593561,221.353754417,377.567651625,57.8323539868,104.700491985,272.282239555,48.2985471345,79.7669311323,140.738334939
1417521600000,53.7642796834,228.69031216,401.764591242,60.5155931431,108.901476751,289.731819468,51.2462498365,84.4441428253,149.75774372
1417608000000,53.0818210624,224.282121543,394.917801239,59.5899550994,106.802312761,284.79426905,50.3277893641,82.8755205364,147.205602877
1417694400000,53.527127112,221.135284646,392.227019688,59.5636143691,105.303800726,282.853816727,50.1505166853,82.0517740199,146.202614105
1417780800000,53.8296189907,221.853278639,398.730089917,60.0579229508,105.522668187,287.543494241,50.8196064293,82.9640654314,148.626633409
1417867200000,55.1285580362,228.158229726,401.262466256,60.9964659612,106.111988796,289.369712928,51.596008912,83.6814012189,149.570576641
1417953600000,56.5952515849,232.012078798,412.28265901,62.6668457356,107.904339613,297.316905307,53.0198462851,85.699938056,153.67835328
1418040000000,54.3874014802,222.674438566,392.704037242,59.9998296567,103.561583374,283.197817087,50.3626202367,81.711195486,146.380422389
1418126400000,51.3355837075,217.356518061,388.994551317,57.7910398719,100.336812165,280.522727918,49.2766017755,80.3579855979,144.997711581
1418212800000,51.1657770122,217.951262534,395.750826294,58.1191195621,100.611360014,285.395003585,49.9503360077,81.4599946457,147.51611295
1418299200000,52.0629190102,221.842332416,406.514969103,59.4090638943,102.945539445,293.157546002,51.3158259755,83.6508905367,151.528446977
1418385600000,51.9969194212,225.19393632,399.35415453,59.5522091245,104.500845271,287.993537326,50.9622974183,83.5307847204,148.859253481
1418472000000,51.8677897463,222.413915347,400.734272078,59.2934041851,103.210781487,288.988806638,50.9851656608,83.2775203744,149.373692271
1418558400000,51.8912833841,222.231621863,404.343754081,59.72430747,103.12618852,291.591778156,51.4169634274,83.7548599508,150.719126619
1418644800000,51.1459503527,217.619221156,406.681268209,59.1074268927,100.985812183,293.277472306,51.3625219804,83.4530658006,151.590434965
1418731200000,48.4771334906,213.489190295,393.640457931,57.164207534,98.5405956826,283.873115199,50.4246379811,82.3034511554,146.729473183
1418817600000,48.345361459,217.534294114,401.918361239,56.9910980083,98.4019650658,289.842710427,51.223398708,83.530460066,149.815061483
1418904000000,48.7653937072,218.363418133,409.145206915,56.5950318852,96.2058157085,295.054337316,51.8158314904,83.6918856327,152.508868071
1418990400000,48.8550007797,226.825630282,421.603536074,55.0343290835,93.5295592938,304.038639202,49.9825857483,80.7357503049,151.151247369
1419076800000,52.4200059749,243.056250396,431.33370565,58.569287973,100.112165594,311.055533663,52.3322748697,84.8034595844,154.639660398
1419163200000,52.3583838337,238.946680832,435.882439057,59.6006332343,102.102266293,314.335844659,53.4083039979,86.7481843209,156.270450156
1419249600000,56.1839950324,257.70557536,444.236611659,65.4946916695,111.877707494,320.360441352,57.5033932631,94.3119661409,159.265547448
1419336000000,57.0376274711,259.220641825,450.610317235,66.4982871668,113.500200737,324.956827778,58.0779407702,95.3444830495,161.374017584
1419422400000,55.8651345691,246.459759998,438.512843905,63.3622145914,106.918308383,316.23275643,55.5525856343,90.0517132632,157.041631487
1419508800000,54.5306358046,241.158319761,422.454497416,61.1747698246,103.018824169,304.652308458,53.8196266645,87.0406137554,151.290764741
1419595200000,55.4994203364,245.391930404,436.907311382,62.4647479069,105.219675623,315.074929511,55.2300272364,89.2843881594,156.46665301
1419681600000,55.2628347243,245.213771988,429.715312546,62.1255624673,104.563904509,309.888432358,54.6897056822,88.4707195347,153.891031232
1419768000000,54.3532001367,244.12721712,414.251473383,62.6771140517,105.753133427,298.736712286,54.3705552401,88.9230002307,148.353071364
1419854400000,56.6259012638,253.95125646,420.212263122,65.4656400335,109.924215171,303.03532519,56.4376214081,92.6492174866,150.487768576
1419940800000,54.771470905,252.881874352,411.869921211,63.0583025668,105.558207786,297.019260178,54.6425378805,89.2635414959,147.500182232
1420027200000,55.095980173,256.192599759,411.363339581,63.1878892069,105.86352221,296.653939738,54.8047197251,89.4600864352,147.318763588
1420113600000,53.9476459868,247.467640485,416.419610291,60.0178640165,100.342375301,300.300260355,53.2117411084,85.7807703755,149.129531534
1420200000000,52.9640457148,236.505890408,413.008560542,57.6916849815,94.8603275918,297.840387904,51.7959740702,81.6306760914,147.907955415
1420286400000,47.5087399746,210.762215773,387.41713476,51.0388788489,82.0327572965,279.385176777,47.0264313145,73.1737546013,137.639406244
1420372800000,42.9480970608,192.17118432,348.725407999,45.5639496361,73.5521962431,251.48270693,41.3863723924,64.5851328121,121.049207482
1420459200000,42.9089399789,192.074498261,335.71979082,45.3771796861,73.9062233058,242.103729263,40.2943464934,63.2289900829,115.812141891
1420545600000,43.1741760156,193.20909983,344.268720907,45.7766051458,74.1038079658,248.26877497,41.0710815868,64.2187796542,118.761237927
1420632000000,43.8095567295,193.736657217,354.70850981,46.4524908978,74.3171863224,255.797410145,42.02522627,65.1067517509,122.362617252
1420718400000,44.2442813909,197.320109267,352.378943917,46.8014176683,75.3387141612,254.11744785,42.3951826206,65.8868019481,121.558994639
1420804800000,43.4452069819,196.641162783,347.878265523,45.9784541017,74.1349074673,250.871791642,41.6230517556,64.7494458352,119.489746658
1420891200000,42.1508331621,188.304203642,333.36591,44.2291928499,70.353151355,240.406232302,40.200754786,61.8025496355,113.698489187
1420977600000,40.9004849585,179.292031225,327.596290903,42.8410796681,67.5942576816,236.245481765,38.8595967379,59.5504937956,111.730690577
1421064000000,40.2763179322,182.566480554,309.181460775,42.3781184166,68.3674351151,222.965659814,38.1040960187,59.1180942219,105.450089287
1421150400000,34.9423321366,156.736018673,252.172705071,36.0555768061,58.0052781642,181.853897165,31.4847474047,48.7547552783,86.0065613212
1421236800000,29.8089953331,135.069020517,209.077977545,29.5006374635,47.0507058847,150.776211157,25.1917823248,38.7807044055,68.5557349053
1421323200000,33.0936120151,150.326374543,227.187637668,32.8282274285,52.4480356079,163.835960304,28.1982494174,43.4584477892,75.1758426021
1421409600000,33.5422335101,154.189874001,235.631386562,33.9987716962,54.8415938722,169.925154781,29.3062249314,45.4551793249,78.915519213
1421496000000,31.0062354772,144.899315194,210.742763914,31.308970663,50.8281041602,151.976768883,26.6828504978,41.6101251567,70.580048258
1421582400000,31.9427329397,145.570547944,227.330461124,32.1479909277,51.0839874316,163.938957184,27.7190171035,42.3361779444,76.1354488223
1421668800000,31.838312901,141.371036162,226.603740067,31.7627135571,49.4832285556,163.414883589,27.5070885843,41.5131656339,75.8920620208
1421755200000,30.9576604576,137.801022215,223.285539775,31.0321895729,48.0180945467,161.021969357,27.0550771317,40.6057867391,74.780760582
1421841600000,31.6495144387,141.17076219,229.902508045,31.7814511966,49.3134192079,165.793784241,27.7482606654,41.7062172585,76.9968553656
1421928000000,33.0991902576,148.410139303,250.625428155,33.7127692365,52.2900918396,180.738081173,29.8218418124,44.8478392116,83.937187144
1422014400000,32.9662739192,147.241170928,245.511745156,33.374169067,51.7263912695,177.050357785,29.3604448049,44.1175041727,82.2245589798
1422100800000,33.8847732792,151.418016742,260.065135876,34.3632179218,53.1937333142,187.545509584,30.3013490534,45.5523615283,87.0986481313
1422187200000,35.7133794765,163.504846406,292.805551759,37.1253823897,57.4926452784,211.156202191,32.2506468362,49.1094969695,98.0637702076
1422273600000,40.5497846364,184.05130521,334.234176831,43.0409950718,66.6797593753,241.03238138,38.0148057682,57.9151626784,114.658510139
1422360000000,33.9149269572,154.182924418,283.388319803,35.4688578482,55.1024254244,204.364982137,30.8915954871,46.9189583812,93.685943433
1422446400000,35.2349072142,154.746857386,293.845742196,36.656497041,55.6504770111,211.906333672,31.7640312574,47.8321784131,97.1430847981
1422532800000,30.7722858089,137.917615647,261.308281098,31.7080549442,48.3855884375,188.442001548,27.0916310207,40.9774519249,84.4153167507
1422619200000,31.5549048509,141.303522364,268.364315513,32.6098514739,49.7313361898,193.5304482,27.9069668368,42.2665354154,87.0591470721
1422705600000,31.3953994923,140.181181543,263.239433206,32.3021649757,49.1983436577,189.834648451,27.553994289,41.6949298322,85.396601582
1422792000000,28.9785206468,132.704383337,230.660146851,29.6812683287,45.8705581163,166.340154116,25.3671726456,38.4586503128,74.8276670464
1422878400000,29.5002977936,129.849349234,247.227888185,30.46120001,45.9829098045,178.287951274,26.1772980928,39.4757966476,80.2023511832
1422964800000,29.9041703577,134.197016331,260.9919455,31.4359656867,47.0457467419,188.213876694,27.1885314896,41.0577653661,84.6675018045
1423051200000,28.3461499001,128.462872765,237.977744726,29.71643104,44.6325126149,171.617226792,25.6287750735,38.7453366023,77.2015438729
1423137600000,28.0270959541,128.200728625,234.485265872,29.5554671242,44.5414345363,169.098631886,25.5999319286,38.7663268094,76.0685607874
1423224000000,28.3750367228,132.074238324,234.930244515,29.8273415596,46.2513601284,169.419527442,25.8120186642,39.3371862579,76.2129147828
1423310400000,28.8612350945,135.515766555,247.675787028,30.43160137,47.4565562636,178.610952727,26.4953181423,40.3622161103,80.3476525106
1423396800000,28.6904355849,139.683991725,244.579979099,30.2906633782,48.916235955,176.378416352,26.3487983431,40.8811645857,79.3433520792
1423483200000,27.8621662361,136.420548269,227.143905148,29.2149990481,47.773403708,163.804422674,25.2840120271,39.7581815036,73.6869751367
1423569600000,27.4819014443,141.080488956,236.83347743,28.5888031827,48.6054798,170.79204047,24.666106767,39.0167985228,76.8303360444
1423656000000,28.8101592301,151.295255554,244.493303346,29.5951320471,51.933392758,176.315910287,25.3160060221,40.4917797041,79.3152338956
1423742400000,28.5415375385,150.936050927,242.060357044,29.4348970029,51.6742238165,174.561395395,25.2749358808,40.4553008211,78.5259701311
1423828800000,29.7180295694,158.176185437,264.111466611,31.061717243,54.1529446314,190.463513788,26.9769363157,43.1535049699,85.6794949477
1423915200000,30.4892837719,170.09319589,277.773786353,32.1764617392,55.8596244083,200.316071338,28.1720015414,45.0328184403,90.1116412315
1424001600000,29.9175242889,168.096280029,292.115654323,32.1590771041,55.7949969401,210.658683883,28.3420345086,45.5126707254,94.7642374254
1424088000000,28.9576175744,158.23252374,256.067724454,30.1872945111,51.7053266685,184.662783456,26.1291742341,41.4952099557,83.0700521454
1424174400000,29.1104016643,161.816204761,263.526219729,30.5363895033,52.8763589788,190.041464041,26.6029869782,42.4350015538,85.4896370141
1424260800000,29.2224600555,164.11769954,268.469383373,30.8187356177,53.6284138445,193.6062177,26.9096680134,43.0385500963,87.0932317762
1424347200000,28.733846483,163.14843624,263.266468985,30.3175141674,53.3116896061,189.854145255,26.4283045384,42.5148552705,85.4053721663
1424433600000,28.7538421815,164.863235841,269.416904172,30.5276868568,53.8720312567,194.289520637,26.6779260758,42.9617149433,87.4006137486
1424520000000,28.5493416175,164.387648578,271.396918254,30.3061650327,53.7166245541,195.717404265,26.5157504687,42.8377816462,88.042943325
1424606400000,28.3204502274,164.915944863,271.623992238,30.4597997347,53.889254879,195.881158264,26.5919048366,42.9056314532,88.1166076173
1424692800000,27.1692380084,160.721823882,254.264394518,29.2093103706,52.5187503184,183.362315285,25.3893330843,41.2788836728,82.4850400667
1424779200000,28.4190642441,167.751142684,260.653311153,30.3428589616,54.8157068247,187.969671138,26.2528049583,42.605787179,84.5576465976
1424865600000,28.481010267,168.486510983,259.584657986,30.2985584377,55.0560016595,187.199013809,26.2106659365,42.4884966772,84.210968489
1424952000000,29.4937487927,170.714511143,258.001367114,30.9754725424,56.0567127667,186.057226417,26.5162747194,42.7497348753,83.6973385282
1425038400000,30.4076986406,178.035923423,271.782676024,32.1717073975,58.2978449883,195.995592794,27.8048435591,44.8759441755,88.1680856802
1425124800000,30.5342517262,176.956821135,272.091378511,32.2349603564,57.944493054,196.218213043,27.7648862628,44.603944384,88.2682307949
1425211200000,30.0926573647,172.897236317,267.590657561,31.7463386253,56.6151824188,192.972526145,27.2995002803,43.7605521742,86.8081673498
1425297600000,30.453896205,174.204444499,269.613805557,32.083801886,57.0432276049,194.431515719,27.5005557104,44.0914085434,87.4644898513
1425384000000,30.7279601156,168.910087123,275.633882721,32.5827586081,57.1316713754,198.772883645,27.9437340124,44.6403145476,89.4174424344
1425470400000,30.4366402681,165.972227524,268.533553243,31.9905549294,55.857680094,193.652493687,27.233396087,43.4416651293,87.1140489036
1425556800000,29.7609897371,163.911246716,271.652839687,31.7655360559,55.1640603944,195.901961551,27.3571484436,43.643140072,88.1259659194
1425643200000,29.9642212989,163.55207633,271.248443102,31.8710601834,55.0431821918,195.610331674,27.4368205243,43.5659052012,87.9947770103
1425729600000,30.616439363,162.262293707,272.442572435,32.0563452961,54.6091079719,196.471475916,27.4062175973,43.2223415561,88.3821604112
1425816000000,30.3644844295,160.365634755,269.25803318,31.7657991753,53.9707905224,194.174951104,27.0546712312,42.7171222648,87.3490749551
1425902400000,30.6022326319,163.649630258,276.988071743,32.2993838724,55.0760138058,199.749454647,27.7303043063,43.801722981,89.8567502501
1425988800000,30.8714367929,172.76113392,288.851761645,33.0261426862,56.166028431,208.304933492,28.5128031135,45.2617562895,93.7054091974
1426075200000,30.8749714734,174.905238091,286.080658725,32.8711091291,56.1400379454,206.306557556,28.3143626109,44.9672274693,92.8064452044
1426161600000,30.949665153,172.660115828,285.052861451,32.9028059848,55.4194120202,205.565363382,28.3501723766,44.7223056148,92.4730210161
1426248000000,30.626250487,172.43062285,284.332660321,32.8011882944,55.3457507355,205.04599162,28.3853312969,44.9159788204,92.2393830378
1426334400000,30.2929992965,171.283196969,275.913390645,32.5308497322,54.9774568344,198.974450287,28.1969158807,44.6456641762,89.5081166415
1426420800000,30.6187283648,172.410241358,277.768394448,32.7812507716,55.339208806,200.312182976,28.4109426601,44.950617601,90.1098920623
1426507200000,31.3748325812,178.685697762,286.39358661,33.4761987332,57.3534672953,206.532224942,29.0021212305,45.9804477518,92.9079610659
1426593600000,30.877951777,178.863314514,285.919829497,33.1331811715,57.4104776588,206.190575844,28.7610823236,45.9120878259,92.754271146
1426680000000,28.7719662674,167.356106384,261.137757626,30.6541969426,53.7169627699,188.319028849,26.4961172685,42.3429270808,84.714804216
1426766400000,28.7823235864,172.527475568,246.923031838,29.9281104935,53.4789131562,178.068104663,25.61211112,41.1013004737,80.1034537815
1426852800000,28.6373800586,169.65353658,248.024813428,29.9527280893,52.5880687673,178.862652493,25.6651007947,41.1064398222,80.4608789676
1426939200000,28.885684705,174.913641384,246.472317375,30.1475368262,54.2185608791,177.74307273,25.6891615006,41.5007037542,79.9572390485
1427025600000,28.9024139766,178.821407184,248.299028881,30.1578810229,55.4298639899,179.06040248,25.6446707539,41.558396876,80.5498362624
1427112000000,29.8183076648,180.889275468,258.119016866,30.9685312065,56.1295614098,186.142069326,26.325999086,42.3755646702,83.7355048807
1427198400000,28.3505507483,172.588584818,238.810006185,29.5969427508,53.5538745739,172.217410661,25.1654986063,40.6008567931,77.4715349579
1427284800000,27.4082453994,171.866764939,234.350947732,28.7861350349,53.3298953846,169.001768599,24.1466585045,39.6369087073,76.0249871005
1427371200000,27.526529975,170.277988039,228.978929167,28.4919408533,52.8369012572,165.127746978,23.839820894,38.7441517113,74.2822689844
1427457600000,27.4483028585,166.598586292,223.528831145,28.1552927314,51.6951906399,161.197418495,23.4765993667,37.9427916299,72.5142213795
