timestamp,"30 day balanced: market_cap-weighted (max_weight=0.2, min_volume=10000)","30 day balanced: market_cap-weighted (max_weight=0.2, min_volume=100000)","30 day balanced: market_cap-weighted (max_weight=0.2, min_volume=1000000)","30 day balanced: market_cap-weighted (max_weight=0.2, min_volume=10000000)","30 day balanced: market_cap-weighted (max_weight=1, min_volume=0)","30 day balanced: volume-weighted (max_weight=0.2, min_volume=10000)","30 day balanced: volume-weighted (max_weight=0.2, min_volume=100000)","30 day balanced: volume-weighted (max_weight=0.2, min_volume=1000000)","30 day balanced: volume-weighted (max_weight=0.2, min_volume=10000000)","30 day balanced: volume-weighted (max_weight=1, min_volume=0)","Daily balanced: market_cap-weighted (max_weight=0.2, min_volume=10000)","Daily balanced: market_cap-weighted (max_weight=0.2, min_volume=100000)","Daily balanced: market_cap-weighted (max_weight=0.2, min_volume=1000000)","Daily balanced: market_cap-weighted (max_weight=0.2, min_volume=10000000)","Daily balanced: market_cap-weighted (max_weight=1, min_volume=0)","Daily balanced: volume-weighted (max_weight=0.2, min_volume=10000)","Daily balanced: volume-weighted (max_weight=0.2, min_volume=100000)","Daily balanced: volume-weighted (max_weight=0.2, min_volume=1000000)","Daily balanced: volume-weighted (max_weight=0.2, min_volume=10000000)","Daily balanced: volume-weighted (max_weight=1, min_volume=0)",Bitcoin
1415275200000,123690.509589,771.270345875,15.112254413,14.0473892125,1079.20679782,1310.12464998,58.603641708,15.112254413,14.0473892125,3522.88009472,736.300624518,1864.4767012,5600.97458801,26.4360762008,383.360396495,514606.075634,424771.65675,8904.65338885,26.4360762008,955.256253574,239.68358979
1415361600000,124526.835743,784.84609322,15.0563051957,14.0935051098,1082.51758641,1339.18604957,60.8024595067,15.0563051957,14.0935051098,3535.61995879,739.825520564,1895.82996667,5571.24113508,26.5228626745,384.533250755,526028.409432,436497.790977,8857.3819563,26.5228626745,958.704072652,240.077016058
1415448000000,126354.600734,781.533466749,15.0606746908,14.150944769,1087.89739061,1353.89513425,60.4354261946,15.0606746908,14.150944769,3550.14729281,751.502601447,1936.1730301,5555.65691773,26.630959573,386.448335742,532607.362854,441723.513381,8832.60554433,26.630959573,962.714720919,240.566246446
1415534400000,128172.297844,803.172536578,15.2861643014,14.6617790253,1124.89049364,1419.30371594,63.0699990775,15.2861643014,14.6617790253,3679.37144522,767.598100058,2013.42564417,5677.64376084,27.5923092674,399.591947674,557185.78779,459348.124187,9026.54510589,27.5923092674,998.092058635,244.908340971
1415620800000,133021.696845,837.419023509,16.0592316398,16.3069732126,1242.616264,1471.79237398,65.9119710332,16.0592316398,16.3069732126,4045.73720219,797.579642697,2073.48734568,6078.18593478,30.6884346928,441.412178414,579095.822881,475785.549385,9663.34307212,30.6884346928,1097.49713801,258.648889724
1415707200000,132278.572532,825.740485386,16.0426179171,16.2347913474,1237.33697385,1452.26086531,64.3855729604,16.0426179171,16.2347913474,4032.63265975,794.470287649,2051.64867803,6104.88586203,30.5525941278,439.537019923,572628.663219,467714.152772,9705.79168421,30.5525941278,1093.96881406,258.076442616
1415793600000,137382.78397,859.524963856,16.7824986026,18.0615361849,1367.05734116,1508.61120716,67.2168264798,16.7824986026,18.0615361849,4423.2668616,824.88264844,2134.42036616,6455.01293003,33.9903835271,485.604306585,593824.238468,487924.057002,10262.4376989,33.9903835271,1199.8834445,272.595871882
1415880000000,149092.613483,936.780270199,18.7121292395,21.9125335326,1642.4629094,1646.40183903,73.3209991375,18.7121292395,21.9125335326,5250.8897849,906.441876134,2355.73495181,7342.70914821,39.5955605024,583.415092649,659151.216173,542615.340293,11673.7326464,39.5955605024,1424.38185732,301.656688439
1415966400000,138190.711817,871.914746449,17.3218061845,18.2163370478,1383.20279324,1526.7197133,68.237019558,17.3218061845,18.2163370478,4504.70175787,844.97705292,2177.92286559,6518.33800715,35.1501389647,491.349710193,612683.827623,503275.605704,10363.1144389,35.1501389647,1221.97176987,276.215029906
1416052800000,138330.180934,869.636156362,17.3354429317,18.0355331653,1370.61565496,1524.77198016,68.0485558475,17.3354429317,18.0355331653,4472.04318982,841.204240749,2181.1743106,6484.06869944,34.8012608353,486.925232974,612660.447784,504026.951393,10308.631723,34.8012608353,1213.51218958,274.844261742
1416139200000,137568.2734,866.569482268,17.1716087334,17.6567668017,1343.96098969,1507.87698893,68.1449555869,17.1716087334,17.6567668017,4387.57361952,836.111136542,2173.05983733,6368.38712014,34.0703954433,477.476342782,606914.966735,498434.792775,10124.716522,34.0703954433,1190.63234038,271.958243329
1416225600000,142600.543641,898.761142507,18.1162506207,19.4362074774,1471.67200625,1545.72221661,70.6869852782,18.1162506207,19.4362074774,4753.34569351,870.229639825,2232.94779192,6782.35633481,37.5039939143,522.847380557,626993.653116,510185.618018,10782.8613346,37.5039939143,1289.88930794,285.662155425
1416312000000,131713.267493,837.902069049,16.8631385589,16.4059653917,1255.97737655,1437.71611929,65.8707909218,16.8631385589,16.4059653917,4082.99361,803.860523759,2059.03990867,6062.06411759,31.6568562526,446.243728815,583677.368585,476563.212864,9637.71196242,31.6568562526,1107.99401735,263.393781138
1416398400000,133545.029226,847.055251074,17.2079279874,16.7220512406,1279.69293165,1451.45314044,66.5295334845,17.2079279874,16.7220512406,4155.75371971,811.392519754,2080.68989358,6152.34339328,32.2667736845,454.659917954,589558.543499,481336.711909,9781.24156528,32.2667736845,1127.75197845,265.931121822
1416484800000,129742.963475,819.837311747,15.8643733552,14.9878875778,1159.41451126,1413.40967426,64.3917782394,15.8643733552,14.9878875778,3783.22075972,788.032458244,2027.4047029,5671.98285999,28.9205414768,411.928523798,573892.836828,471529.819172,9017.54517934,28.9205414768,1026.65149532,252.141901778
1416571200000,128942.013223,818.027309777,15.3895485463,14.4173585981,1124.69449489,1405.61345073,64.2496168083,15.3895485463,14.4173585981,3669.56213237,828.585113835,2022.86555643,5502.21894197,27.8196520464,399.597759363,594139.349075,470342.045461,8747.64771342,27.8196520464,995.79427882,247.342884532
1416657600000,138809.403585,889.742022001,15.9909324733,15.219397709,1190.88904153,1513.94617796,69.8822438917,15.9909324733,15.219397709,3867.13005843,886.522835707,2198.04644362,5717.23148925,29.3672620915,423.113410409,630195.292001,504979.337475,9089.48325967,29.3672620915,1049.35521126,254.22273932
1416744000000,142322.213686,908.155150106,15.5483628171,14.6978320758,1164.2173052,1564.92004906,71.3284504068,15.5483628171,14.6978320758,3820.41680424,903.95923849,2243.53480963,5998.15502201,28.3608520521,413.659030177,647548.500498,515429.837734,9536.10672648,28.3608520521,1036.74185497,249.866658793
1416830400000,147383.173235,946.214647108,16.3581128057,15.896991574,1250.11732819,1632.77566789,74.3177248101,16.3581128057,15.896991574,4099.84414071,935.972496556,2333.49122994,6430.17112023,30.6747433078,444.173059894,674912.515415,535838.428672,10222.9431962,30.6747433078,1112.55719189,260.059657857
1416916800000,156962.673804,1004.63478802,17.4314294952,17.6740867144,1385.29179661,1732.2378013,78.9061677906,17.4314294952,17.6740867144,4510.59611373,995.959802662,2477.94243683,7004.30928289,34.103815847,492.209151398,713666.615983,567217.840579,11135.7310076,34.103815847,1223.87282011,274.595450746
1417003200000,152191.004428,976.284880295,16.1636957325,15.7276814907,1250.9423603,1679.50924165,76.6795053234,16.1636957325,15.7276814907,4122.40826826,962.147353189,2409.81438234,6786.44244802,30.3480435469,444.479704666,692225.849227,551078.567216,10789.3576008,30.3480435469,1118.51813943,259.475178102
1417089600000,163658.337451,1031.5068884,16.3126072513,15.9073576565,1290.45651289,1896.71326036,81.0167601041,16.3126072513,15.9073576565,4439.68361325,1031.40297156,2761.35136452,7505.28030183,30.6947456408,458.523165837,759798.804196,608032.105309,11932.1947678,30.6947456408,1204.6386633,260.957326159
1417176000000,163498.935327,1043.80737144,15.7170629016,15.0398663592,1239.71501808,1893.67257865,81.9828663851,15.7170629016,15.0398663592,4372.21754843,1036.20617939,2743.1977214,7590.00923091,29.0208394339,440.504526331,761406.124309,604034.787912,12066.9002077,29.0208394339,1186.88880364,253.841807218
1417262400000,175883.955087,1136.90424815,16.9020903882,16.8411773681,1375.2718958,2057.12905062,89.2948944593,16.9020903882,16.8411773681,4833.07045863,1109.54659574,2967.71742265,8027.59125726,32.4966387736,488.687693404,829845.597938,654187.747489,12762.5856126,32.4966387736,1312.52189658,269.043007513
1417348800000,172646.972653,1078.00123202,16.6248274015,16.3814472881,1333.25548607,1951.85116467,84.668525425,16.6248274015,16.3814472881,4678.23171198,1064.67310503,2813.95996462,7645.44532709,31.6095462612,473.775018792,798787.052655,620294.276245,12155.0347303,31.6095462612,1272.52508257,265.370842537
1417435200000,167874.24078,1050.52861744,16.5822310592,16.3732395977,1321.45952732,1909.10051682,82.5107674403,16.5822310592,16.3732395977,4537.51934987,1041.15422249,2750.12061225,7246.56276371,31.6095462612,469.59155174,792431.802668,608622.88381,11520.8752794,31.6095462612,1234.85064166,265.3043624
1417521600000,176343.018326,1095.82912251,16.7464364835,16.5391245917,1351.46318644,1990.45471948,86.0687661246,16.7464364835,16.5391245917,4740.02572597,1093.16694962,2869.35172069,7749.25179858,31.9297974468,480.253382958,824058.030714,634606.112606,12320.07041,31.9297974468,1289.03194671,266.648324061
1417608000000,173359.230115,1074.9026482,16.4482805107,16.0043656039,1311.26597372,1954.65867647,84.4251560157,16.4482805107,16.0043656039,4616.36677721,1076.77454528,2814.55721501,7618.18573368,30.8974123245,465.979661547,811273.516441,622487.372338,12111.6963386,30.8974123245,1255.26891807,262.337558183
1417694400000,174330.771974,1060.04699185,16.1577509373,15.4852709682,1276.6550172,1954.94564974,83.2583609514,16.1577509373,15.4852709682,4508.3713246,1079.08391112,2775.65872052,7567.25799108,29.8952681976,453.683667175,806445.590757,613884.306286,12030.7293768,29.8952681976,1225.67318284,258.083155898
1417780800000,175484.235474,1062.25385999,16.3498570618,15.7831988069,1300.59070381,1976.78789336,83.431693101,16.3498570618,15.7831988069,4590.09912307,1088.64872505,2782.0802832,7693.84414279,30.4704362175,462.176907161,819066.633841,617139.063898,12231.9811031,30.4704362175,1247.88088625,260.565842736
1417867200000,177382.947673,1062.82640054,16.4539775549,15.9669570167,1316.98554412,1998.73130545,83.4766616622,16.4539775549,15.9669570167,4647.50296386,1106.57464831,2799.42561455,7742.84070851,30.8251927458,468.140231074,833855.220118,627668.183692,12309.8778027,30.8251927458,1263.51546506,262.08268078
1417953600000,182968.643764,1081.1655111,16.6954164767,16.0124016859,1327.90090772,2056.38679979,84.917054681,16.6954164767,16.0124016859,4725.71993787,1138.63773419,2847.72981157,7960.12939374,30.8251927458,472.03442608,851947.646067,638498.622427,12655.3320441,30.8251927458,1284.90088177,262.455646672
1418040000000,175666.493852,1038.7753396,16.2444758881,15.2654529517,1264.39574936,1990.45770962,81.5876398276,16.2444758881,15.2654529517,4506.98568064,1091.77192549,2736.07645797,7593.60373743,29.3872548801,449.46910456,820627.621203,613464.466387,12072.6148979,29.3872548801,1226.29398617,256.334112972
1418126400000,169304.198134,1006.63734376,15.222446165,13.9269535196,1176.04377262,1933.71910118,79.0634528071,15.222446165,13.9269535196,4189.15031967,1055.54118417,2658.01896741,7541.92392421,26.8105331745,418.074234564,801549.496852,598765.031575,11990.4522641,26.8105331745,1139.84422507,245.096219615
1418212800000,170704.303171,1009.88073686,15.1492627621,13.8736597202,1178.12707572,1937.2235015,79.3181958472,15.1492627621,13.8736597202,4180.00894511,1062.42038009,2666.58312453,7677.85955909,26.707938219,418.824641129,803009.541682,600694.257015,12206.5681727,26.707938219,1137.58446678,244.627268931
1418299200000,176762.238972,1034.10495753,15.471003787,14.4142069491,1223.34474312,1985.24470198,81.2208180177,15.471003787,14.4142069491,4331.32255194,1086.84541657,2729.26844491,7889.68990171,27.7485361783,434.899560333,819918.286872,613285.759027,12543.3445227,27.7485361783,1179.08766685,249.392867734
1418385600000,177941.831616,1052.41477783,15.0658634857,13.8627063749,1184.48094673,2024.59655103,82.6589105169,15.0658634857,13.8627063749,4206.73614907,1092.79101085,2777.59276095,7751.95131287,26.6868521267,421.090769014,827856.191493,624144.571724,12324.3622058,26.6868521267,1145.1477449,244.621869571
1418472000000,178106.439536,1039.98777231,14.9116822282,13.6775126789,1174.30665806,2057.11969478,81.6828668889,14.9116822282,13.6775126789,4177.51258626,1089.34158047,2744.79470327,7780.16933292,26.3303390009,417.470220876,840983.335467,616774.61816,12369.2243426,26.3303390009,1137.30031443,242.987901898
1418558400000,179258.006707,1046.79152453,15.0465272507,13.776509886,1183.1243747,2070.74607683,82.2172481594,15.0465272507,13.776509886,4209.03915079,1097.71800173,2743.02859936,7850.52471556,26.3303390009,420.621391302,845989.077211,616377.762227,12481.0781435,26.3303390009,1146.09764163,243.867269522
1418644800000,177692.44067,1026.05331161,14.9278428473,13.6887514003,1179.22284722,2028.43248032,80.5884245036,14.9278428473,13.6887514003,4184.47340121,1087.4903685,2688.6858675,7897.50767127,26.162610694,419.227392534,831444.982651,604166.56929,12555.7735254,26.162610694,1139.72600333,243.090533525
1418731200000,170602.040369,987.313249566,13.510210233,12.6141797847,1112.34178159,1968.5938217,77.5456970645,13.510210233,12.6141797847,3933.71762149,1056.20707663,2631.75410245,7680.27653029,24.1088369041,395.464229321,805567.759417,590090.762984,12210.4107701,24.1088369041,1071.41917857,233.549188967
1418817600000,173916.515053,1001.4971678,12.57824742,11.4177091826,1059.88413069,2101.36171133,78.6597323789,12.57824742,11.4177091826,3844.22055213,1061.0290844,2650.06311419,7907.46016524,21.8220838136,376.817756082,852559.552024,631017.483659,12571.5963983,21.8220838136,1047.03075332,222.472973807
1418904000000,178549.128382,1016.2864338,12.1509910654,11.1253259951,1057.43908662,2191.49049537,79.8213130033,12.1509910654,11.1253259951,3794.0084403,1059.50540578,2607.75567498,8073.27922739,21.2632667759,375.952596153,876005.473132,649472.682785,12835.2221746,21.2632667759,1033.37112232,219.624444554
1418990400000,177163.768107,1000.24964262,12.0136117257,10.9119138622,1028.89378828,2309.75841607,78.5617490794,12.0136117257,10.9119138622,3778.18805681,1033.5793858,2544.6021973,8382.29815194,20.8553830773,365.804845665,910810.509356,677448.807478,13326.5128188,20.8553830773,1029.0541808,217.517966003
1419076800000,185495.086995,1048.64600679,12.3222688204,12.1682272738,1120.78256721,2421.40727428,82.3783014254,12.3222688204,12.1682272738,4107.76402283,1106.2297642,2740.9319279,8597.65851603,23.25651067,398.458798333,969257.233143,716553.089526,13668.9013381,23.25651067,1118.80659019,230.039634585
1419163200000,185467.202482,1046.97018753,12.4685596977,11.806620107,1108.55183501,2396.44702499,82.2318077617,12.4685596977,11.806620107,4039.84192206,1127.72277798,2800.735872,8699.73054716,22.5653893798,394.117812803,967860.747947,715644.181386,13831.1795352,22.5653893798,1100.32907218,226.621553272
1419249600000,190665.786497,1075.34153551,12.7104383067,12.1737937991,1154.47805538,2474.49350461,84.472998876,12.7104383067,12.1737937991,4196.15485482,1257.8811127,3113.56959464,8868.49733136,23.2671496854,410.451282601,1033230.26484,768647.609959,14099.4917179,23.2671496854,1142.89609708,230.145401405
1419336000000,190880.872535,1077.07735572,12.7030343167,12.3279015918,1165.5253497,2472.28720737,84.5628401628,12.7030343167,12.3279015918,4240.99743282,1278.07706418,3160.18289184,9000.17376916,23.5616880305,414.401196666,1042525.49135,776587.064175,14308.8361846,23.5616880305,1155.12524956,231.602104237
1419422400000,187639.395473,1064.84339116,12.3730181949,12.3314187024,1151.49083621,2431.62915527,83.588273837,12.3730181949,12.3314187024,4183.93723812,1223.30786664,2990.37443133,8766.35542556,23.5684101041,409.411449685,1010305.75654,743499.708181,13937.1024313,23.5684101041,1139.61889759,231.635141904
1419508800000,182436.935344,1019.61546108,11.9342923857,11.4337459337,1086.03930043,2366.71897912,80.0384217641,11.9342923857,11.4337459337,3930.00520804,1182.7761177,2886.17286917,8455.51563556,21.8527340362,386.15131703,979765.35501,721965.126742,13442.9169023,21.8527340362,1070.60930341,223.204134727
1419595200000,187414.4574,1047.83687543,12.3492600397,11.7518051778,1117.67025402,2429.6201389,82.2571984735,12.3492600397,11.7518051778,4044.35366382,1208.22010108,2948.88168086,8749.5226343,21.8527340362,397.393592345,1004951.22379,739500.760663,13910.3409866,21.8527340362,1101.6728864,226.308635159
1419681600000,184870.097387,1029.48931541,12.1461822318,11.5150793131,1097.58069007,2414.29707159,81.2063942825,12.1461822318,11.5150793131,3979.36955022,1202.0639812,2931.1308669,8606.29219215,21.4125372083,390.283529392,1001306.8366,735781.55518,13682.6275017,21.4125372083,1084.0507717,224.029278645
1419768000000,178806.180846,994.228250373,11.7157392825,10.9661684288,1055.14567287,2351.50912357,78.2336788668,11.7157392825,10.9661684288,3841.81442709,1218.95244256,2978.57742454,8301.29777307,20.391825634,375.201157816,994077.939027,730343.242603,13197.7351772,20.391825634,1046.54358503,218.689666728
1419854400000,181724.856237,1004.3293208,11.8856313363,11.0840567432,1073.62302782,2385.44020228,79.0249147978,11.8856313363,11.0840567432,3910.31925449,1276.18370161,3102.30087053,8421.67639312,20.6110414857,381.764319037,1024197.48883,752877.52309,13389.1179214,20.6110414857,1065.18823124,219.865143667
1419940800000,178062.052119,987.452765794,11.7091349865,10.8112730378,1047.90295712,2361.01057852,77.6936191679,11.7091349865,10.8112730378,3820.47828281,1231.18736384,2984.30364249,8255.5941244,20.1037943288,372.624403923,1002734.55786,737624.165702,13125.0736888,20.1037943288,1040.73912104,217.1596528
1420027200000,179575.250711,998.282697126,11.8026696112,10.9071933882,1055.62718158,2384.15986363,78.548813286,11.8026696112,10.9071933882,3845.15808952,1233.86791587,2993.25359295,8246.28853296,20.2821602798,375.395754729,1006218.61198,741566.498818,13110.2792874,20.2821602798,1047.52287668,218.123000498
1420113600000,181850.38078,1010.41916727,11.9083588391,11.1721089668,1071.29745013,2406.06865572,79.4944921966,11.9083588391,11.1721089668,3865.33207631,1182.35265575,2863.40089472,8348.25135094,20.774776486,380.959719729,960335.4878,708138.848943,13272.383853,20.774776486,1053.02723485,220.771902871
1420200000000,181886.452803,1006.68478929,11.8415139614,11.0807811704,1061.41131478,2406.61140582,79.2198781403,11.8415139614,11.0807811704,3795.67470713,1142.57782989,2725.60276842,8280.00753034,20.774776486,377.452064919,928487.676066,677568.313239,13163.8870979,20.774776486,1034.07638267,219.86953916
1420286400000,172042.915451,952.434893205,10.9988617139,10.3840980124,996.924635754,2284.68990645,75.7130111238,10.9988617139,10.3840980124,3499.72713677,1031.80403227,2420.78045876,7787.68788704,19.4686017077,354.517177623,841125.049228,608781.523294,12381.1776406,19.4686017077,953.453988123,212.957598453
1420372800000,153301.509439,853.541516762,9.59863338307,8.88447476713,858.944502557,2075.43228651,67.8240316124,9.59863338307,8.88447476713,3034.31856085,926.826169769,2183.0218704,7050.83446595,16.6570365974,305.475852485,766518.533382,555616.323909,11209.6986042,16.6570365974,826.675187434,197.580424406
1420459200000,147569.664823,820.967358255,9.15670566771,8.2392257961,803.4668094,2003.892208,65.2507887047,9.15670566771,8.2392257961,2853.05265255,927.320608665,2205.72910528,6794.28450191,15.4472930834,285.755568592,757699.839921,550899.62175,10801.8252117,15.4472930834,777.28939176,190.405629673
1420545600000,150649.984784,836.200633416,9.39629924708,8.38467814856,821.401198065,2045.81191348,66.3395052612,9.39629924708,8.38467814856,2895.99186763,936.710285389,2214.45327267,6972.06317059,15.7199940839,292.12859704,769336.602554,558360.240604,11084.4648487,15.7199940839,788.995328961,192.086306197
1420632000000,155140.836885,862.732980602,9.6861419639,9.0433646199,874.253292994,2096.12146592,68.4801857521,9.6861419639,9.0433646199,3083.79282871,951.52378518,2224.21138394,7187.12674807,16.9549308637,310.924625948,782930.141286,566581.835764,11426.3815248,16.9549308637,840.161295711,199.631297727
1420718400000,155737.215098,860.921232624,9.65059088206,9.15365203732,884.700247763,2103.66819113,68.3523556554,9.65059088206,9.15365203732,3106.10749537,959.619380659,2256.69135197,7141.42842003,17.1617029686,314.64979659,786767.526234,570255.229723,11353.7284953,17.1617029686,846.223437321,200.848589144
1420804800000,152527.025372,844.125088435,9.46048043785,8.8891066096,862.220837693,2077.76166295,67.0160549849,9.46048043785,8.8891066096,3036.06820263,943.425603625,2221.06419513,7051.12019958,16.6657205963,306.650097348,780099.152695,564579.809866,11210.152875,16.6657205963,827.135585613,197.946273451
1420891200000,146760.861217,815.579976359,8.97800775893,8.61117902824,836.025878014,2000.41344387,64.7949067053,8.97800775893,8.61117902824,2928.37239495,908.893850579,2111.57248819,6767.43185331,16.1446487248,297.333358027,750612.51554,543111.941275,10759.1337971,16.1446487248,797.800586868,194.851770739
1420977600000,144020.159568,798.959786317,8.8281493026,8.44399530346,815.849843872,1948.68535444,63.4860818564,8.8281493026,8.44399530346,2878.76843924,881.654491454,2032.44737061,6654.47172696,15.8312047121,290.156527301,727805.016379,524856.418823,10579.5452708,15.8312047121,784.290002407,192.960273378
1421064000000,137788.56203,767.978364857,8.44238774746,8.00994746856,780.178277321,1905.16530245,61.0291008593,8.44238774746,8.00994746856,2749.71832975,875.548847829,2067.50425524,6288.58586265,15.0174311508,277.477889384,726315.863686,530130.953179,9997.84529156,15.0174311508,749.169179028,188.000891837
1421150400000,117139.571202,643.334460361,6.99074226481,5.67172046678,580.152733289,1639.13140511,51.132666452,6.99074226481,5.67172046678,2033.79163508,754.056162611,1775.83583551,5207.2807233,10.6336117623,206.351154832,631094.788834,460954.918413,8278.74313849,10.6336117623,554.121051627,160.560714272
1421236800000,98430.9447914,536.924674773,5.55042976744,3.88524739807,419.846404577,1401.62576466,42.6754782859,5.55042976744,3.88524739807,1440.35492886,632.040049387,1468.92954506,4388.57615849,7.28424693589,149.351700978,539859.718869,393112.431473,6977.13388052,7.28424693589,392.445800309,135.274084437
1421323200000,110128.755556,598.65625288,6.14738780919,4.5955463415,489.508282202,1542.49600738,47.5802878765,6.14738780919,4.5955463415,1687.81636591,707.181875845,1646.67581022,4783.78639649,8.61594923748,174.133648351,592619.539872,432294.278384,7605.45492176,8.61594923748,459.877703208,147.639453924
1421409600000,114297.194073,622.97060248,6.51703087759,4.7056427045,504.515259208,1593.37490765,49.5145994129,6.51703087759,4.7056427045,1733.45521041,733.872794054,1724.5060491,4969.14419707,8.82236314441,179.518179452,611823.884446,446760.148268,7900.14416577,8.82236314441,472.324880835,149.407966926
1421496000000,103712.680101,567.833515208,5.8556173495,4.03157899101,440.844946267,1478.08805617,45.1332184428,5.8556173495,4.03157899101,1503.53350792,678.333727399,1603.83523765,4464.82570346,7.55859637836,156.884957409,568811.200945,416861.480991,7098.35845641,7.55859637836,409.680954808,138.706932515
1421582400000,109778.297221,600.998992573,6.15804550065,4.58660393325,489.469978652,1556.30258741,47.7701035951,6.15804550065,4.58660393325,1684.41177672,698.880366984,1619.11469249,4827.03454155,8.59918358443,174.172246683,582033.024721,420115.869258,7674.21255231,8.59918358443,458.966322134,148.254780564
1421668800000,110509.307575,592.080837916,6.08681661886,4.53364425384,485.429202944,1548.54586658,47.0612485436,6.08681661886,4.53364425384,1665.59560779,692.479051718,1571.36583302,4811.91681732,8.49989225419,172.761432804,572290.943174,410344.224419,7650.17778975,8.49989225419,453.838938348,147.398861265
1421755200000,109651.7409,594.273224693,6.02089252305,4.4674997034,479.715272613,1536.28311835,47.2355093073,6.02089252305,4.4674997034,1641.94453353,677.768056785,1528.24421124,4741.71235115,8.37588129954,170.718076883,561980.06275,402257.195955,7538.56392188,8.37588129954,447.475017266,146.323608017
1421841600000,112877.4948,597.82931953,6.15099536568,4.60087779219,493.591957727,1581.83567847,47.5181637225,6.15099536568,4.60087779219,1690.18338995,694.777418339,1570.76365845,4883.27711286,8.62594489524,175.655029451,577304.147426,412834.322896,7763.62924138,8.62594489524,460.640859971,148.507868171
1421928000000,121616.967542,650.50107404,6.92131983275,5.44369426456,569.733883307,1708.77652552,51.7047517211,6.92131983275,5.44369426456,1975.62074869,739.054091333,1670.36605198,5340.58866601,10.2060973739,202.744872204,619098.870751,442768.233014,8490.68143695,10.2060973739,538.425421286,162.110150521
1422014400000,118970.636975,623.178761639,6.73354311092,5.1946899726,548.303866993,1674.95668618,49.5330514188,6.73354311092,5.1946899726,1895.17391782,732.118450053,1653.16527254,5232.66773745,9.73925226348,195.198396574,609776.660453,436544.700568,8319.10442885,9.73925226348,516.512159531,158.402546705
1422100800000,122586.612141,642.184162624,7.14069730571,5.60151855131,583.749294979,1726.27218446,51.0436861871,7.14069730571,5.60151855131,2031.72360154,754.260393186,1701.01541615,5549.06916002,10.5019938663,207.783248271,628122.469158,449180.295424,8822.13206368,10.5019938663,553.705007981,164.605292517
1422187200000,135121.410392,689.191224463,8.75059176429,6.06689620538,626.37049206,1920.14278766,54.780018929,8.75059176429,6.06689620538,2314.36774614,824.48232595,1861.47059631,6352.02842754,11.3745060653,222.947304532,693446.326155,496059.764725,10098.7088184,11.3745060653,630.720541937,171.443047688
1422273600000,156367.912352,819.638362748,11.2731190432,8.73535771576,863.3648767,2194.68308561,65.1485443119,11.2731190432,8.73535771576,3219.13707141,967.585029515,2186.12030088,7332.63525613,16.3774648447,307.264267757,797745.340272,569412.248333,11657.7167699,16.3774648447,877.291813479,209.146772829
1422360000000,131557.535049,683.227908713,8.59604540393,6.10273368441,632.815723108,1882.22682962,54.3060277665,8.59604540393,6.10273368441,2322.18262429,810.526351911,1836.98414423,6302.47778096,11.4416958784,225.235026977,682762.430973,488444.706957,10019.9312188,11.4416958784,632.862520788,177.630901462
1422446400000,137605.768775,709.328334293,9.11475033873,6.35442591102,655.656899229,1936.32217505,56.3806070074,9.11475033873,6.35442591102,2419.25734109,839.432151559,1857.42197931,6542.27213325,11.9135804568,233.349641875,699934.835558,497240.662575,10401.1658697,11.9135804568,659.3246974,181.293876075
1422532800000,120204.45116,622.531724651,7.49658896164,4.63830813182,502.337754656,1734.70648018,49.4816220082,7.49658896164,4.63830813182,1835.60092321,732.935202871,1628.86913199,5859.39850172,8.69612107938,178.813320325,626870.308696,445929.070879,9315.5060615,8.69612107938,500.397888438,156.813171732
1422619200000,123782.30041,638.697496377,7.90386352031,4.96770310826,532.230517473,1781.57923663,50.7665502686,7.90386352031,4.96770310826,1951.69219195,754.432875438,1674.92824932,6020.46897182,9.31368647535,189.470817066,650192.641069,457722.586939,9571.58233625,9.31368647535,532.575101548,162.381308813
1422705600000,122908.83359,626.366809434,7.75397624564,4.81427385915,518.24926086,1769.53680316,49.7864517994,7.75397624564,4.81427385915,1897.94819359,747.583913222,1657.09732518,5906.29801175,9.02603000892,184.503305268,654210.491302,453807.790933,9390.06877811,9.02603000892,518.795676885,159.873707037
1422792000000,113594.905433,575.559425317,6.83635463365,4.21418682338,461.811700841,1660.99066058,45.7480523467,6.83635463365,4.21418682338,1677.23048883,689.55520049,1549.1004934,5207.33446959,7.9009582429,164.420598117,615519.760982,427516.822247,8278.8285865,7.9009582429,458.834450527,149.909780829
1422878400000,118537.342934,611.767895972,7.33935106377,4.63677493297,499.936219278,1686.08129005,48.6260644825,7.33935106377,4.63677493297,1823.51991706,709.819641159,1561.88220503,5590.47296797,8.69324656511,177.993011868,614922.699708,422985.107925,8887.95749333,8.69324656511,498.603361001,157.426069682
1422964800000,123620.17175,631.69973664,8.14504073359,5.34676243356,562.672604744,1829.11423025,50.2103368445,8.14504073359,5.34676243356,2075.38068847,735.261155594,1605.569218,5917.89433971,10.0243649588,200.327712536,656650.554239,455676.793842,9408.50508405,10.0243649588,567.314514921,169.478686356
1423051200000,117162.57736,589.991303102,7.44772241049,4.69374583212,503.965408373,1746.21114555,46.8951629166,7.44772241049,4.69374583212,1843.80669353,696.250314322,1525.42766697,5411.24786707,8.80005832125,179.436812345,622510.195156,436034.845011,8603.01826052,8.80005832125,504.001521503,159.129208784
