timestamp,"market_cap-weighted (max_weight=0.1, min_volume=1000000)","market_cap-weighted (max_weight=0.2, min_volume=1000000)","volume-weighted (max_weight=0.1, min_volume=1000000)","volume-weighted (max_weight=0.2, min_volume=1000000)"
1409659200000,-9174.04656897,-9174.04656897,-9174.04656897,-9174.04656897
1409745600000,-9174.04656897,-9174.04656897,-9174.04656897,-9174.04656897
1409832000000,-9174.04656897,-9174.04656897,-9174.04656897,-9174.04656897
1409918400000,-9174.04656897,-9174.04656897,-9174.04656897,-9174.04656897
1410004800000,-9174.04656897,-9174.04656897,-9174.04656897,-9174.04656897
1410091200000,-9174.04656897,-9174.04656897,-9174.04656897,-9174.04656897
1410177600000,-9174.04656897,-9174.04656897,-9174.04656897,-9174.04656897
1410264000000,-9174.04656897,-9174.04656897,-9174.04656897,-9174.04656897
1410350400000,-9174.04656897,-9174.04656897,-9174.04656897,-9174.04656897
1410436800000,-9174.04656897,-9174.04656897,-9174.04656897,-9174.04656897
1410523200000,-9174.04656897,-9174.04656897,-9174.04656897,-9174.04656897
1410609600000,-9174.04656897,-9174.04656897,-9174.04656897,-9174.04656897
1410696000000,-9174.04656897,-9174.04656897,-9174.04656897,-9174.04656897
1410782400000,-10499.7150681,-10499.7150681,-10499.7150681,-10499.7150681
1410868800000,-10499.7150681,-10499.7150681,-10499.7150681,-10499.7150681
1410955200000,-10499.7150681,-10499.7150681,-10499.7150681,-10499.7150681
1411041600000,-10499.7150681,-10499.7150681,-10499.7150681,-10499.7150681
1411128000000,-10499.7150681,-10499.7150681,-10499.7150681,-10499.7150681
1411214400000,-10499.7150681,-10499.7150681,-10499.7150681,-10499.7150681
1411300800000,-10499.7150681,-10499.7150681,-10499.7150681,-10499.7150681
1411387200000,-10499.7150681,-10499.7150681,-10499.7150681,-10499.7150681
1411473600000,-10499.7150681,-10499.7150681,-10499.7150681,-10499.7150681
1411560000000,-10499.7150681,-10499.7150681,-10499.7150681,-10499.7150681
1411646400000,-10499.7150681,-10499.7150681,-10499.7150681,-10499.7150681
1411732800000,-10499.7150681,-10499.7150681,-10499.7150681,-10499.7150681
1411819200000,-10261.9870901,-10261.9870901,-10261.9870901,-10261.9870901
1411905600000,-10261.9870901,-10261.9870901,-10261.9870901,-10261.9870901
1411992000000,-10261.9870901,-10261.9870901,-10261.9870901,-10261.9870901
1412078400000,-10261.9870901,-10261.9870901,-10261.9870901,-10261.9870901
1412164800000,-10261.9870901,-10261.9870901,-10261.9870901,-10261.9870901
1412251200000,-10261.9870901,-10261.9870901,-10261.9870901,-10261.9870901
1412337600000,-10261.9870901,-10261.9870901,-10261.9870901,-10261.9870901
1412424000000,-10261.9870901,-10261.9870901,-10261.9870901,-10261.9870901
1412510400000,-10261.9870901,-10261.9870901,-10261.9870901,-10261.9870901
1412596800000,-10235.933706,-10235.933706,-10235.933706,-10235.933706
1412683200000,-10235.933706,-10235.933706,-10235.933706,-10235.933706
1412769600000,-10235.933706,-10235.933706,-10235.933706,-10235.933706
1412856000000,-10235.933706,-10235.933706,-10235.933706,-10235.933706
1412942400000,-10235.933706,-10235.933706,-10235.933706,-10235.933706
1413028800000,-10235.933706,-10235.933706,-10235.933706,-10235.933706
1413115200000,-10235.933706,-10235.933706,-10235.933706,-10235.933706
1413201600000,-10235.933706,-10235.933706,-10235.933706,-10235.933706
1413288000000,-10235.933706,-10235.933706,-10235.933706,-10235.933706
1413374400000,-10235.933706,-10235.933706,-10235.933706,-10235.933706
1413460800000,-10235.933706,-10235.933706,-10235.933706,-10235.933706
1413547200000,-10235.933706,-10235.933706,-10235.933706,-10235.933706
1413633600000,-10235.933706,-10235.933706,-10235.933706,-10235.933706
1413720000000,-10235.933706,-10235.933706,-10235.933706,-10235.933706
1413806400000,-10235.933706,-10235.933706,-10235.933706,-10235.933706
1413892800000,-10235.933706,-10235.933706,-10235.933706,-10235.933706
1413979200000,-10235.933706,-10235.933706,-10235.933706,-10235.933706
1414065600000,-10235.933706,-10235.933706,-10235.933706,-10235.933706
1414152000000,-10235.933706,-10235.933706,-10235.933706,-10235.933706
1414238400000,-10235.933706,-10235.933706,-10235.933706,-10235.933706
1414324800000,-10235.933706,-10235.933706,-10235.933706,-10235.933706
1414411200000,-10235.933706,-10235.933706,-10235.933706,-10235.933706
1414497600000,-10235.933706,-10235.933706,-10235.933706,-10235.933706
1414584000000,-10235.933706,-10235.933706,-10235.933706,-10235.933706
1414670400000,-10235.933706,-10235.933706,-10235.933706,-10235.933706
1414756800000,-10235.933706,-10235.933706,-10235.933706,-10235.933706
1414843200000,-10235.933706,-10235.933706,-10235.933706,-10235.933706
1414929600000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1415016000000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1415102400000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1415188800000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1415275200000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1415361600000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1415448000000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1415534400000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1415620800000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1415707200000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1415793600000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1415880000000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1415966400000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1416052800000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1416139200000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1416225600000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1416312000000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1416398400000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1416484800000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1416571200000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1416657600000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1416744000000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1416830400000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1416916800000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1417003200000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1417089600000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1417176000000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1417262400000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1417348800000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1417435200000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1417521600000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1417608000000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1417694400000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1417780800000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1417867200000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1417953600000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1418040000000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1418126400000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1418212800000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1418299200000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1418385600000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1418472000000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1418558400000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1418644800000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1418731200000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1418817600000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1418904000000,-9574.10426569,-9574.10426569,-9574.10426569,-9574.10426569
1418990400000,-11749.4123477,-11749.4123477,-11749.4123477,-11749.4123477
1419076800000,-11749.4123477,-11749.4123477,-11749.4123477,-11749.4123477
1419163200000,-11749.4123477,-11749.4123477,-11749.4123477,-11749.4123477
1419249600000,-11749.4123477,-11749.4123477,-11749.4123477,-11749.4123477
1419336000000,-11749.4123477,-11749.4123477,-11749.4123477,-11749.4123477
1419422400000,-11749.4123477,-11749.4123477,-11749.4123477,-11749.4123477
1419508800000,-11749.4123477,-11749.4123477,-11749.4123477,-11749.4123477
1419595200000,-11749.4123477,-11749.4123477,-11749.4123477,-11749.4123477
1419681600000,-11749.4123477,-11749.4123477,-11749.4123477,-11749.4123477
1419768000000,-11749.4123477,-11749.4123477,-11749.4123477,-11749.4123477
1419854400000,-11749.4123477,-11749.4123477,-11749.4123477,-11749.4123477
1419940800000,-11749.4123477,-11749.4123477,-11749.4123477,-11749.4123477
1420027200000,-11749.4123477,-11749.4123477,-11749.4123477,-11749.4123477
1420113600000,-11749.4123477,-11749.4123477,-11749.4123477,-11749.4123477
1420200000000,-11749.4123477,-11749.4123477,-11749.4123477,-11749.4123477
1420286400000,-11459.7396204,-11459.7396204,-11459.7396204,-11459.7396204
1420372800000,-11499.1964703,-11499.1964703,-11499.1964703,-11499.1964703
1420459200000,-11413.5431527,-11413.5431527,-11413.5431527,-11413.5431527
1420545600000,-11367.2457458,-11367.2457458,-11367.2457458,-11367.2457458
1420632000000,-11367.2457458,-11367.2457458,-11367.2457458,-11367.2457458
1420718400000,-11396.8448502,-11396.8448502,-11396.8448502,-11396.8448502
1420804800000,-11493.4821359,-11493.4821359,-11493.4821359,-11493.4821359
1420891200000,-11401.9047868,-11401.9047868,-11401.9047868,-11401.9047868
1420977600000,-11401.9047868,-11401.9047868,-11401.9047868,-11401.9047868
1421064000000,-11401.9047868,-11401.9047868,-11401.9047868,-11401.9047868
1421150400000,-11401.9047868,-11401.9047868,-11401.9047868,-11401.9047868
1421236800000,-10195.936424,-10195.936424,-10195.936424,-10195.936424
1421323200000,-10571.9009834,-10571.9009834,-10571.9009834,-10571.9009834
1421409600000,-10299.8843561,-10299.8843561,-10299.8843561,-10299.8843561
1421496000000,-10299.8843561,-10299.8843561,-10299.8843561,-10299.8843561
1421582400000,-10299.8843561,-10299.8843561,-10299.8843561,-10299.8843561
1421668800000,-10299.8843561,-10299.8843561,-10299.8843561,-10299.8843561
1421755200000,-10299.8843561,-10299.8843561,-10299.8843561,-10299.8843561
1421841600000,-10299.8843561,-10299.8843561,-10299.8843561,-10299.8843561
1421928000000,-10299.8843561,-10299.8843561,-10299.8843561,-10299.8843561
1422014400000,-10299.8843561,-10299.8843561,-10299.8843561,-10299.8843561
1422100800000,-10299.8843561,-10299.8843561,-10299.8843561,-10299.8843561
1422187200000,-13526.0423716,-13526.0423716,-13526.0423716,-13526.0423716
1422273600000,-14411.5909085,-14411.5909085,-14411.5909085,-14411.5909085
1422360000000,-14437.6447915,-14437.6447915,-14437.6447915,-14437.6447915
1422446400000,-14437.6447915,-14437.6447915,-14437.6447915,-14437.6447915
1422532800000,-14303.7466728,-14303.7466728,-14303.7466728,-14303.7466728
1422619200000,-14381.2689938,-14381.2689938,-14381.2689938,-14381.2689938
1422705600000,-14381.2689938,-14381.2689938,-14381.2689938,-14381.2689938
1422792000000,-14381.2689938,-14381.2689938,-14381.2689938,-14381.2689938
1422878400000,-14381.2689938,-14381.2689938,-14381.2689938,-14381.2689938
1422964800000,-14381.2689938,-14381.2689938,-14381.2689938,-14381.2689938
1423051200000,-14381.2689938,-14381.2689938,-14381.2689938,-14381.2689938
1423137600000,-14381.2689938,-14381.2689938,-14381.2689938,-14381.2689938
1423224000000,-14381.2689938,-14381.2689938,-14381.2689938,-14381.2689938
1423310400000,-14381.2689938,-14381.2689938,-14381.2689938,-14381.2689938
1423396800000,-14381.2689938,-14381.2689938,-14381.2689938,-14381.2689938
1423483200000,-14381.2689938,-14381.2689938,-14381.2689938,-14381.2689938
1423569600000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1423656000000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1423742400000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1423828800000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1423915200000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1424001600000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1424088000000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1424174400000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1424260800000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1424347200000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1424433600000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1424520000000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1424606400000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1424692800000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1424779200000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1424865600000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1424952000000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1425038400000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1425124800000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1425211200000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1425297600000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1425384000000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1425470400000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1425556800000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1425643200000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1425729600000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1425816000000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1425902400000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1425988800000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1426075200000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1426161600000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1426248000000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1426334400000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1426420800000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1426507200000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1426593600000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1426680000000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1426766400000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1426852800000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1426939200000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1427025600000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1427112000000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1427198400000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1427284800000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1427371200000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1427457600000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1427544000000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1427630400000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1427716800000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1427803200000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1427889600000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1427976000000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1428062400000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1428148800000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1428235200000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1428321600000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1428408000000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1428494400000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1428580800000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1428667200000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1428753600000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1428840000000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1428926400000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1429012800000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1429099200000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1429185600000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1429272000000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1429358400000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1429444800000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1429531200000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1429617600000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1429704000000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1429790400000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1429876800000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1429963200000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1430049600000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1430136000000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1430222400000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1430308800000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1430395200000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1430481600000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1430568000000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1430654400000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1430740800000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1430827200000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1430913600000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1431000000000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1431086400000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1431172800000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1431259200000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1431345600000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1431432000000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1431518400000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1431604800000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1431691200000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1431777600000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1431864000000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1431950400000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1432036800000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1432123200000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1432209600000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1432296000000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1432382400000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1432468800000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1432555200000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1432641600000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1432728000000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1432814400000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1432900800000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1432987200000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1433073600000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1433160000000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1433246400000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1433332800000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1433419200000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1433505600000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1433592000000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1433678400000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1433764800000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1433851200000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1433937600000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1434024000000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1434110400000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1434196800000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1434283200000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1434369600000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1434456000000,-17140.3242477,-17140.3242477,-17140.3242477,-17140.3242477
1434542400000,-22528.420383,-22528.420383,-22528.420383,-22528.420383
1434628800000,-22528.420383,-22528.420383,-22528.420383,-22528.420383
1434715200000,-22528.420383,-22528.420383,-22528.420383,-22528.420383
1434801600000,-22528.420383,-22528.420383,-22528.420383,-22528.420383
1434888000000,-22528.420383,-22528.420383,-22528.420383,-22528.420383
1434974400000,-22528.420383,-22528.420383,-22528.420383,-22528.420383
1435060800000,-22528.420383,-22528.420383,-22528.420383,-22528.420383
1435147200000,-22528.420383,-22528.420383,-22528.420383,-22528.420383
1435233600000,-22528.420383,-22528.420383,-22528.420383,-22528.420383
1435320000000,-22528.420383,-22528.420383,-22528.420383,-22528.420383
1435406400000,-22528.420383,-22528.420383,-22528.420383,-22528.420383
1435492800000,-22528.420383,-22528.420383,-22528.420383,-22528.420383
1435579200000,-22528.420383,-22528.420383,-22528.420383,-22528.420383
1435665600000,-28428.4899797,-28428.4899797,-28428.4899797,-28428.4899797
1435752000000,-28428.4899797,-28428.4899797,-28428.4899797,-28428.4899797
1435838400000,-28428.4899797,-28428.4899797,-28428.4899797,-28428.4899797
1435924800000,-28428.4899797,-28428.4899797,-28428.4899797,-28428.4899797
1436011200000,-28428.4899797,-28428.4899797,-28428.4899797,-28428.4899797
1436097600000,-28428.4899797,-28428.4899797,-28428.4899797,-28428.4899797
1436184000000,-28428.4899797,-28428.4899797,-28428.4899797,-28428.4899797
1436270400000,-29961.4040665,-29961.4040665,-29961.4040665,-29961.4040665
1436356800000,-29961.4040665,-29961.4040665,-29961.4040665,-29961.4040665
1436443200000,-37818.247158,-37818.247158,-37818.247158,-37818.247158
1436529600000,-40317.4915913,-40317.4915913,-40317.4915913,-40317.4915913
1436616000000,-28401.3016451,-28401.3016451,-28401.3016451,-28401.3016451
1436702400000,-33033.7811114,-33033.7811114,-33033.7811114,-33033.7811114
1436788800000,-33033.7811114,-33033.7811114,-33033.7811114,-33033.7811114
1436875200000,-33033.7811114,-33033.7811114,-33033.7811114,-33033.7811114
1436961600000,-33033.7811114,-33033.7811114,-33033.7811114,-33033.7811114
1437048000000,-33033.7811114,-33033.7811114,-33033.7811114,-33033.7811114
1437134400000,-33033.7811114,-33033.7811114,-33033.7811114,-33033.7811114
1437220800000,-33033.7811114,-33033.7811114,-33033.7811114,-33033.7811114
1437307200000,-33033.7811114,-33033.7811114,-33033.7811114,-33033.7811114
1437393600000,-33033.7811114,-33033.7811114,-33033.7811114,-33033.7811114
1437480000000,-33033.7811114,-33033.7811114,-33033.7811114,-33033.7811114
1437566400000,-33033.7811114,-33033.7811114,-33033.7811114,-33033.7811114
1437652800000,-33033.7811114,-33033.7811114,-33033.7811114,-33033.7811114
1437739200000,-33033.7811114,-33033.7811114,-33033.7811114,-33033.7811114
1437825600000,-33033.7811114,-33033.7811114,-33033.7811114,-33033.7811114
1437912000000,-33033.7811114,-33033.7811114,-33033.7811114,-33033.7811114
1437998400000,-33033.7811114,-33033.7811114,-33033.7811114,-33033.7811114
1438084800000,-33033.7811114,-33033.7811114,-33033.7811114,-33033.7811114
1438171200000,-33033.7811114,-33033.7811114,-33033.7811114,-33033.7811114
1438257600000,-33033.7811114,-33033.7811114,-33033.7811114,-33033.7811114
1438344000000,-33033.7811114,-33033.7811114,-33033.7811114,-33033.7811114
1438430400000,-33033.7811114,-33033.7811114,-33033.7811114,-33033.7811114
1438516800000,-33033.7811114,-33033.7811114,-33033.7811114,-33033.7811114
1438603200000,-33033.7811114,-33033.7811114,-33033.7811114,-33033.7811114
1438689600000,-33033.7811114,-33033.7811114,-33033.7811114,-33033.7811114
1438776000000,-33033.7811114,-33033.7811114,-33033.7811114,-33033.7811114
1438862400000,-33033.7811114,-33033.7811114,-33033.7811114,-33033.7811114
1438948800000,-34807.6159195,-34807.6159195,-34807.6159195,-34807.6159195
1439035200000,-34056.6180845,-34056.6180845,-34056.6180845,-34056.6180845
1439121600000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1439208000000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1439294400000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1439380800000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1439467200000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1439553600000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1439640000000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1439726400000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1439812800000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1439899200000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1439985600000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1440072000000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1440158400000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1440244800000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1440331200000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1440417600000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1440504000000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1440590400000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1440676800000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1440763200000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1440849600000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1440936000000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1441022400000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1441108800000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1441195200000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1441281600000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1441368000000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1441454400000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
