timestamp,"market_cap-weighted (max_weight=0.2, min_volume=0)","market_cap-weighted (max_weight=0.2, min_volume=10000)","volume-weighted (max_weight=0.1, min_volume=100000)","volume-weighted (max_weight=0.2, min_volume=0)","volume-weighted (max_weight=0.2, min_volume=100000)","volume-weighted (max_weight=0.3, min_volume=100000)","volume-weighted (max_weight=1, min_volume=0)","volume-weighted (max_weight=1, min_volume=100000)"
1409400000000,158.798598508,59.4372924494,793.773795644,992.758681463,1041.00252877,708.219476087,124.145152553,127.698998605
1409486400000,155.114463298,58.1918395252,796.524392461,979.169022081,1022.69309001,688.787152201,118.444969491,121.629462209
1409572800000,151.836893525,56.9300833073,775.085114812,953.74040559,998.826568658,669.917789398,113.92604114,116.970757902
1409659200000,146.827925139,54.975711391,729.832787036,922.661079423,942.691314536,637.094247284,111.387070008,114.182526808
1409745600000,150.080226893,56.3237077724,778.47267402,959.958888104,1001.98198196,663.305822615,112.772061641,115.537803923
1409832000000,155.213006301,58.3860841825,956.871258045,1063.38577452,1152.02494098,729.644751319,116.9600206,119.844068992
1409918400000,158.689740517,59.7502698169,991.260910144,1096.31150232,1192.20264736,749.701434449,120.311817645,123.285084833
1410004800000,160.737766413,60.729098437,1061.08547926,1166.74175018,1277.02363056,789.472711098,121.805034564,124.723924406
1410091200000,162.109929422,61.2381860874,1086.76013086,1183.33459396,1293.59750292,799.650863757,123.329796588,126.080650952
1410177600000,156.573751753,59.1466242256,1041.88203868,1138.52261937,1246.06839993,761.760446068,115.452427752,117.720615516
1410264000000,160.290029129,60.7320910592,1065.98906676,1179.13655657,1283.62601681,796.066004048,117.296449138,119.580953047
1410350400000,165.295670228,62.6234554269,1079.34258303,1209.09589458,1322.04922093,823.262464016,122.198948307,124.775243799
1410436800000,165.795914231,62.9273057837,1103.80812843,1225.19144834,1338.25664041,827.906440277,121.215356952,123.56851844
1410523200000,165.712316302,62.9342653326,1113.68597264,1221.75121152,1349.75850608,831.384354993,120.352717577,122.877677419
1410609600000,168.964472114,64.0193759029,1187.0206152,1286.94848425,1422.17568459,866.05824391,123.4878559,125.761270238
1410696000000,168.805491724,64.0241974786,1206.75829128,1341.37025644,1477.24877506,922.229422318,126.387118072,128.874265911
1410782400000,170.84796424,64.7814909327,1238.32839901,1396.13925061,1531.89640758,962.184475565,130.623934058,132.964715951
1410868800000,170.509153766,64.7896235893,1255.60247312,1381.78730563,1519.86050543,948.302377639,129.313414317,131.566662924
1410955200000,170.871797965,64.9170383693,1265.75072097,1382.33670508,1520.50038329,943.083075208,125.915157774,127.915427089
1411041600000,171.525766692,65.6391168256,1367.82332508,1550.25099687,1708.18416667,1047.41129232,129.235736517,131.252141753
1411128000000,146.336949954,55.8377615433,1147.4853235,1255.9290299,1377.53894426,842.110049076,99.2427186966,100.558793387
1411214400000,155.530106061,59.444598542,1226.28449163,1349.86250826,1475.99355432,907.795317714,110.881539569,112.382170014
1411300800000,145.789970178,55.7622889811,1176.1815775,1300.04934143,1418.37330267,860.98177448,100.439805022,101.699378437
1411387200000,148.408024779,56.7462019815,1206.56066487,1327.5815368,1450.34521603,882.00283097,103.501512525,104.858026275
1411473600000,147.028201661,56.312272636,1205.19087404,1310.32703942,1428.05603984,865.649513468,100.906546451,102.130547274
1411560000000,154.527994978,59.0158477035,1216.2360887,1332.12763386,1449.5591669,899.122940265,112.532553466,114.016158834
1411646400000,151.303519748,57.829587836,1182.6055419,1316.40252259,1432.2497457,884.713403621,105.86956685,107.16428019
1411732800000,149.529817518,57.331707206,1165.40526197,1347.32463153,1460.42737877,912.607493045,104.311042475,105.415825321
1411819200000,152.10572884,58.3154003489,1203.94371494,1366.1981747,1485.65881503,922.750362972,105.973584446,107.116195079
1411905600000,148.920774918,57.0710899772,1174.76762639,1325.2557286,1449.65570906,890.114442489,101.43075552,102.407669914
1411992000000,141.854935513,54.4414512704,1126.20288805,1260.49612256,1382.53384526,849.62653929,92.4631911918,93.2902131645
1412078400000,143.523152452,55.1514514081,1150.39492115,1281.30593599,1412.23213932,867.625711881,94.238317245,95.1283119066
1412164800000,145.390781248,55.789757208,1148.40192223,1306.49450748,1409.78552114,876.809224997,95.3453472806,96.164062072
1412251200000,143.641718585,54.8723704391,1100.94570694,1254.081575,1346.31808295,828.923030461,93.7590831534,94.5307144042
1412337600000,141.437480099,53.8085536467,1074.92816089,1230.74650292,1317.95517801,810.221612943,90.4244491469,91.081388112
1412424000000,131.861740125,50.275032931,1005.25676781,1131.69544867,1220.3160731,738.901743887,77.9159374493,78.3903770167
1412510400000,118.291094816,45.1074465304,932.971527497,1019.7677896,1112.37435877,654.016419696,62.835452112,63.1076567547
1412596800000,124.485500555,47.5170021223,974.439747448,1075.30823408,1165.09829638,689.538939105,68.6952154934,68.9891624343
1412683200000,123.605813257,47.3044813173,1018.80740655,1089.4182742,1181.77527965,691.406964239,67.4877792624,67.7648938756
1412769600000,128.36440557,49.1251334721,1056.80877526,1147.61089286,1227.12811337,722.206758682,72.6409658006,72.8815750758
1412856000000,136.757759159,52.2779862806,1086.525476,1220.8611686,1295.60349693,775.175603933,83.9046028171,84.2635702891
1412942400000,133.623725444,50.9706766836,1080.3833937,1185.08360097,1268.22769058,754.87513033,81.2579836227,81.632044387
1413028800000,136.992914253,48.8700130769,1040.17029521,1148.85164876,1217.78230748,725.123332752,78.3370745172,78.6016619631
1413115200000,137.837248167,49.1610927338,1042.2631524,1157.38881547,1226.65552678,729.997188035,78.6261148899,78.8723731628
1413201600000,144.677252166,51.5932778481,1092.83792757,1222.60489074,1287.63528998,773.535222244,87.0338310211,87.3927307396
1413288000000,153.765035977,54.8298454551,1226.47052467,1344.35880497,1418.62236831,853.330854594,97.1231963353,97.5660546101
1413374400000,148.624467795,52.9228609814,1177.16453596,1284.71065144,1358.69709417,816.598138185,92.9044602023,93.34015096
1413460800000,145.507814784,51.8632066808,1153.21320842,1250.71970747,1327.36061236,795.450166864,89.0737801629,89.4692934025
1413547200000,142.626730305,50.9990761197,1174.65156688,1241.41643943,1318.67911563,783.181782667,85.3373790842,85.5994076344
1413633600000,145.681653617,52.1744953022,1215.63157871,1284.44163815,1365.97168858,808.237616396,88.6705713834,88.913706582
1413720000000,145.350562152,51.9402654371,1202.33184548,1278.77210137,1348.94521315,801.14384899,89.3331578128,89.5724107428
1413806400000,142.126363754,50.7069498886,1165.16113386,1226.53272032,1292.02063814,771.91099272,86.6284700337,86.9301263905
1413892800000,144.837427853,51.7361759245,983.69242128,1062.60055776,982.861682193,654.330289959,85.5547684772,85.6448524194
1413979200000,145.714366427,52.2000693973,1032.32491469,1086.30042864,1026.97238417,672.343120916,85.0840248355,85.2824631995
1414065600000,139.801312199,50.0281556588,982.349595662,1041.80034161,974.243876219,641.78284338,79.5526079543,79.5834697314
1414152000000,136.267689221,48.7424951406,966.500814975,1017.17630857,957.892398765,626.364143955,74.7466023877,74.7201099842
1414238400000,131.308430586,47.0380469673,963.493120111,983.75860546,938.082116455,608.295475089,70.7028003744,70.6850040937
1414324800000,131.856264825,47.1643629641,964.284588607,988.349792183,938.852710895,613.321978769,73.6745784529,73.7473849227
1414411200000,133.571282415,47.8037394073,973.715298113,993.998003597,950.729212283,621.683214402,73.8936020377,74.0351040191
1414497600000,134.741683061,48.0862930307,978.714391174,998.927170027,957.912689225,627.138535064,75.1091044242,75.3368060003
1414584000000,129.88803382,46.4106405678,946.324987154,977.413367561,926.211693115,605.225484391,71.4834542499,71.4310954018
1414670400000,124.638660929,44.4404198626,900.684563948,924.957585502,881.501682332,578.217597498,67.1463482758,67.1462314413
1414756800000,125.016311026,44.482086167,891.493381449,921.069938963,869.259945596,574.114369816,68.2096713229,68.2081541787
1414843200000,118.83475511,41.931935514,843.899670261,866.483902024,811.154872733,536.894456079,64.3791295957,64.3141486962
1414929600000,117.371512428,41.4977237025,839.085363452,852.839767632,806.527369531,521.12865999,60.7016707052,60.6145912101
1415016000000,120.555465686,42.6940978155,860.813258014,876.836394997,828.11787112,534.550647371,62.9206105765,62.8353933258
1415102400000,119.627627201,42.2594278671,839.275676143,866.208836936,808.620749336,524.252453252,62.0888422281,61.9353494922
1415188800000,125.157606067,44.3793423184,879.412234347,912.260461931,855.761427881,551.665842713,65.9280823343,65.7932810387
1415275200000,126.565156671,44.8014640986,882.148553617,927.178736058,857.298120555,555.940599749,67.4596978451,67.2345672322
1415361600000,126.695466049,44.9684000237,908.635544731,942.705211407,877.892080374,563.36634069,67.6904083319,67.4619627713
1415448000000,128.264623049,45.624890048,919.904626189,952.122259715,887.469734203,566.933725944,67.9480605687,67.689398257
1415534400000,130.503579986,46.5549140342,954.209805309,992.548510723,920.565347953,589.034026819,70.3833605593,70.079689769
1415620800000,135.950592829,48.3087468187,977.355990095,1031.26975682,952.588253514,616.207635373,77.1987693281,76.9221328768
1415707200000,135.462650402,48.0965886482,955.606711825,1020.29947027,935.304215081,610.372011937,76.9336335564,76.6449693309
1415793600000,140.595035322,49.8895208823,994.808586866,1055.103563,974.785438669,638.657412776,84.1723058229,83.9879992063
1415880000000,153.313777718,54.4939787103,1075.24334862,1162.39666402,1076.40920283,716.349164367,99.1101882473,99.0016726636
1415966400000,142.381348149,50.6364912755,997.368590505,1075.47585561,995.355546124,652.664909163,84.409131201,84.2001357348
1416052800000,141.826977618,50.3837311419,998.814306684,1075.37609382,996.798344334,651.832443292,83.7916997648,83.5599631029
1416139200000,140.85918254,50.065298231,995.89834972,1064.24250904,985.130315307,642.153584274,82.1951093051,81.9241630152
1416225600000,147.002301256,52.0372454458,999.1372007,1099.08814389,1007.23851892,665.36735719,88.8655506176,88.602523541
1416312000000,135.43105447,47.8738449255,929.139891424,1017.83931949,937.943709968,610.40137123,75.8164197787,75.4949248378
1416398400000,137.163553592,48.3061371247,936.156872461,1029.34762506,947.205710531,617.732661666,77.1528488913,76.8380193178
1416484800000,132.767355712,46.8113507456,917.863732557,999.407549769,926.213768547,595.856517965,70.0301845096,69.6875008135
1416571200000,134.716742793,47.9288437407,916.431098527,1011.5502589,923.667828693,589.727058336,67.7859521153,67.3106152666
1416657600000,143.150226652,50.9591525828,979.320327155,1062.99007719,988.026680325,629.647045502,71.3120666005,70.9631567478
1416744000000,145.541351376,51.7156760539,995.362226593,1086.58495539,1004.21119545,652.340505704,70.3171871158,69.9661297863
1416830400000,150.416302886,53.4744133595,1029.63530901,1130.78674978,1042.2100822,683.438095601,75.3352775928,74.9954437084
1416916800000,159.959628695,56.7596899634,1081.59064841,1194.00676667,1100.680124,731.765501659,82.6533318532,82.3660483787
1417003200000,154.294791763,54.7317678005,1054.19393687,1155.34211011,1068.0057528,707.289851056,75.3158009652,74.9600792162
1417089600000,163.716280492,58.0922132296,1155.09113137,1247.51073013,1160.66778268,776.428810786,80.3770647469,80.1289078371
1417176000000,163.969616711,58.1656769254,1145.23199578,1248.46984541,1150.76104828,782.127549335,79.0265273176,78.7639958687
1417262400000,174.668400563,62.0123504464,1201.79560185,1348.24533771,1238.78947526,838.015967129,87.083975778,86.8391394014
1417348800000,169.11067571,59.3461919361,1136.55546521,1294.6059142,1171.54110581,795.374373403,84.3047999207,83.8550684203
1417435200000,164.180937063,57.8323539868,1137.29536277,1273.10382973,1145.79060259,759.464447399,81.4943023852,80.7418773437
1417521600000,171.582273151,60.5155931431,1174.98992604,1319.63153757,1191.01685184,803.367273877,84.7985972479,84.1939985313
1417608000000,168.94173579,59.5899550994,1152.34104547,1299.82583577,1168.05903932,789.240545291,82.5352819143,81.8744831908
1417694400000,168.663230443,59.5636143691,1136.17288506,1288.4246438,1151.67034433,781.970384257,80.5259186175,79.8022454025
1417780800000,170.230940367,60.0579229508,1139.86187258,1308.46654966,1157.55391713,792.692824489,81.9561804311,81.1686834684
1417867200000,172.881368247,60.9964659612,1172.25613511,1332.00200979,1175.78905111,802.638732293,82.9380537738,82.0819677939
1417953600000,177.454165036,62.6668457356,1192.05685948,1358.5028559,1195.6494504,822.083442536,84.2639888657,83.3899980035
1418040000000,170.138668764,59.9998296567,1144.08091725,1309.08846077,1147.52891949,784.648046056,80.2981818097,79.3533766494
1418126400000,164.362856362,57.7910398719,1116.75792764,1275.37408392,1117.26080854,765.851778655,74.4665318246,73.548961006
1418212800000,165.287844931,58.1191195621,1119.8136704,1277.86376781,1120.31792731,773.132584164,74.292092583,73.4074943854
1418299200000,170.414600158,59.4090638943,1139.80563188,1307.99186523,1143.47749552,792.604777203,76.9528347553,76.0488735956
1418385600000,170.163390071,59.5522091245,1157.02586647,1304.72367657,1160.75320478,785.501826768,74.6280370103,73.7396818914
1418472000000,170.168436961,59.2934041851,1142.74237275,1316.25713219,1146.42369704,785.79045038,74.0722651718,73.0637560729
1418558400000,171.102469494,59.72430747,1141.80576549,1323.69470676,1145.48407252,788.108476683,74.6143693869,73.5435830327
1418644800000,169.59549163,59.1074268927,1118.10767214,1301.98796127,1121.70963618,788.13714305,74.1533118617,73.1919582429
1418731200000,164.090320797,57.164207534,1096.88795098,1252.78279821,1091.31892179,763.84430236,69.4965250752,68.6368809914
1418817600000,163.401865941,56.9910980083,1117.67132476,1305.50553652,1151.18216506,791.017361961,67.4467632128,66.625348229
1418904000000,162.589702605,56.5950318852,1121.93128821,1334.38430998,1178.86264199,803.874705297,66.4902901537,65.6641470441
1418990400000,158.218902667,55.0343290835,1165.40936094,1373.06509482,1218.3858175,808.385094238,65.996494351,65.1705043453
1419076800000,168.12300388,58.569287973,1248.80080393,1450.57468112,1283.55435147,841.225778102,71.4660860409,70.5009192758
1419163200000,170.666454096,59.6006332343,1227.68621104,1446.22954502,1279.45969119,841.512635013,70.2238316148,69.2792139784
1419249600000,186.629653787,65.4946916695,1324.06769693,1527.41612295,1362.91360979,881.458998864,72.7796727565,71.8274495123
1419336000000,189.035051622,66.4982871668,1331.85196998,1538.73367436,1376.45622212,889.02271839,73.538326427,72.6160798626
1419422400000,180.754059981,63.3622145914,1266.28772525,1489.6247125,1313.52897657,854.323934462,72.4660699722,71.4062508764
1419508800000,174.741260103,61.1747698246,1239.04940976,1442.32402836,1273.52246405,820.313180636,67.9731686716,66.9149973262
1419595200000,178.406377136,62.4647479069,1260.80131437,1480.38495627,1303.98837064,844.360336445,69.9088895062,68.8178489466
1419681600000,177.216903647,62.1255624673,1259.88595271,1473.97598716,1297.18387613,836.307383045,68.7679548846,67.6330647243
1419768000000,178.783729638,62.6771140517,1254.30333309,1458.00726675,1284.44638713,821.506642936,66.3072939942,65.1404894351
1419854400000,186.713221307,65.4656400335,1304.77834949,1499.32755245,1322.1943389,842.302736795,67.4490721219,66.2349370381
1419940800000,179.822853696,63.0583025668,1299.28396194,1466.33593135,1293.74867395,824.054563276,65.851917497,64.6765327304
1420027200000,179.965954643,63.1878892069,1316.29416655,1470.88518909,1300.40424689,827.313131542,66.2705605871,65.1186165437
1420113600000,173.093711053,60.0178640165,1271.46612309,1394.92406451,1230.43620683,792.125216806,66.4539226987,65.2905664048
1420200000000,167.42689283,57.6916849815,1215.14565289,1343.65836659,1170.10902805,758.000420376,65.0988894359,63.7763601755
1420286400000,150.998401356,51.0388788489,1082.87700508,1195.26070372,1027.82814882,671.783794179,59.5044598374,58.1258374835
1420372800000,134.821347024,45.5639496361,992.354772186,1082.24277829,933.22557159,597.278630831,51.2641620453,50.0450498584
1420459200000,133.16864537,45.3771796861,991.855494046,1065.12450508,922.124907082,579.917528958,48.1234508537,46.96345884
1420545600000,134.489551567,45.7766051458,997.714474855,1080.41201072,933.903588398,590.436899782,48.8323757635,47.6572091474
1420632000000,137.395056979,46.4524908978,1000.43873392,1101.00094219,946.898909537,605.074142332,51.9109456252,50.6893516996
1420718400000,138.820807402,46.8014176683,1018.94335914,1105.70744779,952.507258187,604.76621104,52.2659199268,51.0368803539
1420804800000,136.442309084,45.9784541017,1015.43734034,1095.07608308,942.825926524,596.863349785,51.0683100429,49.8412473861
1420891200000,131.634009542,44.2291928499,972.386030551,1052.02168523,905.73265148,569.042641146,49.2160095711,48.0245593162
1420977600000,127.425486717,42.8410796681,925.847979918,1020.09272574,873.972463618,556.454141302,48.3545507815,47.2028173785
1421064000000,125.812742232,42.3781184166,942.756942779,1011.653517,879.142393186,547.735487579,46.1329591772,45.0331644428
1421150400000,106.855549095,36.0555768061,809.37075272,867.663474139,756.083730841,456.182838871,33.1583104171,32.2913045863
1421236800000,87.4454206616,29.5006374635,697.484316178,730.373922027,635.276121379,367.665492057,22.625812838,21.9883365215
1421323200000,97.4178465657,32.8282274285,776.271924904,799.422115498,695.71708429,403.569956322,26.343938251,25.6091704193
1421409600000,100.562939624,33.9987716962,796.222689836,825.492125306,718.050638356,419.380869941,27.0446142581,26.290779236
1421496000000,93.0742289817,31.308970663,748.247076834,766.023735464,667.933699328,381.770040837,23.3151517432,22.6358828415
1421582400000,95.8438192707,32.1479909277,751.713262594,784.821576586,670.292948809,394.084762387,26.0181830777,25.2758599228
1421668800000,94.957333517,31.7627135571,730.027360143,772.306940589,653.850944903,388.964900499,25.7181263315,24.976518217
1421755200000,93.464135826,31.0321895729,711.592128089,759.838663102,639.961332613,384.063205052,25.3463394107,24.6187970805
1421841600000,95.5055920208,31.7814511966,728.993163302,779.538484937,656.402312127,393.885749333,26.0817764919,25.3321952667
1421928000000,101.467801408,33.7127692365,766.376657874,834.985198426,702.013100947,427.661223366,30.2962783932,29.4536269399
1422014400000,100.623699991,33.374169067,760.340209955,821.889333811,691.92164087,419.628769377,29.0458151108,28.2267924204
1422100800000,103.477325022,34.3632179218,781.909067379,847.394210925,711.549642947,435.187980751,31.0962246275,30.2496664798
1422187200000,110.951947862,37.1253823897,844.324372468,924.57121265,775.950886972,489.310654694,35.0176135334,34.092632502
1422273600000,128.703570224,43.0409950718,950.424444223,1053.60733821,881.357362828,576.051262097,47.4098638393,46.2136734671
1422360000000,106.476869581,35.4688578482,796.186802812,888.254701951,745.16467623,467.74924109,33.0830991528,32.185302579
1422446400000,109.684407154,36.656497041,799.098902116,910.366814908,757.932307605,482.47315964,34.4415602021,33.5006596262
1422532800000,94.5577842559,31.7080549442,712.19420612,810.31347173,675.062431225,419.172626443,25.5296115052,24.7892770741
1422619200000,97.2818296898,32.6098514739,729.67872494,835.92941156,692.617567382,432.999815997,27.1300242129,26.340638532
1422705600000,96.3504448021,32.3021649757,723.883057533,838.168896338,686.642113557,428.02122567,26.41096128,25.5967252116
1422792000000,88.9904454341,29.6812683287,685.273541715,785.087326338,645.245393347,393.125533258,23.2519705615,22.5006520008
1422878400000,91.7109005984,30.46120001,670.530401493,783.516744117,633.3675401,399.780166655,25.1999344669,24.410143826
1422964800000,94.9844523849,31.4359656867,692.981364718,829.740566678,677.022624969,425.395234432,28.5321309688,27.6729519246
1423051200000,89.7223960886,29.71643104,663.370761276,784.855367433,646.992071429,401.141371836,25.2430918467,24.4675335661
1423137600000,89.1193746524,29.5554671242,662.017072433,776.904127658,645.671805298,401.071515562,24.8338484774,24.0797793524
1423224000000,89.4527605775,29.8273415596,682.019529349,792.718261523,667.313804612,405.003181927,23.4694007219,22.7244668983
1423310400000,97.90992789,30.43160137,699.79127268,834.873812124,684.702353102,415.556563887,25.7644013402,24.9494997472
1423396800000,96.4802380652,30.2906633782,721.315613875,844.214165604,705.762585831,420.899492647,25.5178455702,24.7012637661
1423483200000,93.229875051,29.2149990481,704.463484359,815.463232274,689.273822417,406.814480977,23.8408241331,23.0553505908
1423569600000,91.4338640709,28.5888031827,728.527000412,830.51391046,708.646540816,421.500793078,23.4483343652,22.6822286759
1423656000000,94.11926362,29.5951320471,781.275139608,886.469272145,773.143541632,449.49108864,24.3464974019,23.5664066232
1423742400000,93.8686981935,29.4348970029,779.420239108,891.862282346,772.598632188,448.25484886,24.156886897,23.3445656659
1423828800000,99.3919287376,31.061717243,816.807644811,939.123116401,809.658817513,475.890885707,27.2980253958,26.4147104728
1423915200000,103.631992842,32.1764617392,878.346018709,1005.19019708,868.031547742,506.689284038,29.7851484113,28.8216686624
1424001600000,104.102413754,32.1590771041,868.034124182,1008.54598377,864.862424022,514.682470153,31.493730053,30.4885803677
1424088000000,96.9570256077,30.1872945111,817.098570761,934.780634738,804.875795123,469.189122983,26.3533924106,25.4858521677
1424174400000,98.4354955891,30.5363895033,835.604378357,952.359526032,823.104778916,479.815409635,27.5487111319,26.6626595424
1424260800000,99.3679595526,30.8187356177,847.489091123,978.284463326,834.8117112,486.639773499,28.2397036812,27.3182613045
1424347200000,97.7134605743,30.3175141674,842.483902312,973.187611319,829.881393771,480.718320967,27.3459181299,26.4321596043
1424433600000,98.6847504911,30.5276868568,851.338973758,1027.94194725,838.604004391,485.770993268,28.4971389127,27.4951614702
1424520000000,98.2088949081,30.3061650327,848.883083761,1033.80341621,836.184851446,484.369671163,28.7687158028,27.7507443301
1424606400000,97.7847533341,30.4597997347,851.611158426,1033.86923244,838.872117516,485.136853483,28.7899839033,27.7753736458
1424692800000,94.4436016047,29.2093103706,829.953093584,992.493458435,817.538030315,466.690963992,26.2617816188,25.3033733603
1424779200000,98.0992819378,30.3428589616,866.251865864,1029.25491911,853.293818229,482.355677183,27.2637102946,26.2677926956
1424865600000,98.1859085932,30.2985584377,870.049241854,1033.23713187,857.03439021,482.097728214,27.1815946976,26.1717834474
1424952000000,99.5201287264,30.9754725424,881.554434991,1051.35331768,873.112394742,485.150238093,27.1168760567,26.0710124607
1425038400000,103.864810365,32.1717073975,919.361551812,1095.04952318,907.279202264,509.339785204,30.3403523232,29.1933363229
1425124800000,104.219807699,32.2349603564,913.789164312,1101.16116745,901.780047686,506.252600791,30.49374168,29.3268577271
1425211200000,102.766031869,31.7463386253,892.825832157,1083.85146025,881.092217923,496.894414143,29.9991923594,28.8431341679
1425297600000,103.375358364,32.083801886,899.576138049,1098.92667609,887.753810561,500.651237894,31.6388793435,30.4336786171
1425384000000,106.780278297,32.5827586081,872.236551076,1115.47632887,886.285186873,508.828280052,34.6155003501,33.3132105017
1425470400000,104.587036615,31.9905549294,857.065707414,1098.54541572,871.242706281,496.838694019,35.6098924933,34.2758723161
1425556800000,103.692711381,31.7655360559,846.422987245,1094.59185363,860.423941463,499.563280762,33.5952673427,32.3204452187
1425643200000,105.547084248,31.8710601834,844.56826356,1099.12109573,858.538538199,498.679208136,33.9330172508,32.6429919108
1425729600000,105.169829899,32.0563452961,837.907941691,1125.29772035,851.768045809,494.746590515,34.1888125279,32.8310289562
1425816000000,104.331371114,31.7657991753,828.113764856,1122.46269475,841.811860352,488.963573843,34.4899137669,33.1180379975
1425902400000,106.643377389,32.2993838724,841.680371614,1156.07039609,855.602876705,501.518725336,35.9261247773,34.4922712502
1425988800000,109.40806772,33.0261426862,879.309595543,1188.60387949,883.427595829,521.91972656,39.2811885767,37.7437873484
1426075200000,109.613798563,32.8711091291,924.803042855,1218.77642644,925.535595614,529.567093381,38.9143834554,37.3875906324
1426161600000,109.736811845,32.9028059848,910.77010501,1212.80717444,911.491542031,526.560927615,38.8784589602,37.349897017
1426248000000,109.620497996,32.8011882944,909.559545506,1206.98812852,910.280023621,528.841238108,38.3678430295,36.8659648195
1426334400000,108.489857332,32.5308497322,903.506953773,1209.19304477,904.222637524,525.658550457,36.68513173,35.1988873949
1426420800000,108.923247686,32.7812507716,909.452034552,1226.54636564,910.172427506,529.235527177,37.0047095708,35.4802193936
1426507200000,111.070823635,33.4761987332,942.554630717,1256.97210541,943.30124482,541.699519407,38.6933221492,37.1214200773
1426593600000,110.110155385,33.1331811715,943.491546733,1247.74910435,944.238902984,540.894165374,38.4407738816,36.8985906078
1426680000000,102.227213169,30.6541969426,882.791824008,1149.76615533,883.49109894,498.845582665,32.9948781558,31.6348735644
1426766400000,101.05888712,29.9281104935,910.07043686,1157.64455738,914.38225203,485.290401063,30.3803814302,29.1143077279
1426852800000,101.120793659,29.9527280893,894.910608541,1147.23812781,899.150598085,484.468981071,30.7239747784,29.4496272332
1426939200000,101.616848377,30.1475368262,922.657295616,1189.97295267,927.028745959,513.069340304,30.8676452836,29.6117884868
1427025600000,101.970792728,30.1578810229,943.270488483,1201.13130718,947.739601902,518.238884866,31.1033265774,29.8423983873
1427112000000,104.698983005,30.9685312065,954.178349893,1247.01311291,960.184932505,529.640484755,32.7722304946,31.3965077846
1427198400000,100.257999234,29.5969427508,910.392783906,1201.09945022,916.123735008,507.600347387,29.7365573017,28.4448876332
1427284800000,97.3028141262,28.7861350349,906.585234233,1195.44170891,912.292216691,506.664696237,27.850914754,26.6280089948
1427371200000,96.6845167196,28.4919408533,898.204546566,1179.4852545,903.858772332,496.160539445,28.7346914026,27.4739980982
1427457600000,95.6497704653,28.1552927314,878.795958194,1171.2479054,884.328006289,485.493247701,27.9329121674,26.6649026138
1427544000000,97.4384652508,28.7038208259,888.816098915,1205.99380711,894.411224109,492.878546435,29.1103515757,27.7746267241
1427630400000,95.1617573915,27.8606000649,862.343708281,1176.50988094,867.772188947,477.228378835,27.6071790937,26.3101315231
1427716800000,93.2809859517,27.223274471,830.205400698,1149.56560566,835.431569711,467.017178379,27.1214202765,25.8382574087
1427803200000,92.2776529745,26.925491514,865.368113857,1163.66777195,870.81563325,470.784477626,27.2802785327,25.9917557319
1427889600000,89.953481463,26.2255770839,839.25114644,1136.5497628,844.534258705,454.583825987,26.8293795269,25.5433779371
1427976000000,92.3077551169,26.8634434089,872.867493178,1172.39814368,878.362221399,467.756708821,27.5972627353,26.2712418337
1428062400000,96.5550530006,27.9915721319,925.724357127,1224.20989659,931.551820963,494.410162412,29.1772206994,27.7982466178
1428148800000,96.3715164389,27.6941614886,905.141362665,1212.41794719,910.839255906,490.082601129,28.8326726862,27.4660172571
1428235200000,95.9181958324,27.4868191183,863.362694248,1200.85214114,868.797589462,478.178068521,29.5986550907,28.1995521441
1428321600000,96.4225148108,27.6231261586,886.595718617,1226.64711186,892.176866448,482.472122741,29.9548443966,28.5187682312
1428408000000,97.9252463679,27.4417498965,881.318400886,1248.40233093,886.866327836,480.593571457,29.1922664147,27.7184303307
1428494400000,95.5810519494,26.9780233004,838.180293816,1230.49711101,843.45666503,463.717660818,27.4612955679,25.9890646563
1428580800000,93.6629149671,26.4715519945,928.824815681,1256.38737914,934.671797001,469.181861209,26.8152060736,25.3772701237
1428667200000,90.5382249544,25.5094854138,958.743205991,1268.91091951,971.476421778,473.739340216,26.125588199,24.7183731641
1428753600000,87.8841843395,24.7983931033,802.157374015,1113.28987129,789.110481239,412.730281043,25.1583731019,23.7993246756
1428840000000,87.6970686915,24.7051054393,665.307121257,1036.29984151,654.486064248,356.228450803,25.1611128458,23.8202615207
1428926400000,87.5148914317,24.8080401563,668.324641419,1007.37675106,657.454505186,357.844135498,24.7595340384,23.498193358
1429012800000,82.532750806,23.359257513,618.676646294,950.649551419,608.614022514,330.533843534,22.1680424515,20.996760243
1429099200000,82.3795836007,23.2171471559,610.365017376,975.473466633,600.4375802,326.093277256,22.2295458218,21.0212737138
1429185600000,84.5990043873,23.8113673156,641.348139701,1014.3450945,630.916769646,339.683173099,23.0241432435,21.7722897545
1429272000000,84.3617618261,23.7246605133,639.073873573,1015.322824,628.679493898,338.478632402,22.5217829309,21.2763804447
1429358400000,83.5798371169,23.5204598563,630.11318781,1011.91438124,619.864551489,334.280413397,22.250022332,21.0075453065
1429444800000,84.6802655242,23.8328924001,640.347262426,1019.3015776,629.932171394,339.709677155,23.0332289728,21.7713892319
1429531200000,84.232728187,23.5156105365,638.287306175,994.74510756,627.905719826,338.616852817,22.9247538761,21.7016036426
1429617600000,84.2655976849,23.4666250822,637.470869832,978.516983258,627.102562619,337.088345729,22.8062283407,21.608706485
1429704000000,88.0315227703,24.5215984507,679.673039814,1026.32191752,668.618324666,356.457437018,24.7576307202,23.4832082603
1429790400000,88.4898952475,24.761303403,699.536904727,1028.62113362,688.159108693,360.909489906,24.727293705,23.4706561868
