timestamp,bitcoin,"market_cap-weighted (max_weight=0.1, min_volume=1000000)","market_cap-weighted (max_weight=0.1, min_volume=100000000)","volume-weighted (max_weight=0.1, min_volume=10000000)","volume-weighted (max_weight=0.1, min_volume=100000000)"
1397736000000,343.832206528,30.1314200658,100,28.4287115534,100
1397822400000,337.06617605,28.9959219609,100,27.4004237877,100
1397908800000,346.745783793,30.2786234703,100,28.7390121953,100
1397995200000,352.319757031,30.8439284183,100,29.6118041588,100
1398081600000,349.225257117,30.1743850162,100,29.0166510713,100
1398168000000,346.392129467,29.4097590677,100,28.4460356866,100
1398254400000,343.261537196,28.5959279773,100,27.9422244379,100
1398340800000,341.887100034,28.6832758041,100,27.7180109982,100
1398427200000,312.151444136,23.9679575787,100,22.6737710636,100
1398513600000,316.048270098,24.2284772121,100,23.2363747773,100
1398600000000,318.204334113,24.461650007,100,23.5523328303,100
1398686400000,303.135086666,22.4073985809,100,21.2670405646,100
1398772800000,314.348032077,23.7727042008,100,22.8119727225,100
1398859200000,311.206726766,24.1106302747,100,22.3537556125,100
1398945600000,315.609614649,24.5352306137,100,22.9818355903,100
1399032000000,311.458574283,23.7151246542,100,22.3732898377,100
1399118400000,309.266958351,23.4353243075,100,22.0573121012,100
1399204800000,302.378799765,22.6761544057,100,21.0636605618,100
1399291200000,302.954925876,22.6835344524,100,21.1438499053,100
1399377600000,301.148712155,22.7496433513,100,20.890976569,100
1399464000000,306.26499577,23.2371150653,100,21.5948572194,100
1399550400000,309.851146708,23.6267155181,100,22.0976409429,100
1399636800000,310.585246766,23.7293228552,100,22.2022246665,100
1399723200000,315.478285849,24.2127873032,100,22.8963303563,100
1399809600000,312.825964982,23.7696487084,100,22.509710177,100
1399896000000,306.95767456,23.112972591,100,21.6571709634,100
1399982400000,305.756628033,23.0381287983,100,21.4873606412,100
1400068800000,310.244660094,23.4683131271,100,22.1135779672,100
1400155200000,314.367472517,23.8997484998,100,22.6974376347,100
1400241600000,314.557265446,23.7982339712,100,22.7248355922,100
1400328000000,315.476143438,23.8382866033,100,22.857408664,100
1400414400000,313.262416181,23.5765029724,100,22.5354924914,100
