"market_cap-weighted (max_weight=0.2, min_volume=0)","market_cap-weighted (max_weight=0.2, min_volume=10000)","market_cap-weighted (max_weight=1, min_volume=0)","market_cap-weighted (max_weight=1, min_volume=10000)",timestamp,"volume-weighted (max_weight=0.2, min_volume=0)","volume-weighted (max_weight=0.2, min_volume=10000)","volume-weighted (max_weight=1, min_volume=0)","volume-weighted (max_weight=1, min_volume=10000)"
179.146656826,65.6929145455,58.7897062582,38.2019877818,1407499200000,967.322684116,1061.05733977,163.014337781,165.796581325
178.005328241,65.4331662086,58.2231464914,37.8363832229,1407585600000,1020.47982397,1125.58109875,164.023172979,166.881191168
176.268091711,64.4986478106,59.1408722257,38.4322811193,1407672000000,992.241192477,1089.56009117,163.926984206,166.64711233
171.170355575,62.6573634144,57.9844638623,37.6830216211,1407758400000,1002.28940222,1099.66229485,162.282006538,164.84965057
155.366467928,56.9436261051,54.0026810929,35.0976902815,1407844800000,907.124335772,995.532916579,146.081682797,148.378542808
147.016449447,53.7433264495,50.3709402281,32.7281583146,1407931200000,836.925187347,917.322526172,135.488628807,137.595994155
143.425919329,52.5960802094,43.9514213683,28.5446843195,1408017600000,802.94013764,881.831550136,120.664405061,122.52748674
140.112480239,51.2849922277,42.7601813942,27.7676106496,1408104000000,780.3881433,855.509710785,117.309352428,119.091437136
137.424224591,50.2647966993,41.3491626745,26.8476031348,1408190400000,759.11139108,834.252429626,113.486049063,115.234843301
134.218801475,49.1891436187,40.8883305643,26.5528341965,1408276800000,743.958007085,819.569397112,112.132562773,113.89230574
116.133871875,42.615249298,34.589049053,22.4541498137,1408363200000,580.987957799,636.406060055,92.6814827181,94.1168411209
123.22889808,45.1554369242,37.006706468,24.0246024243,1408449600000,650.013666242,713.904699928,99.6069624214,101.147987918
135.613316076,50.2190775682,37.9184591417,24.6188794642,1408536000000,763.506811275,841.99364197,105.729417134,107.357439528
150.470591065,55.6176701025,43.4793889859,28.2388451255,1408622400000,861.017110023,949.608417129,121.82930591,123.717238442
155.429967094,58.1860228131,41.9314675728,27.228924135,1408708800000,930.632645733,1025.78139919,120.044354665,121.908069136
151.412959236,56.4839494127,41.6401913799,27.0374874555,1408795200000,878.156928348,965.662890476,118.096457925,119.926143735
155.061173943,58.0796323718,41.0304687891,26.6430785958,1408881600000,912.921005453,1005.40668073,119.607002184,121.477777678
159.181782029,59.8712422662,41.183296825,26.7394043538,1408968000000,957.700377439,1054.41006468,120.911035782,122.784220784
169.737571652,64.1921491798,42.6420497504,27.6855152746,1409054400000,1098.15320928,1211.52375403,131.495906169,133.557750798
167.177961706,62.8854424503,43.5392151138,28.271278509,1409140800000,1034.95661881,1139.1157562,131.3744915,133.432034993
160.821031593,60.3755411852,42.1688759055,27.3781849375,1409227200000,994.762371814,1094.67115894,126.173627491,128.128785355
154.621224998,57.5736831477,41.721329065,27.0906256697,1409313600000,943.356450777,1039.96942239,122.594993711,124.476604284
158.798598508,59.4372924494,41.5871010882,27.0012335689,1409400000000,992.758681463,1094.93354951,124.145152553,126.043743425
155.114463298,58.1918395252,39.4934746416,25.6383767327,1409486400000,979.169022081,1081.64591279,118.444969491,120.245396605
151.836893525,56.9300833073,37.9551718261,24.6375850578,1409572800000,953.74040559,1052.40583612,113.92604114,115.636974653
146.827925139,54.975711391,37.2438578802,24.172773455,1409659200000,922.661079423,1016.89427587,111.387070008,113.05040306
150.080226893,56.3237077724,37.4532901394,24.3098689911,1409745600000,959.958888104,1060.99845518,112.772061641,114.481460231
155.213006301,58.3860841825,37.9180915954,24.6106049955,1409832000000,1063.38577452,1181.45399377,116.9600206,118.752188771
158.689740517,59.7502698169,39.0409263767,25.3401740763,1409918400000,1096.31150232,1217.72179534,120.311817645,122.14094123
160.737766413,60.729098437,38.6779896142,25.1029414295,1410004800000,1166.74175018,1299.15418561,121.805034564,123.689711262
162.109929422,61.2381860874,38.9701652456,25.2926300676,1410091200000,1183.33459396,1315.80703715,123.329796588,125.146373937
156.573751753,59.1466242256,36.2464601201,23.5179394583,1410177600000,1138.52261937,1263.58418857,115.452427752,117.085615283
160.290029129,60.7320910592,36.5206945278,23.6948019558,1410264000000,1179.13655657,1308.22804246,117.296449138,118.952682985
165.295670228,62.6234554269,38.1582591607,24.7593291544,1410350400000,1209.09589458,1340.81750558,122.198948307,123.934386439
165.795914231,62.9273057837,37.534243532,24.3540888008,1410436800000,1225.19144834,1359.58534115,121.215356952,122.925217856
165.712316302,62.9342653326,37.2429497095,24.1625393333,1410523200000,1221.75121152,1355.38870904,120.352717577,122.033717372
168.964472114,64.0193759029,37.7743358882,24.5007395527,1410609600000,1286.94848425,1431.0117129,123.4878559,125.227236881
168.805491724,64.0241974786,37.473350567,24.3055646162,1410696000000,1341.37025644,1491.37565099,126.387118072,128.200110489
170.84796424,64.7814909327,37.3065944203,24.1952672071,1410782400000,1396.13925061,1554.1953533,130.623934058,132.538345269
170.509153766,64.7896235893,37.0510018434,24.0293684286,1410868800000,1381.78730563,1539.85230525,129.313414317,131.222310231
170.871797965,64.9170383693,35.5994923799,23.0855167843,1410955200000,1382.33670508,1542.08282593,125.915157774,127.783292604
171.525766692,65.6391168256,33.4069080014,21.6574356616,1411041600000,1550.25099687,1730.38939231,129.235736517,131.177415293
146.336949954,55.8377615433,25.3952987987,16.447856471,1411128000000,1255.9290299,1399.47333368,99.2427186966,100.678823486
155.530106061,59.444598542,28.448530732,18.4340003988,1411214400000,1349.86250826,1504.72642262,110.881539569,112.513653222
145.789970178,55.7622889811,25.3739294478,16.432009366,1411300800000,1300.04934143,1447.25068015,100.439805022,101.87410236
148.408024779,56.7462019815,26.1673910706,16.9467858059,1411387200000,1327.5815368,1478.45811979,103.501512525,104.995312678
147.028201661,56.312272636,25.4973062009,16.5123718115,1411473600000,1310.32703942,1459.5698056,100.906546451,102.350961145
154.527994978,59.0158477035,28.7829418028,18.644511535,1411560000000,1332.12763386,1481.92789208,112.532553466,114.155994913
151.303519748,57.829587836,26.858904337,17.3936670963,1411646400000,1316.40252259,1464.97254609,105.86956685,107.38230039
149.529817518,57.331707206,25.6192616597,16.5885461953,1411732800000,1347.32463153,1500.23700156,104.311042475,105.804021623
152.10572884,58.3154003489,26.2019981494,16.9662683745,1411819200000,1366.1981747,1521.28478724,105.973584446,107.483916203
148.920774918,57.0710899772,25.0830964707,16.2395813656,1411905600000,1325.2557286,1472.50621215,101.43075552,102.805299805
141.854935513,54.4414512704,22.7316201246,14.7137706296,1411992000000,1260.49612256,1401.95672148,92.4631911918,93.7057041407
143.523152452,55.1514514081,23.1566805506,14.9912232211,1412078400000,1281.30593599,1425.68583669,94.238317245,95.5124052028
145.390781248,55.789757208,23.4019986191,15.148432266,1412164800000,1306.49450748,1453.66150557,95.3453472806,96.6283589951
143.641718585,54.8723704391,23.2731969102,15.063034169,1412251200000,1254.081575,1394.20291503,93.7590831534,95.0096926127
141.437480099,53.8085536467,22.4282634221,14.508881554,1412337600000,1230.74650292,1365.77632374,90.4244491469,91.5917692312
131.861740125,50.275032931,19.3543050602,12.5134352195,1412424000000,1131.69544867,1257.30969652,77.9159374493,78.896739387
118.291094816,45.1074465304,15.4895183658,10.0021616785,1412510400000,1019.7677896,1135.87144731,62.835452112,63.6078893004
124.485500555,47.5170021223,16.9261533424,10.93296592,1412596800000,1075.30823408,1197.97719649,68.6952154934,69.5436583597
123.605813257,47.3044813173,16.5962236609,10.7206018369,1412683200000,1089.4182742,1214.69790845,67.4877792624,68.320409732
128.36440557,49.1251334721,17.8904080959,11.5602271108,1412769600000,1147.61089286,1278.81353552,72.6409658006,73.5389177188
136.757759159,52.2779862806,20.774367006,13.4329981911,1412856000000,1220.8611686,1359.42243251,83.9046028171,84.9621859111
133.623725444,50.9706766836,20.1565141762,13.0298031432,1412942400000,1185.08360097,1317.86680263,81.2579836227,82.2749570845
136.992914253,48.8700130769,19.5733608351,12.5623345086,1413028800000,1148.85164876,1270.73245093,78.3370745172,79.2568304198
137.837248167,49.1610927338,19.615393181,12.5872534798,1413115200000,1157.38881547,1278.70902257,78.6261148899,79.5276145068
144.677252166,51.5932778481,21.8852566017,14.0537776075,1413201600000,1222.60489074,1351.23382202,87.0338310211,88.0717066542
153.765035977,54.8298454551,24.3965724187,15.6713139072,1413288000000,1344.35880497,1488.75274327,97.1231963353,98.3034676907
148.624467795,52.9228609814,23.356334255,15.0008522891,1413374400000,1284.71065144,1418.4768617,92.9044602023,94.0033345906
145.507814784,51.8632066808,22.2787394835,14.307158622,1413460800000,1250.71970747,1382.56338807,89.0737801629,90.1299129916
142.626730305,50.9990761197,21.1780705268,13.6004881543,1413547200000,1241.41643943,1374.97501108,85.3373790842,86.3405705654
145.681653617,52.1744953022,22.0546383713,14.1675022647,1413633600000,1284.44163815,1426.11117146,88.6705713834,89.7676374497
145.350562152,51.9402654371,22.3331242196,14.3454515555,1413720000000,1278.77210137,1414.532165,89.3331578128,90.3941469463
142.126363754,50.7069498886,21.7458561318,13.9676749153,1413806400000,1226.53272032,1355.44104753,86.6284700337,87.6575847836
144.837427853,51.7361759245,22.4042574098,14.3942958107,1413892800000,1062.60055776,1158.47271805,85.5547684772,86.5598507634
145.714366427,52.2000693973,22.1762774462,14.248369045,1413979200000,1086.30042864,1189.51167264,85.0840248355,86.1189757033
139.801312199,50.0281556588,20.6023297713,13.234261688,1414065600000,1041.80034161,1138.56201134,79.5526079543,80.485064736
136.267689221,48.7424951406,19.1954883897,12.3257592405,1414152000000,1017.17630857,1111.50109986,74.7466023877,75.6038037819
131.308430586,47.0380469673,18.0587888008,11.5923523714,1414238400000,983.75860546,1075.46192489,70.7028003744,71.498736325
131.856264825,47.1643629641,18.879133355,12.1221953176,1414324800000,988.349792183,1075.1825361,73.6745784529,74.5119906072
133.571282415,47.8037394073,18.8542291252,12.1067249877,1414411200000,993.998003597,1078.95901413,73.8936020377,74.712854919
134.741683061,48.0862930307,19.2532577344,12.3628049065,1414497600000,998.927170027,1082.78147843,75.1091044242,75.9378901045
129.88803382,46.4106405678,18.1627858235,11.6618305068,1414584000000,977.413367561,1060.33059032,71.4834542499,72.2458948619
124.638660929,44.4404198626,16.9713331986,10.8949715019,1414670400000,924.957585502,1002.12922737,67.1463482758,67.8522685901
125.016311026,44.482086167,17.2732594373,11.0890593347,1414756800000,921.069938963,996.874832936,68.2096713229,68.9283110432
118.83475511,41.931935514,16.2960304998,10.4571047026,1414843200000,866.483902024,933.848955105,64.3791295957,65.0265320438
117.371512428,41.4977237025,15.5052181859,9.94725834579,1414929600000,852.839767632,922.420827701,60.7016707052,61.309446443
120.555465686,42.6940978155,16.1354719375,10.3538338731,1415016000000,876.836394997,948.995002768,62.9206105765,63.5606693144
119.627627201,42.2594278671,15.9119130156,10.2085530226,1415102400000,866.208836936,936.825056787,62.0888422281,62.7152480889
125.157606067,44.3793423184,16.9583503317,10.8825774019,1415188800000,912.260461931,988.053671314,65.9280823343,66.6044118561
126.565156671,44.8014640986,17.3935074279,11.1621282398,1415275200000,927.178736058,1004.39417266,67.4596978451,68.1580572557
126.695466049,44.9684000237,17.4447830581,11.1969040491,1415361600000,942.705211407,1023.74925114,67.6904083319,68.394419656
128.264623049,45.624890048,17.5289614405,11.2490015615,1415448000000,952.122259715,1035.27302598,67.9480605687,68.6558442661
130.503579986,46.5549140342,18.1181833463,11.6309274253,1415534400000,992.548510723,1079.90408879,70.3833605593,71.1072043348
135.950592829,48.3087468187,19.96182544,12.8181810147,1415620800000,1031.26975682,1120.83865538,77.1987693281,78.0129027018
135.462650402,48.0965886482,19.8753508369,12.7621678915,1415707200000,1020.29947027,1106.84379881,76.9336335564,77.7371763202
140.595035322,49.8895208823,21.9009128719,14.070837437,1415793600000,1055.103563,1145.81581921,84.1723058229,85.087064162
153.313777718,54.4939787103,26.0889712616,16.7732601377,1415880000000,1162.39666402,1263.21934996,99.1101882473,100.226650583
142.381348149,50.6364912755,21.7870958726,13.9977557025,1415966400000,1075.47585561,1170.50923619,84.409131201,85.3390936971
141.826977618,50.3837311419,21.5870648093,13.868456054,1416052800000,1075.37609382,1168.99285837,83.7916997648,84.6993088341
140.85918254,50.065298231,21.1647443452,13.5953120216,1416139200000,1064.24250904,1157.47636918,82.1951093051,83.0798823708
147.002301256,52.0372454458,23.1252415258,14.8600896473,1416225600000,1099.08814389,1193.45153597,88.8655506176,89.8545765533
135.43105447,47.8738449255,19.5946095658,12.5812598413,1416312000000,1017.83931949,1106.94377677,75.8164197787,76.6389176502
137.163553592,48.3061371247,19.9607523439,12.8154689776,1416398400000,1029.34762506,1117.74498704,77.1528488913,77.9829406285
132.767355712,46.8113507456,18.0291621186,11.5698510377,1416484800000,999.407549769,1085.53315521,70.0301845096,70.7565043888
134.716742793,47.9288437407,17.4465035223,11.1952064199,1416571200000,1011.5502589,1102.16768884,67.7859521153,68.4823438594
143.150226652,50.9591525828,18.4474758706,11.8397617778,1416657600000,1062.99007719,1159.60591647,71.3120666005,72.0722105724
145.541351376,51.7156760539,18.0122758432,11.5586971769,1416744000000,1086.58495539,1185.94814468,70.3171871158,71.0688426895
150.416302886,53.4744133595,19.312214868,12.3955054627,1416830400000,1130.78674978,1233.27076435,75.3352775928,76.1485763839
159.959628695,56.7596899634,21.3394778611,13.700235129,1416916800000,1194.00676667,1300.30709307,82.6533318532,83.5574178321
154.294791763,54.7317678005,19.207102068,12.3235179706,1417003200000,1155.34211011,1259.25496833,75.3158009652,76.113129232
163.716280492,58.0922132296,19.7587876261,12.6794404135,1417089600000,1247.51073013,1362.64174771,80.3770647469,81.2784545146
163.969616711,58.1656769254,18.9565521848,12.1619020591,1417176000000,1248.46984541,1361.97779223,79.0265273176,79.8881324465
174.668400563,62.0123504464,20.9662501668,13.4541811638,1417262400000,1348.24533771,1473.96119925,87.083975778,88.0575920608
169.11067571,59.3461919361,20.2892534522,13.0055890411,1417348800000,1294.6059142,1411.4853061,84.3047999207,85.2039860374
164.180937063,57.8323539868,20.0912922003,12.8805080543,1417435200000,1273.10382973,1392.63073136,81.4943023852,82.3485498386
171.582273151,60.5155931431,20.5236299112,13.1594816769,1417521600000,1319.63153757,1442.46976554,84.7985972479,85.709105828
168.94173579,59.5899550994,19.9072362902,12.7629902858,1417608000000,1299.82583577,1419.10957343,82.5352819143,83.3936836185
168.663230443,59.5636143691,19.3662077997,12.4148867347,1417694400000,1288.4246438,1407.273487,80.5259186175,81.3593977915
170.230940367,60.0579229508,19.7253149219,12.6460641569,1417780800000,1308.46654966,1427.49456421,81.9561804311,82.7960832563
172.881368247,60.9964659612,19.9719022147,12.8032304644,1417867200000,1332.00200979,1451.40449422,82.9380537738,83.7598372127
177.454165036,62.6668457356,20.1331507648,12.9058852383,1417953600000,1358.5028559,1479.51308011,84.2639888657,85.0973668794
170.138668764,59.9998296567,19.1536858052,12.2752987998,1418040000000,1309.08846077,1421.22553792,80.2981818097,81.0342341579
164.362856362,57.7910398719,17.7708434367,11.3861581263,1418126400000,1275.37408392,1384.12836119,74.4665318246,75.1355731264
165.287844931,58.1191195621,17.7984122018,11.4050827656,1418212800000,1277.86376781,1384.99480612,74.292092583,74.9575990298
170.414600158,59.4090638943,18.4720129367,11.8298655337,1418299200000,1307.99186523,1412.03403884,76.9528347553,77.6249044733
170.163390071,59.5522091245,17.8755265982,11.4439249441,1418385600000,1304.72367657,1413.21060579,74.6280370103,75.2839188032
170.168436961,59.2934041851,17.7179938298,11.3392696951,1418472000000,1316.25713219,1429.96324837,74.0722651718,74.7324667416
171.102469494,59.72430747,17.849979382,11.4262862427,1418558400000,1323.69470676,1436.78860317,74.6143693869,75.2764011904
169.59549163,59.1074268927,17.7876882049,11.3892924742,1418644800000,1301.98796127,1408.66729197,74.1533118617,74.8079295744
164.090320797,57.164207534,16.7397695494,10.7179474771,1418731200000,1252.78279821,1357.04582792,69.4965250752,70.1146477865
163.401865941,56.9910980083,15.8630785964,10.1572920369,1418817600000,1305.50553652,1418.34359078,67.4467632128,68.0507372519
162.589702605,56.5950318852,15.7986171429,10.1162099945,1418904000000,1334.38430998,1450.44621955,66.4902901537,67.0809674706
158.218902667,55.0343290835,15.3593997413,9.832268117,1418990400000,1373.06509482,1494.81458636,65.996494351,66.5789862332
168.12300388,58.569287973,16.6748428154,10.6755529038,1419076800000,1450.57468112,1579.66629927,71.4660860409,72.0960614381
170.666454096,59.6006332343,16.479652051,10.5515664681,1419163200000,1446.22954502,1574.20839642,70.2238316148,70.8370807078
186.629653787,65.4946916695,17.1242562389,10.9662419239,1419249600000,1527.41612295,1667.78307678,72.7796727565,73.4376083516
189.035051622,66.4982871668,17.2844403523,11.0718765072,1419336000000,1538.73367436,1681.96118287,73.538326427,74.2244163092
180.754059981,63.3622145914,17.0622486896,10.9275750932,1419422400000,1489.6247125,1624.46882366,72.4660699722,73.1107303556
174.741260103,61.1747698246,16.0713486711,10.2895050443,1419508800000,1442.32402836,1572.99641703,67.9731686716,68.5574930011
178.406377136,62.4647479069,16.5336258146,10.5871783563,1419595200000,1480.38495627,1612.65888431,69.9088895062,70.4968778819
177.216903647,62.1255624673,16.23440894,10.3952551873,1419681600000,1473.97598716,1606.16406511,68.7679548846,69.3411486126
178.783729638,62.6771140517,15.5865975543,9.97911806585,1419768000000,1458.00726675,1590.6987828,66.3072939942,66.8633744003
186.713221307,65.4656400335,15.8524270982,10.1485230075,1419854400000,1499.32755245,1636.59617459,67.4490721219,68.0125169325
179.822853696,63.0583025668,15.4668438048,9.90163609495,1419940800000,1466.33593135,1599.91153621,65.851917497,66.3917382603
179.965954643,63.1878892069,15.5808116873,9.97620270877,1420027200000,1470.88518909,1605.01946483,66.2705605871,66.8130489541
173.093711053,60.0178640165,15.795704133,10.1127851533,1420113600000,1394.92406451,1517.77610379,66.4539226987,66.984922217
167.42689283,57.6916849815,15.6410684695,10.0118897531,1420200000000,1343.65836659,1459.03802999,65.0988894359,65.5918958875
150.998401356,51.0388788489,14.6525790745,9.37329260548,1420286400000,1195.26070372,1294.49341188,59.5044598374,59.9183609816
134.821347024,45.5639496361,12.5383682438,8.01682900477,1420372800000,1082.24277829,1173.3735894,51.2641620453,51.6124944214
133.16864537,45.3771796861,11.7066387771,7.48275722781,1420459200000,1065.12450508,1156.14211824,48.1234508537,48.4459056342
134.489551567,45.7766051458,11.9622518371,7.64725627788,1420545600000,1080.41201072,1172.4090889,48.8323757635,49.1622826194
137.395056979,46.4524908978,12.7158827345,8.12970418403,1420632000000,1101.00094219,1192.25774333,51.9109456252,52.2603901391
138.820807402,46.8014176683,12.8658859458,8.22371631869,1420718400000,1105.70744779,1196.91560291,52.2659199268,52.6103055293
136.442309084,45.9784541017,12.5353405446,8.01109289227,1420804800000,1095.07608308,1185.80166505,51.0683100429,51.402773634
131.634009542,44.2291928499,12.1495135631,7.76353508599,1420891200000,1052.02168523,1139.19991486,49.2160095711,49.53556493
127.425486717,42.8410796681,11.8509848194,7.57349561202,1420977600000,1020.09272574,1102.40530779,48.3545507815,48.6641717659
125.812742232,42.3781184166,11.3218269896,7.23399727093,1421064000000,1011.653517,1096.22828893,46.1329591772,46.4278147347
106.855549095,36.0555768061,8.18142253656,5.21929175512,1421150400000,867.663474139,942.08327541,33.1583104171,33.3534899747
87.4454206616,29.5006374635,5.7198676484,3.643561083,1421236800000,730.373922027,793.143219291,22.625812838,22.7497970988
97.4178465657,32.8282274285,6.62681353146,4.22227283807,1421323200000,799.422115498,867.177027495,26.343938251,26.4879056576
100.562939624,33.9987716962,6.82668957014,4.3513380263,1421409600000,825.492125306,894.001580099,27.0446142581,27.1883372048
93.0742289817,31.308970663,5.93200924896,3.77610891319,1421496000000,766.023735464,828.23065953,23.3151517432,23.4248111832
95.8438192707,32.1479909277,6.56215213647,4.17916351764,1421582400000,784.821576586,844.352552711,26.0181830777,26.1425688498
94.957333517,31.7627135571,6.50663825098,4.14325023193,1421668800000,772.306940589,828.434582931,25.7181263315,25.8354620963
93.464135826,31.0321895729,6.42776702066,4.09098977668,1421755200000,759.838663102,812.11967359,25.3463394107,25.4538680829
95.5055920208,31.7814511966,6.61137286859,4.209272422,1421841600000,779.538484937,833.51171205,26.0817764919,26.1937867406
101.467801408,33.7127692365,7.58716708688,4.83544368474,1421928000000,834.985198426,891.35095505,30.2962783932,30.4341421966
100.623699991,33.374169067,7.30009657866,4.64949777984,1422014400000,821.889333811,877.625239448,29.0458151108,29.1728737372
103.477325022,34.3632179218,7.76122329346,4.94617003259,1422100800000,847.394210925,903.486118637,31.0962246275,31.239517871
110.951947862,37.1253823897,8.30807456718,5.29658623302,1422187200000,924.57121265,985.182578686,35.0176135334,35.1865043198
128.703570224,43.0409950718,11.1517580641,7.11780243604,1422273600000,1053.60733821,1121.33963503,47.4098638393,47.6563911515
106.476869581,35.4688578482,7.92692266053,5.04319741842,1422360000000,888.254701951,945.758083981,33.0830991528,33.2297951754
109.684407154,36.656497041,8.20787997247,5.22326521883,1422446400000,910.366814908,968.422550724,34.4415602021,34.5968045568
94.5577842559,31.7080549442,6.14908566107,3.90429016383,1422532800000,810.31347173,861.180890843,25.5296115052,25.621840066
97.2818296898,32.6098514739,6.50865942899,4.13430111852,1422619200000,835.92941156,888.827672084,27.1300242129,27.2305847847
96.3504448021,32.3021649757,6.33627398398,4.02327756523,1422705600000,838.168896338,891.140370308,26.41096128,26.5011461092
88.9904454341,29.6812683287,5.62357908678,3.56710757219,1422792000000,785.087326338,835.862285128,23.2519705615,23.3228959488
91.7109005984,30.46120001,6.07494747713,3.85577526941,1422878400000,783.516744117,829.084601257,25.1999344669,25.2804425755
94.9844523849,31.4359656867,6.80635260996,4.3220402257,1422964800000,829.740566678,878.272147425,28.5321309688,28.6293392625
89.7223960886,29.71643104,6.07353469735,3.85396260064,1423051200000,784.855367433,829.945492915,25.2430918467,25.3169338719
89.1193746524,29.5554671242,5.99910786519,3.80735398036,1423137600000,776.904127658,819.888936522,24.8338484774,24.9053400221
89.4527605775,29.8273415596,5.69051059949,3.61042769606,1423224000000,792.718261523,840.489166138,23.4694007219,23.5325472457
97.90992789,30.43160137,6.22137869383,3.92410223635,1423310400000,834.873812124,887.26298288,25.7644013402,25.8380128344
96.4802380652,30.2906633782,6.14684779551,3.88070096573,1423396800000,844.214165604,899.50534039,25.5178455702,25.5914965769
93.229875051,29.2149990481,5.75874278675,3.63276105446,1423483200000,815.463232274,869.08919,23.8408241331,23.9023440954
91.4338640709,28.5888031827,5.59301317955,3.5266536154,1423569600000,830.51391046,884.893156617,23.4483343652,23.5078770699
94.11926362,29.5951320471,5.75254985368,3.62816004166,1423656000000,886.469272145,948.933698142,24.3464974019,24.4089737163
93.8686981935,29.4348970029,5.71238080575,3.60211262797,1423742400000,891.862282346,953.944380649,24.156886897,24.2078028727
99.3919287376,31.061717243,6.41751062928,4.0501067891,1423828800000,939.123116401,999.128666995,27.2980253958,27.3611671856
103.631992842,32.1764617392,6.95521988953,4.39053635192,1423915200000,1005.19019708,1072.7797365,29.7851484113,29.8598486355
104.102413754,32.1590771041,7.28930739995,4.60325525927,1424001600000,1008.54598377,1072.75058642,31.493730053,31.5756184059
96.9570256077,30.1872945111,6.19182060319,3.90511280035,1424088000000,934.780634738,997.52825878,26.3533924106,26.4132734148
98.4354955891,30.5363895033,6.45569441943,4.07353355915,1424174400000,952.359526032,1011.08855951,27.5487111319,27.6121224406
99.3679595526,30.8187356177,6.59955390049,4.16530361434,1424260800000,978.284463326,1045.18294987,28.2397036812,28.3087918626
97.7134605743,30.3175141674,6.39659987706,4.0361714529,1424347200000,973.187611319,1036.57371682,27.3459181299,27.4008031981
98.6847504911,30.5276868568,6.62295214563,4.18026660973,1424433600000,1027.94194725,1112.39620897,28.4971389127,28.5600389807
98.2088949081,30.3061650327,6.66589231837,4.20790030583,1424520000000,1033.80341621,1115.82306112,28.7687158028,28.8268511499
97.7847533341,30.4597997347,6.6677933329,4.21190712938,1424606400000,1033.86923244,1115.73250218,28.7899839033,28.8484158993
94.4436016047,29.2093103706,6.1181584117,3.85966495301,1424692800000,992.493458435,1073.5745619,26.2617816188,26.3077743271
98.0992819378,30.3428589616,6.34896113194,4.00416851409,1424779200000,1029.25491911,1115.43217649,27.2637102946,27.3121753789
98.1859085932,30.2985584377,6.32938361531,3.99069345764,1424865600000,1033.23713187,1116.9955657,27.1815946976,27.2168137658
99.5201287264,30.9754725424,6.30314964964,3.97420429512,1424952000000,1051.35331768,1141.50054992,27.1168760567,27.1515436003
103.864810365,32.1717073975,7.00549576738,4.42034310674,1425038400000,1095.04952318,1187.13437744,30.3403523232,30.3870451858
104.219807699,32.2349603564,7.02825991052,4.43362367269,1425124800000,1101.16116745,1193.20477659,30.49374168,30.5368627803
102.766031869,31.7463386253,6.90919651312,4.35770119823,1425211200000,1083.85146025,1173.78973591,29.9991923594,30.0398433255
103.375358364,32.083801886,7.24485735049,4.5733744548,1425297600000,1098.92667609,1189.79083693,31.6388793435,31.6861102181
106.780278297,32.5827586081,7.89356173474,4.98042075088,1425384000000,1115.47632887,1202.7671603,34.6155003501,34.6723703693
104.587036615,31.9905549294,8.11504504583,5.12354123729,1425470400000,1098.54541572,1186.90257539,35.6098924933,35.6743922489
103.692711381,31.7655360559,7.6800038656,4.84852906534,1425556800000,1094.59185363,1183.78425225,33.5952673427,33.6536589827
105.547084248,31.8710601834,7.76642872543,4.89682348936,1425643200000,1099.12109573,1188.3506675,33.9330172508,33.9914571944
105.169829899,32.0563452961,7.79714984155,4.91894740754,1425729600000,1125.29772035,1220.03332818,34.1888125279,34.2395301841
104.331371114,31.7657991753,7.85337193252,4.95463917327,1425816000000,1122.46269475,1219.38917608,34.4899137669,34.5442003239
106.643377389,32.2993838724,8.18239739603,5.16178017728,1425902400000,1156.07039609,1248.15041501,35.9261247773,35.9732329047
109.40806772,33.0261426862,8.89995721395,5.61781787783,1425988800000,1188.60387949,1283.96208747,39.2811885767,39.3393726521
109.613798563,32.8711091291,8.80981471556,5.55677350719,1426075200000,1218.77642644,1323.05407079,38.9143834554,38.9710304468
109.736811845,32.9028059848,8.81015734973,5.55678255271,1426161600000,1212.80717444,1315.71977301,38.8784589602,38.9354885769
109.620497996,32.8011882944,8.70704673829,5.49115030662,1426248000000,1206.98812852,1305.27028599,38.3678430295,38.4210536874
108.489857332,32.5308497322,8.35146911834,5.26597930596,1426334400000,1209.19304477,1312.53996859,36.68513173,36.7336420455
108.923247686,32.7812507716,8.41706072035,5.3090030821,1426420800000,1226.54636564,1336.41163371,37.0047095708,37.0571063192
111.070823635,33.4761987332,8.78992632916,5.54617169166,1426507200000,1256.97210541,1370.58788508,38.6933221492,38.7529467086
110.110155385,33.1331811715,8.72866315148,5.50748971558,1426593600000,1247.74910435,1359.42172382,38.4407738816,38.4994154922
102.227213169,30.6541969426,7.54774610122,4.75587627296,1426680000000,1149.76615533,1256.35859742,32.9948781558,33.0365817166
101.05888712,29.9281104935,6.9838997411,4.39214151264,1426766400000,1157.64455738,1271.718363,30.3803814302,30.4154100032
101.120793659,29.9527280893,7.06117752821,4.44167845627,1426852800000,1147.23812781,1259.80292743,30.7239747784,30.7642163286
101.616848377,30.1475368262,7.03878255826,4.42720614667,1426939200000,1189.97295267,1305.11534626,30.8676452836,30.9116758886
101.970792728,30.1578810229,7.07743986864,4.45029840945,1427025600000,1201.13130718,1315.42947545,31.1033265774,31.1415899249
104.698983005,30.9685312065,7.43566294427,4.67703451619,1427112000000,1247.01311291,1368.24603448,32.7722304946,32.8178756917
100.257999234,29.5969427508,6.77540829952,4.25876428128,1427198400000,1201.09945022,1321.74391201,29.7365573017,29.7743583852
97.3028141262,28.7861350349,6.31219143023,3.96576428494,1427284800000,1195.44170891,1314.99365921,27.850914754,27.8838713308
96.6845167196,28.4919408533,6.50936899929,4.08984177087,1427371200000,1179.4852545,1296.00292229,28.7346914026,28.7691030592
