,0x,1337coin,1credit,2give,300-token,42-coin,808coin,8bit,9coin,abncoin,aces,acoin,adcoin,adelphoi,adshares,adtoken,advanced-internet-blocks,adx-net,adzcoin,aeon,aeternity,agoras-tokens,agrello-delta,agrolifecoin,aidos-kuneen,allion,allsafe,alpacoin,alphabitcoinfund,altcoin-alt,ambercoin,amis,ammo-rewards,amsterdamcoin,anarchistsprime,animecoin,anoncoin,antibitcoin,antilitecoin,antimatter,applebyte,applecoin-apw,apx,aquariuscoin,aragon,arbit,arcade-token,arcticcoin,ardor,argentum,argus,aricoin,ark,artex-coin,asch,aseancoin,asiacoin,asiadigicoin,asiccoin,asset-backed-coin,atbcoin,atc-coin,atmcoin,atmos,atomic-coin,audiocoin,augur,aureus,auroracoin,aurumcoin,avatarcoin,aventus,avoncoin,axfunds,axiom,b3coin,bagcoin,bancor,bankcoin,basic-attention-token,bata,batcoin,bbqcoin,bcap,beatcoin,beavercoin,belacoin,benjirolls,berncash,bestchain,betacoin,biblepay,bigup,billarycoin,billionaire-token,binance-coin,biobar,bios-crypto,bipcoin,birds,bit20,bitalphacoin,bitasean,bitbar,bitbay,bitbean,bitbtc,bitcedi,bitcentavo,bitcloud,bitcny,bitcoal,bitcoin-21,bitcoin-cash,bitcoin-planet,bitcoin-plus,bitcoin-scrypt,bitcoin-unlimited,bitcoin,bitcoindark,bitcoinfast,bitcointx,bitconnect,bitcore,bitcrystals,bitcurrency,bitdeal,bitdice,biteur,bitfid,bitgem,bitgold,bitland,bitmark,bitok,bitpark-coin,bitquark,bitquence,bitqy,bitradio,bitsend,bitshares,bitsilver,bitstar,bitswift,bittokens,bitusd,bitvolt,bitz,bitzeny,blackcoin,blackmoon-crypto,blackstar,blakecoin,blakestar,blazecoin,blazercoin,blitzcash,blockcat,blockchain-index,blocknet,blockpay,blocktix,bluecoin,bnrtxcoin,bolenum,bolivarcoin,bongger,boostcoin,bottlecaps,bowhead,bowscoin,braincoin,brat,breakout-stake,breakout,briacoin,britcoin,btcdragon,btcgold,btctalkcoin,btsr,bubble,bumbacoin,bunnycoin,burst,burstocean,buzzcoin,byteball,bytecent,bytecoin-bcn,bytom,c-bit,cabbage,cachecoin,cagecoin,californium,caliphcoin,campuscoin,canada-ecoin
0x,1.0,0.0412430527553,0.0467022429143,-0.0345883850345,0.0300408218062,0.00168604283059,-0.022826965216,0.00275242889119,-0.00544260713215,0.0165645996312,-0.0600942395892,-0.0794997916986,0.0257786436541,-0.00963186082294,0.011434785334,0.0522082220274,0.0270236178659,0.0499981953772,0.0271316916402,0.0129984685297,-0.033055421752,-0.00647123403708,0.034664253642,-0.122681405275,0.0222993769289,0.0368452280991,0.00295870473943,0.0113899094075,-0.00314838177711,0.0205921640241,0.0443685647516,-0.0019238819156,-0.0158793534354,-0.0199867718122,0.0231042899301,-0.00568524218867,0.0112549790282,-0.0590242173149,0.113538938412,0.0659717093054,-0.0296347647782,0.0151894556033,-0.00289153429017,-0.0366893655221,-0.038138441077,0.0515713464153,0.00950705387968,0.00462508385206,-0.00350602541128,-0.0256185862971,0.0243189738615,0.0125979951154,-0.0653400974113,-0.0521056203998,0.00551161366071,-0.0206415497677,-0.00523181950609,-0.0221765177388,0.00509859808562,0.0426077992206,0.0558267591575,-0.0161897505426,-0.0169093763913,-0.0527195603827,-0.00949161494262,0.0140150713802,-0.00918334635398,0.0100294922961,-0.00314191860259,0.00761957283366,-0.0169757340331,-0.00674871141476,0.00258348179324,-0.0290187308531,-0.0756930567092,-0.00733725718693,-0.00581989414485,0.017053977598,-0.00285570987733,-0.00175111470498,0.053732820411,0.0271823587061,0.00192856157867,0.00129078401659,-0.0297751183493,-0.0119395853986,-0.0226059061474,0.0592275373587,0.0165113942695,-0.00987020037964,0.00711525744696,0.0414962011895,0.0210022423662,0.0184691153863,0.0276387539459,0.153336281121,-0.0200600136889,-0.0309439844062,-0.00494066556607,0.0127695513548,0.0210101646587,0.0286191864576,0.0164165328584,0.00492055175043,0.00501747771523,-0.00985572553335,0.0716545629205,-0.0137869221947,0.0257595437108,0.0705830882112,0.00669591928068,0.0295047127124,-0.0380980805301,0.0314671295797,0.00281834251609,0.00837723108388,-0.0120649916443,0.0421034624964,-0.012791736074,-0.0434473597025,0.0192414704208,-0.000757524751908,0.00544695112375,-0.00420046596199,0.00931517954382,-0.0218754375729,0.054886355661,0.0104906964616,-0.0421115565064,0.0258856940887,-0.0562363273053,-0.0055280034554,-0.025557439134,-0.0170084733973,-0.00258489861246,-0.0242319025013,-0.00596537792977,0.0951986331081,0.0159880150794,0.0257857470467,0.0730354956261,-0.0242852661247,-0.00977178127845,0.00550816020193,-0.0192510118106,-0.0355100049239,0.00792599582242,-0.0233568142852,-0.0418357191062,-0.0122971842383,-0.00437781614871,0.0267217929809,-0.00260573980125,0.00516594828304,-0.0135002316878,-0.045403410791,-0.0373594354795,0.0412907124814,-0.00872621337416,-0.0030226775338,0.0244377347404,-0.0111460370015,-0.00710770546954,-0.00363707339718,0.00557690121506,-0.0291369317773,-0.0194431027035,0.03399628556,-0.0200861811549,0.0156273106027,0.00755203016847,-5.35693364799e-05,0.0297195593873,0.0415053512079,0.0356004795902,-0.0580341836827,0.105817928001,0.0216949698735,-0.0124182354587,-0.0175748440917,-0.0444101636566,-0.0480303857466,-0.0321372414247,-0.029384680921,0.00844110726301,-0.0189526382386,0.0276351742164,-0.0343019353251,-0.0287940793947,0.0325453478785,-0.0145149354774,0.0810366283714,0.0215528518659,0.0346152933015,0.00717951368366,-0.00535290391507,-0.0327931332598,-0.00760364857177,0.0785576180861,-0.00787098084065
1337coin,0.0412430527553,1.0,-0.035253600117,-0.0289699707881,-0.0483087173542,-0.00943195676138,0.0216919146387,-0.00668326418794,-0.0474220020038,0.00566904680742,0.0972212258453,-0.00901425548851,0.054283896351,0.172385445294,0.0338955869359,0.0340811976906,-0.0108038933644,0.0443450214277,-0.0148099462297,0.0179935746448,0.0656023751892,0.0035133056953,0.0439992254392,0.027775169203,0.0878532638089,-0.0231575469154,-0.00486626812325,0.0416780332184,0.0227996866898,-0.00443595475922,0.0161586920344,-0.00283069692706,-0.0715501661093,-0.0120126953029,-0.0177979892041,0.0245905983755,0.0117719504932,-0.084997702479,-0.0631520532936,0.0886227219728,0.0584988724751,0.0176570698008,-0.0858355955158,0.00557385711993,-0.0285609604438,-0.0127392059014,-0.00795287904688,0.00522208969861,0.0592259158551,0.026586752861,0.0131168209693,0.195635175922,-0.0224251952685,-0.0411836072151,-0.0746173171297,-0.00321545963562,-0.0676667553818,0.041450584945,-0.0232531525297,0.0272999370512,-0.0125690036317,0.0530707763926,-0.00163660890055,-0.00651559122173,0.0111071450284,0.0336551652634,0.0340368954819,0.055513563892,0.0195493497606,-0.0251291432858,-0.028128800908,0.00969440069216,-0.0560988365818,0.0177175971948,-0.042408408107,-0.0448663665041,0.0213043852973,-0.0154344995208,-0.0164351801602,-0.0475170421788,0.0580165490824,0.0257472072188,0.0238696350014,-0.0129926250581,0.0121163176066,-0.0355144928865,-0.0222336145824,0.0338979960712,0.00202126678033,-0.0178879313861,-0.0280018212537,0.0691177968955,-0.0104753844174,-0.026715995497,-0.060296033202,0.00489946923031,-0.0294807724149,0.0160640125298,-0.0142646925886,0.000941735458504,-0.010386485186,0.0431400686653,-0.0273427641299,-0.0193814200991,0.0923189015083,0.0927199498652,-0.0216375512147,0.00483018266194,-0.0744085764175,-0.0562749758222,-0.00158645726737,-0.0282502864006,0.032611455842,-0.0147832383642,-0.000921090720704,-0.00937187946144,0.0150952561511,0.00980690824198,0.0724731898534,0.0752777363771,-0.0281234398076,0.0921777999,-0.0345720590844,-0.00408701838087,0.129546625887,-0.0284982352788,0.0417504388706,0.0103054148646,0.0290585122636,0.0593905379511,-0.00961038623269,-0.0081983680621,0.0322969931967,0.0103828135638,-0.0617879826694,-0.127636665671,0.0321834335612,-0.00100600170813,-0.0117935124384,-0.00394748489685,0.03428698986,0.124509984838,-0.00592914616582,0.0215908485275,0.0563841303601,-0.0531031499781,0.0465540152616,-0.0438847185298,-0.00919090189725,-0.0466427154184,0.0353572837786,-0.0253194703511,0.0259859017751,0.000234054472076,0.0895599236883,-0.0090567061326,0.0223709889683,-0.0243009439308,0.019220237805,0.00467102092834,0.0108584691539,-0.0185811061447,0.0456931855718,-0.0338318748282,0.020575076382,0.0145138404983,0.00404945219559,0.016843171422,0.0272161130408,0.0467821840149,0.00720349162519,0.00794319178885,0.0165191116822,0.0150721086452,0.0457030817335,0.0966321257779,-0.0137926752703,0.063291056295,-0.00813114601029,0.0642186167408,-0.0251671132639,-0.0168907489744,-0.0652407409783,0.15515803269,-0.0313643087148,0.0271186231802,-0.0877525533837,0.00547805364165,0.0184024529198,0.0333642865243,0.0589917848527,0.0230542535585,-0.0112435046394,-0.0014551189174,0.0210324336451,0.0793234894769,-0.0678750882123,-0.00239945885362,-0.00628387334983,0.0476964121395
1credit,0.0467022429143,-0.035253600117,1.0,-0.0109715563206,-0.0216402172919,-0.0158763158954,-0.05331255828,-0.00995843714085,0.0300388486437,-0.00284594120248,0.214027288125,0.0040591342543,0.085341998533,0.00300505986218,0.0388257765837,0.0374590190445,0.0441075764285,-0.00351546857061,-0.0486003717445,-0.0203976651923,0.0547611898612,-0.0316235718403,-0.0127144138642,-0.0213884928608,0.017775326182,-0.00608992874921,-0.0125666181659,-0.00130563310928,-0.00513925436505,0.0053799451387,-0.0499460420963,-0.0265953060158,0.325471176813,-0.0615919798932,0.00346355507074,-0.0486929068575,0.00445094578637,-0.0310438194102,-0.0302271856075,-0.027488901039,-0.00973861928421,-0.0179342980096,0.121783938185,-0.0072403855496,0.0516851577462,-0.0221618287962,0.0240420970086,-0.0102817282307,0.0557788428159,-0.0249506047047,-0.00586221373071,-0.0130809391695,0.00445689259055,-0.0113404432024,0.000374849426266,0.0603530816795,-0.0093001357756,-0.0118482911743,-0.00822745760652,0.0123661518784,0.0152386681017,-0.0347983833688,-0.0325094883079,0.0319471605982,-0.0857724530768,0.0734546177834,0.0189722178219,0.0102068413029,-0.00767201242165,-0.00784472229258,-0.00515681169761,-0.0374110752855,-0.0204157402123,0.00329882755488,0.0215498725664,0.0299535741244,-0.00410894580973,0.138013892644,-0.00454949371561,0.0864781751989,-0.0165424772745,-0.00040354674273,0.581378610379,0.0671866786724,-0.0312773972843,-0.0220098095353,-0.0309517642745,-0.0429987879916,-0.0318600317961,-0.0285276295892,0.0035092234187,-0.0161923570244,0.00658429618789,-0.0299657331186,-0.0158777686965,-0.000710567574332,-0.0257898576269,-0.0479138670248,-0.0123918940696,0.0174797888891,-0.0116146190084,-0.00765354873642,-0.00753938069339,-0.0221969185743,0.110669862145,0.0204854084642,-0.00126473147368,6.93728518005e-05,0.074432546969,0.0313834219085,-0.0386567608699,0.0142590587378,0.0350098113605,-0.0177836880767,-0.00483882796574,-0.0194125529169,0.0255884485279,0.00881914541709,0.00657158317123,-0.0198061140944,0.10870597938,0.0464525213849,-0.032051724582,0.0553443647072,-0.0441602135879,-0.046201803641,-0.0100730868451,-0.0314093911956,-0.022599906953,0.041369557449,0.113240366331,-0.0640293476022,0.00940524667259,0.0233557263945,0.0411208999068,0.00114884502157,-0.03873993189,0.0108438681201,0.164294234256,0.0256552318785,0.00428639847438,-0.0220142338366,0.0141036766959,-0.0151190747695,-0.0641511227813,0.00142719534167,-0.0129035905233,0.0249194924573,-0.0094422892123,0.0210338510065,0.0772735313044,0.00472502519412,-0.028057150435,0.00531310373184,-0.0424435261291,-0.00487885497939,-0.0505546954854,-0.0209583199079,-0.0192206381343,-0.012717361648,0.0595525759334,-0.0409557705785,0.0195373877827,-0.00962153813288,0.0330726143869,-0.0293668453814,0.00815418284012,-0.0209825381599,0.213372257788,0.0261490545211,-0.0105822795489,-0.00390831450339,0.0140669328203,-0.0642623500712,-0.00540291755649,-0.0363375664098,0.0351114284833,-0.0185012105697,-0.0262902990766,0.0189744824855,-0.0213785882746,-0.00633598175868,-0.0150610103768,-6.91642849091e-05,0.0399263879037,0.0118705504603,-0.030871865319,0.00136106273697,0.024945207747,0.036516458517,-0.0226406394622,0.0189554386643,0.0366500323579,-0.0479899178101,-0.0176377852571,0.00354380084717,-0.0252940087044,-0.0163169715942,-0.0348880036093,-0.00977871396355
2give,-0.0345883850345,-0.0289699707881,-0.0109715563206,1.0,-0.00170300698298,0.0238836079071,-0.0152689627468,0.214008429613,-0.0415148627633,0.00560541947523,-0.0193422926865,0.0463030153878,-0.0296051681209,0.0151432857146,0.00520000390472,-0.0533875527072,-0.0284757785229,-0.0512655166297,0.156090433869,-0.0145900156074,0.00511959185536,0.0385167277089,0.00477589532378,0.00570528440118,-0.0241369453382,0.00119097260785,-0.00981373981938,-0.0233348381831,-0.0072318007488,0.027010160216,0.0694449874112,0.0426221313361,0.0146213426227,0.0158950288391,-0.0239096258702,0.0010484738796,0.00417691939798,0.0666497719692,-0.000885417469135,0.00417564980173,0.0900604155437,-0.0298757131968,0.0358672803575,0.0367676356311,0.0985241196667,0.0218777327287,-0.029028624888,0.00439144645018,0.117645222583,0.0211654024537,-0.00137227475553,0.0145576075239,-0.036837520406,0.0179686247061,0.0277498015234,0.00669178191525,-0.0206314126734,-0.0137192523389,-0.00469162396431,0.00204672757321,-0.00996997786812,0.0997273883648,0.00016015297887,0.0866369359707,0.0491099536953,-0.0298138540368,0.02585129691,0.0766844483525,0.0280393511915,-0.0171389488273,-0.00307140078658,0.0486844613051,-0.0825708071291,0.0095305194757,0.0104439077334,-0.0381848999589,0.0254886206751,0.00621688206671,0.0708851422908,0.104180077507,0.0710961514079,-0.0170240636828,-0.00311511061291,0.0531158403497,-0.0236936604515,-0.00971756926172,-0.00589212359081,0.000656198335758,0.0446687381457,0.0481062303707,0.00948097427293,0.113453943298,0.0399877461802,0.0224333274567,0.00250548742032,-0.073774098355,0.0473771841641,0.280189579277,0.0693663980434,0.0663623140087,-0.0274452192017,-0.0527989441202,0.0136764250881,0.00841305606204,-0.0407800594813,0.117036274537,0.0179942993656,0.000599712712585,0.011394344468,0.0497247959582,-0.010897316964,0.0365952647508,0.0450096806987,-0.00522685635204,0.0673696834985,-0.0475587294264,-0.00949032810804,0.0121956464133,0.0364026104182,0.00912781620856,-0.0494798504321,0.0305940147635,-0.0263362196937,-0.0772115034175,0.0546968600012,-0.00260183916592,0.0272214049314,-0.103915854407,0.0263390014116,0.0120558633744,0.0132352180199,0.0207191616343,-0.0254768236676,0.0793254570053,-0.0333271037007,-0.0068555296572,0.0262706133039,-0.0118981636393,-0.00677200232072,0.0542946818482,0.00802860682347,0.128279701591,0.0701678263605,0.0159463829811,0.0992619254088,-0.024363187865,-0.0496008725148,0.0650550254722,-0.0060996854295,-0.0106152234952,0.0299139832302,0.0494989315298,-0.00754194024168,0.0413145579209,0.0313216433836,0.0165936153682,-0.109605030719,0.273530286076,0.0643374231974,0.0202777616758,0.000937202517358,0.0649587590214,-0.0452718571647,-0.0430638101947,-0.05905514596,-0.0042007724318,0.0116711814477,0.00324906049753,0.0291400557665,0.00658965351443,-0.0176329194558,-0.0147152208489,0.0185737767699,0.0194952505575,0.0376775819131,0.102111903215,0.0108234838347,0.0462545863479,0.0786255644045,0.0297160801721,0.0528849526339,0.00609861028399,-0.00756681894568,0.0403948911197,-0.00246792888078,-0.0249680749198,0.0297788729153,-0.040124002999,0.0117089742011,-0.0206549149735,0.0685219438789,-0.138894833902,0.0655405799369,0.00404160664416,-0.0175039189207,-0.0352116618568,0.0100021889522,-0.044534443881,0.0521191311194,-0.0421618566865
300-token,0.0300408218062,-0.0483087173542,-0.0216402172919,-0.00170300698298,1.0,-0.00473402229737,0.0681609220137,0.00522398820805,-0.00129841394188,0.0695912820596,0.0529939517222,0.0328940658231,0.00988677205024,-0.00843785351603,-0.0221377307188,-0.00785337269684,-0.00285359951347,-0.0197797896881,0.0728246536369,0.0107155118408,-0.0480981108416,-0.00301674350824,0.00963909141486,0.0175956046341,0.0110866147875,-0.0327118202087,-0.0039970292288,-0.00685701979189,0.000282774787131,-0.00606988907416,-0.0355571052344,0.0178348862116,-0.0510550214039,-0.032280842746,-0.00500196904008,0.0462313728164,-0.00106786836178,-0.0724796873549,-0.0121190935113,0.00476939004153,-0.020224010228,0.0263811277809,-0.0295106391552,0.0576956826528,0.0267551170963,0.0358512861606,-0.00873834862681,0.011734079042,0.0138552468763,0.00243721961773,0.00119001634503,0.00760471373531,-0.0570417713054,0.18794599576,0.0171400302217,0.000235422904387,-0.0283994012612,-0.0230286445943,-0.00629871169219,0.00625118869091,-0.0171023650953,-0.0182156268995,-0.0691773438656,-0.0247836084295,-0.0260311401212,-0.0160326360268,0.0091851165781,-0.00146748817563,0.0163738970957,-0.0158124152064,0.00844483040392,0.0150207150465,-0.107402232145,0.0624918614056,0.0245777715384,0.0905749668393,-0.0164680706644,-0.0332849878766,0.0301849587263,-0.0278870551118,0.00302553432472,0.000495418055108,0.00156012297414,0.00569062940287,-0.0198881601657,-0.0480323901512,-0.00385943735666,-0.0095445679296,0.00912442503342,-0.0495322269976,0.00589699694297,-0.00556614633677,-0.00485084860454,-0.0354827683952,-0.0665005654277,-0.0121782142178,0.0037794006427,-0.00241052820275,-0.0889972014973,-0.0209025824163,-0.00131279671438,0.00545599018815,-0.0292805044018,-0.00355325607038,-0.0242619821146,-0.024918293992,0.00570276192679,-0.0858152332946,-0.0110933493466,0.0204815783552,-0.00475547082158,0.0110304643388,0.065585092684,0.0207060271381,-0.00322933498446,-0.0103474365525,-0.0233460355987,-0.0435301845189,0.0177036223898,0.0197563644197,-0.00502011736676,0.0256278991443,0.0492519999735,-0.0235084456342,-0.0460965415319,0.0328683142935,-0.00979665988725,0.043787555603,-0.00815219275496,0.0404550165801,0.0100716410592,-0.000679758087163,-0.0293834573904,0.0275692642959,-0.0197117670639,-0.0223331556921,-0.00505540951318,-0.0595806350153,0.00663398427559,0.0158113266998,-0.00934254011507,-0.0175551645379,-0.00879156479299,-0.0416201898751,-0.0235214939871,-0.0974249872556,0.0397144499786,-0.0103824310468,0.00885540173578,0.0047436668621,0.00529703197058,-0.00435800574092,0.0354836729426,-0.00415901179121,0.0093938246936,0.00853213152764,-0.0386349682986,-0.028371743694,0.0542261792432,0.00222516717809,0.00684961879474,-0.0881003260389,0.00393903331661,-0.00282154873328,0.00982633412349,0.0193712894033,-0.00454052209152,0.00211009450919,-0.00651118913834,0.039860622445,0.00880700530946,0.0254546706678,-0.0453213588504,-0.00811363805784,0.0121830102899,-0.0118939380402,-0.0350233075343,-0.0209475212364,0.000411435363901,-0.0169945260031,-0.0421933011322,-0.0378570273303,-0.0083758599494,-0.000962958888929,-0.0216845740876,0.000105817145384,-0.00277764640754,-0.0367199066643,-0.0389000889187,0.0115664052737,0.0150534215975,-0.0894873961364,0.0308191306201,0.152244137601,-0.00208870037247,0.014721276545,0.0723595391249,-0.016370879849,0.0816304038479,-0.017947225464
42-coin,0.00168604283059,-0.00943195676138,-0.0158763158954,0.0238836079071,-0.00473402229737,1.0,-0.0147180867245,0.00381507961188,-0.00797877968796,-0.0173293843618,-0.00747062726971,0.0258726032066,-0.00187713884316,-0.0022826393638,-0.0152032054554,0.00745916997176,0.00293502321319,0.00608412659627,-0.00177054898365,-0.0228995101505,0.00300839848366,0.0417484281102,-0.0108463348984,-0.0242898754114,0.0147223390993,-0.00374195500997,-0.00522917510267,-0.00713821409736,-0.00438620632767,-0.00859480160427,-0.0279993776634,-0.00101886768316,-0.00283331482128,-0.00891429714186,-0.00449912917237,-0.0104764774285,0.0011258832502,-0.00210474453232,-0.0151977971645,0.0158162527337,0.00631326348256,-0.014576831966,-0.0155846704972,-0.00437276852235,-0.00728562846999,-0.0108085230373,-0.00223089400607,-0.00349292237964,0.14396090212,-0.00856376136562,-0.000941096323001,-0.00393661096235,-0.0184919332802,-0.00781347874222,0.0545351841148,0.0103362278365,-0.0277862100538,-0.0103286030352,-0.00448113068636,-0.0215296292711,0.000540052878828,0.0799295905676,0.00306078457447,0.0196650735569,0.00667556500252,-0.0283568040034,0.0115865324452,-0.0116984623822,0.00432613975057,-0.00269559944214,-0.0194299735261,-0.000377372688795,-0.0017161165832,0.0290207621592,-0.000996236866119,0.0098110756601,-0.00298390498884,-0.00843997113046,-0.00777398086104,0.00650505810935,-0.0177853108263,-0.00149708022719,0.000514636149068,-0.00112527518805,-0.0103680402477,0.0147524948812,-0.00333870923022,-0.0122067504936,0.000550980295517,0.00172675648978,-0.0237972570014,-0.00173545303896,-0.00914255365256,-0.00498170382887,-0.0095180538987,-0.000519692253163,-0.00502165801737,-0.00466934216778,0.00774771071378,-0.00612920880705,0.0558966837601,-0.0319577370706,-0.0366267914574,4.79420111081e-05,-0.0040378113285,0.0333815514369,0.0268850773412,-0.00510666876228,0.1984168253,-0.0199581476665,0.00285621597349,-0.00151761293608,-0.0188571096138,-0.00421066939003,-0.000488914245203,-0.000857255646697,-0.0321399045987,-0.0013278323074,-0.00114125902825,0.00750726706984,0.00365466141539,0.0142582688358,-0.00112412528058,-0.0336732054428,0.0601751360205,-0.00260963794275,0.0141954399981,-0.020699418384,0.00236784544225,-0.00141154231997,-0.00156504112269,-0.154383039955,-0.054989487754,0.002198842521,-0.0051385764014,-0.0122361697207,0.0109112848023,-0.00129802801559,-0.00176423981108,0.010737737812,-0.00502014825587,0.0118816946604,-0.0128693201243,-0.00217036587891,0.00106931033979,-0.00288892996498,-0.0121390798791,0.00912461941977,-0.0223065125841,0.00298236266306,0.0131190267429,-0.00721629374805,-0.00699218807919,-0.0152701924044,-0.00988579815115,-0.00525746430651,0.00103179904354,0.00644051806408,-0.00607552127622,-0.00082420134396,0.0057549526642,0.0369700149067,-0.00179319036393,-0.00236941168276,-0.00278480643116,-0.00323849425804,0.00246825408658,0.0360154901766,-0.0132359909995,-0.000760333906363,-0.0110178427567,0.0135692765528,-0.00508277660931,-0.0613194208946,0.0990172736491,0.103125290895,-0.00732105017707,0.0305963478423,0.011178007712,-0.0101772394473,0.0281868451342,-0.00355045585552,-0.111682837512,-0.0181747111987,0.00462706148572,-0.00946879137091,0.00677452825541,0.0355718374549,-0.00541263229553,-0.000605343881259,-0.00297055612374,0.001550607539,-0.00352011323148,0.00633092706467,-0.0015018049543,-0.00207734996438,-0.00479511637056,-0.00400794381114,-0.00880264075342,0.00242481514045
808coin,-0.022826965216,0.0216919146387,-0.05331255828,-0.0152689627468,0.0681609220137,-0.0147180867245,1.0,-0.0319603740267,0.0477198552234,0.013158432954,-0.0995425828691,0.104000191233,0.0225315764138,0.00282264539172,-0.0341190271451,0.0298828243302,0.0915136148606,0.0877751055212,0.0288750943705,0.0244423726528,0.039775123984,0.0816496903546,-0.0192953411436,-0.0204989492138,0.0326997872538,-0.0143774829787,-0.0662749177158,-0.0479989986958,0.00183748186122,0.0194373538416,0.0220397752444,-0.0222269813477,-0.0394938512406,-0.0139959674349,0.0164255975128,0.0723526601697,-0.028253043397,0.000421764552585,-0.0175639744528,-0.0233410707157,0.0145000049395,-0.0732474987095,-0.013463232412,-0.0245487239576,-0.0267413925739,-0.0995006779135,-0.0208387947694,0.0647638709826,0.0232883006397,0.0178334876171,0.011605586216,-0.000578504443276,-0.0209119902228,0.120749161752,-0.000540537117271,-0.0100335897188,-0.0552952021103,0.0742983141378,0.0231505639015,-0.00438751959129,0.0103765480284,0.0399811004564,-0.0703770141426,-0.0194259138022,0.0491671502797,0.0763657472269,0.0109164060268,-0.00796604229904,0.0149844049043,0.015531497124,-0.00461466893003,0.0797954194321,-0.0444259045692,1.47655625254e-06,0.0321768989572,-0.0907233158629,-0.00433979033097,-0.102178513179,-0.0463159618809,0.0259719302474,0.0596349302359,-0.000908508614416,0.0087606373106,0.0141777020273,-0.0221483904771,-0.0461154355487,-0.0201659939978,0.0270993530068,-0.0522098445133,0.0770383873555,-0.00452159670312,0.0384974787137,-0.0114938428761,0.0793126717697,0.00344357564543,0.111192448172,0.0231682307334,-0.0379732077666,0.0128262317104,-0.0178243224737,0.0150457667827,-0.0490058133767,0.029053482387,-0.044221155182,-0.0261436411143,0.0756145028851,-0.0127910037713,-0.110896102701,0.0731092301198,0.0993192190232,-0.00919860765529,-0.0368763394022,0.0846806076061,-0.0495163467396,0.0424904261218,0.0273239489491,0.0222896559173,-0.0468789030339,0.0159036655417,-0.00294616441955,0.0259420753973,-0.0149005090322,-0.0443878970773,0.00553629987266,0.0648094126145,0.0243845145894,-0.0669779381927,-0.0201565420046,0.00989981393278,-0.0140019018541,-0.0648540000817,0.132045229323,0.0330915724864,0.10396969093,0.0858445375411,0.0257365710732,-0.0197584337481,0.050775768862,0.00935512343282,0.0932899121286,0.110185088003,0.0924321157898,-0.0210375310174,0.0353880690825,-0.0219611160002,0.0175185319028,-0.0069556474986,-0.117637054499,0.0132939746559,0.0800687675784,0.0255043249138,-0.106695658244,0.0355371011189,-0.0494517779621,0.00563183816425,-0.0942437103891,0.0213536099596,0.0496065558373,-0.0357991731876,0.0631843798365,-0.075305804594,-0.0409185822602,0.0326485018467,0.0308630065301,-0.00981030785315,0.00275649035759,0.039155477212,0.030852233641,0.0478821616721,-0.00717711082544,0.0250544425286,0.046259507773,0.0254750668649,0.0481128397263,-0.00868875553941,-0.0239093372997,0.0363300642259,-0.00994448277683,0.0515433306377,0.0225463884857,0.0332202675897,0.0309794908046,-0.0215403419,0.00389760861871,-0.0509857782841,-0.0463197820537,0.000594760091093,0.00901213814548,-0.0391650550146,0.0313073272209,0.00489456238368,-0.0390167973821,-0.0473971490186,0.0420757707207,0.0118923710895,0.0687586100399,0.0114232600731,0.032294974611,0.0365367805171,0.0433403632825
